Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Phatak T., Sawarkar S.D.","57194390009;26650109000;","Enhancing QoS of Wireless Sensor Network by detection of faulty sensor node",2017,"International Conference on Computing, Analytics and Security Trends, CAST 2016",,, 7914948,"100","105",,,"10.1109/CAST.2016.7914948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019959922&doi=10.1109%2fCAST.2016.7914948&partnerID=40&md5=946b0e9069e9251c0b901061806e1a08","Department of Electronics Engineering, Datta Meghe Collage of Engineering, University of Mumbai, India","Phatak, T., Department of Electronics Engineering, Datta Meghe Collage of Engineering, University of Mumbai, India; Sawarkar, S.D., Department of Electronics Engineering, Datta Meghe Collage of Engineering, University of Mumbai, India","In nigh application, it is indispensable to discover or supervise the behavior of the surrounding situation at a fine resolution over large spatial-temporal scales therefore WSN (Wireless Sensor Network) is well-advised. Because of smaller size and low power requirement of sensor device use of WSN for watching the surrounding action is increased time to time. Numeral of sensor inside WSN is proportionate to the WSN accuracy. As WSN may be operated in unsupervised and aggressive environment because of this probability of failure of sensor node inside WSN is increased. If any of the sensor node is failed, this will lead to the change the WSN topology, also create network separation, increases the distance between a node pair and reduce secondary available shortest routes. Due to this quality of service (QoS) of WSN will be degraded, to improve QoS of WSN, we have to find out faults within the network. This paper represents the easiest way for finding the defective sensing element inside the network. This method measure Round Trip Time (RTT) and throughput of the Round Trip Path (RTP) and compare the calculated RTT and throughput with threshold values (threshold value for RTT (Th (rtt)) and throughput (Th (throughput))) based on a comparison result we will find a faulty sensor within the network. © 2016 IEEE.","Faulty sensor node; quality of service of WSN; Round Trip Path; Round Trip Time; throughput","Flow control; Quality of service; Sensor nodes; Throughput; Aggressive environment; Faulty sensor; Network separations; Probability of failure; Round trip; Round-trip time; Spatial temporals; WSN (wireless sensor network); Wireless sensor networks",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509013388,,,"English","Int. Conf. Comput., Anal. Secur. Trends, CAST",Conference Paper,,Scopus,2-s2.0-85019959922
"Latambale S., Sirsikar S.","57191088973;55479363700;","Sink Mobility based energy efficient algorithm to improve the network lifetime",2017,"International Conference on Computing, Analytics and Security Trends, CAST 2016",,, 7914963,"185","189",,,"10.1109/CAST.2016.7914963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019954809&doi=10.1109%2fCAST.2016.7914963&partnerID=40&md5=c893ed2693ae124104c8fc623371147c","Department of Information and Technology, Maharashtra Institute of Technology, Pune, India","Latambale, S., Department of Information and Technology, Maharashtra Institute of Technology, Pune, India; Sirsikar, S., Department of Information and Technology, Maharashtra Institute of Technology, Pune, India","A critical problem to gather data in Wireless Sensor Network (WSN) is energy hole. Sensor nodes transmit their data towards the static sink in a multi-hop manner. Sensor near the static sink contains all data of other sensors and its own data and thus it drains their energy very fast. So balancing energy throughout the network is important. Efficient utilization of energy is the main objective in WSN for maximization of a network's lifetime. For reducing the energy-hole problem in WSN a mobile sink approach is used. Mobility in WSN contains movement of the node around the network which consumes energy efficiently. However frequently changing the sink topology, determines the energy consumption. Moving the sink node is an effective solution for improving the lifetime of WSN. There are different methods in the literature schedule sink movements and determine sink stay points. Here the mobility of sink node can be considered based on distance of the Cluster Head (CH). Here mobile sink node checks the distance from the all CHs and moves the mobile sink to less distance CH. It also finds out the intersection points of two CHs. Depending on the intersection points mobile sink will move in between and collect data from the both CHs. Hence using this approach mobility will reduce and efficiently consumes more energy in network. © 2016 IEEE.","Energy efficiency; Sensor nodes and Mobility; Wireless sensor network","Energy efficiency; Energy utilization; Sensor nodes; Balancing energy; Critical problems; Effective solution; Energy efficient algorithms; Energy-hole problems; Intersection points; Network lifetime; Sink mobility; Wireless sensor networks",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509013388,,,"English","Int. Conf. Comput., Anal. Secur. Trends, CAST",Conference Paper,,Scopus,2-s2.0-85019954809
"Bhajantri L.B., Sutagundar A.V.","35145232600;20434507700;","Fuzzy logic based cluster head selection and data processing in Distributed Sensor Networks",2017,"International Conference on Computing, Analytics and Security Trends, CAST 2016",,, 7914981,"282","288",,2,"10.1109/CAST.2016.7914981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019959711&doi=10.1109%2fCAST.2016.7914981&partnerID=40&md5=f77b2dfd87394e396c6d770ef8a4ae92","Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India; Department of Electronics and Communication Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India","Bhajantri, L.B., Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India; Sutagundar, A.V., Department of Electronics and Communication Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India","Distributed Sensor Networks (DSNs) is a new generation of real time embedded systems with high computation. The energy and memory resources are being used in a wide variety of applications, where as traditional networking infrastructure is practically infeasible. In all applications of DSNs, expecting great number of distributed sensor nodes. The number of nodes are grouped into efficient clusters, instead of sending data by single node to sink node in DSNs. Clusters are used to perform following parameters in terms of scalability, load balancing, network lifetime, and etc. This paper proposes a fuzzy logic based clustering and data processing in DSNs. This approach incorporates energy level of each node, bandwidth, and link efficiency. The objective of the proposed work is to improve the performance of network in terms of energy consumption, throughput, time for cluster head selection, number of alive nodes, and network lifetime. The simulation result shows that the proposed approach perform better than LEACH protocol that utilizes minimum energy, latency for cluster formation, and reduce communication overhead in DSNs. © 2016 IEEE.","Cluster Head (CH); Distributed Sensor Network (DSN); Fuzzy Logic Based Clustering Protocol (FLCP); Fuzzy Logic System (FLS)","Computation theory; Computer circuits; Data handling; Embedded systems; Energy utilization; Fuzzy logic; Real time systems; Sensor networks; Sensor nodes; Based clustering; Cluster head; Cluster-head selections; Communication overheads; Distributed sensor networks; Fuzzy logic system; Networking infrastructure; Real-time embedded systems; Distributed computer systems",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509013388,,,"English","Int. Conf. Comput., Anal. Secur. Trends, CAST",Conference Paper,,Scopus,2-s2.0-85019959711
"Pavan Kumar S., Nandini Prasad K.S.","8940263800;57189092288;","Novel approach for detecting malicious activity in WSN using securing scheme",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7911968,"76","80",,1,"10.1109/ICATCCT.2016.7911968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020165678&doi=10.1109%2fICATCCT.2016.7911968&partnerID=40&md5=45cd06b0993141de70d13b53e2e70afd","Dept. of Information Science and Engineering, Dr. Ambedkar Institute of Technology, Bangalore, India","Pavan Kumar, S., Dept. of Information Science and Engineering, Dr. Ambedkar Institute of Technology, Bangalore, India; Nandini Prasad, K.S., Dept. of Information Science and Engineering, Dr. Ambedkar Institute of Technology, Bangalore, India","A Wireless Sensor Network (WSN) is a system comprising of spatially dispersed self-sufficient gadgets by utilizing sensors to agreeably screen a portion of the conditions. Data that are used in WSN are used in decision making in critical infrastructure. An additional node is introduced in network which is known as malicious node to compromise the existing ones, so for the perfect decision making data trustworthiness is mandatory. Data provenance will act as a method to emphasize the data where it can be trusted. Low energy, bandwidth consumption are the challenges that faces in the provenance management for sensor network. The technique that is used will transmit the data securely to the destination. Bloom filter techniques are used to encode provenance and also for provenance verification. An efficient mechanism is used to localize the malicious activity in the network. The method used is also extended along certain functionality and also we examine the proposed method extensively and the result provide a efficient technique for detecting malicious activity in the system. © 2016 IEEE.","data trustworthiness; provenance; security","Decision making; Low power electronics; Network security; Sensor nodes; Bandwidth consumption; Bloom filters; Data provenance; data trustworthiness; Malicious activities; Malicious nodes; provenance; security; Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020165678
"Kalnoor G., Agarkhed J.","57191221919;23391885200;","Performance of motes in Wireless Sensor Networks",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912040,"445","450",,,"10.1109/ICATCCT.2016.7912040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020197046&doi=10.1109%2fICATCCT.2016.7912040&partnerID=40&md5=bab2ab2698db092df5b96c08605f2ddb","Department of Computer Science and Engineering, PDA College of Engineering, Kalaburagi, India","Kalnoor, G., Department of Computer Science and Engineering, PDA College of Engineering, Kalaburagi, India; Agarkhed, J., Department of Computer Science and Engineering, PDA College of Engineering, Kalaburagi, India","The network of nodes with sensing technology and wireless capability is termed as Wireless Sensor Network (WSN). WSN has high potential to adapt to the changes of how we live. Its budding technology makes the motes communicate with each other efficiently. The sensor nodes in WSN are referred as motes and they form the main building blocks for creating a network. The motes need to work efficiently and thus we present performance metrics that includes power consumption, size, cost, memory management, mote sensitivity, and OS for motes configuration. Certain challenges and constraints are designed for each mote in terms of low cost, limited communicational capabilities and low energy requirements. Many applications of WSN use different types of motes such as TinyNode, IRIS and Sun SPOT which can improve the performance of the network. © 2016 IEEE.","Challenges; Component; Constraints; Performance metric; Power Consumption; WSN mote","Electric power utilization; Sensor nodes; Challenges; Component; Constraints; Performance metrices; WSN mote; Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020197046
"Bhajantri L.B., Pavithra H.C., Patil M.","35145232600;57193575804;57194458064;","Context aware Topology Control in wireless sensor networks",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912114,"825","830",,2,"10.1109/ICATCCT.2016.7912114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020226000&doi=10.1109%2fICATCCT.2016.7912114&partnerID=40&md5=0bf13a240e6997fe359bfde45173f49b","Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India","Bhajantri, L.B., Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India; Pavithra, H.C., Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India; Patil, M., Department of Information Science and Engineering, Basaveshwar Engineering College, Bagalkot, Karnataka, India","The wireless sensor network (WSN) consist of wireless sensor nodes, which are deployed randomly in a surge of unforeseen applications. Topology Control (TC) is the most essential approach used for minimizing energy consumption that extends the in WSN time. Also increases the throughput of the topology and minimize the radio interference. The aim of the proposed context aware topology control is to control the topology of the network representing the communication links between wireless sensor nodes in terms of alive nodes, delay, throughput of the network, and efficient topology control. © 2016 IEEE.","Context Manager (CM) Node; Topology Control (TC); Wireless Sensor Networks (WSN)","Energy utilization; Sensor nodes; Topology; Context Manager (CM) Node; Context-Aware; Minimizing energy; Topology control; Wireless sensor node; Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020226000
"Pandey B., Jain A., Azeem M.F.","57194455595;55470981800;6603843862;","Self-sustaining WBAN implants for biomedical applications",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912050,"494","503",,1,"10.1109/ICATCCT.2016.7912050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020189970&doi=10.1109%2fICATCCT.2016.7912050&partnerID=40&md5=3505d90f64af4211d39c98ee6f6cb08f","Aligarh Muslim University (AMU), Aligarh, 202002, India","Pandey, B., Aligarh Muslim University (AMU), Aligarh, 202002, India; Jain, A., Aligarh Muslim University (AMU), Aligarh, 202002, India; Azeem, M.F., Aligarh Muslim University (AMU), Aligarh, 202002, India","Plethora of miniaturized sensor nodes for biomedical sensors have been proposed in the last decade, however, their reliability on batteries and external wireless power transfer source still stands as the biggest challenge against their widespread adoption over existing traditional external biomedical instruments and tests. This paper discusses a novel technique of self-sustaining biomedical implants. The node scavenges energy from ambient stray television signals (470-590 MHz) and uses this harvested energy for its entire operation. The device employs highly optimized DC-DC boost (30mV-1.8V) converter charge pump circuit with a balanced tradeoff between switching frequency, output power and efficiency. The device consumes only 63μW in its normal mode and gives a efficiency of 72 %. © 2016 IEEE.","biomedical implants; Charge pump; IR transceiver; Microcontroller; self-start circuit; sub threshold ring oscillator; ultra-low power; voltage comparator","Biosensors; Comparator circuits; DC-DC converters; Energy transfer; Frequency converter circuits; Low power electronics; Medical applications; Microcontrollers; Oscillators (electronic); Radio transceivers; Sensor nodes; Wireless local area networks (WLAN); Biomedical implants; Charge pump; Ring oscillator; Self starts; Ultra low power; Charge pump circuits",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020189970
"George J., Sharma R.M.","57203479987;36562503900;","Relay node placement in wireless sensor networks using modified genetic algorithm",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912061,"551","556",,2,"10.1109/ICATCCT.2016.7912061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020181905&doi=10.1109%2fICATCCT.2016.7912061&partnerID=40&md5=b2f39945174874231378bd8bd4e5415e","Department of Computer Engineering, National Institute of Technology, Kurukshetra, India","George, J., Department of Computer Engineering, National Institute of Technology, Kurukshetra, India; Sharma, R.M., Department of Computer Engineering, National Institute of Technology, Kurukshetra, India","Relay node (RN) deployment problem is undoubtedly a well-considered research topic in wireless sensor network because the solutions formulated for this have a strong impact on the performance and power efficiency of the system that are the basic building block of the WSN system. Hence a good solution is indeed needed for the problem which can enhance the performance and the power consumed by the sensor nodes taking into account the factor the specific NP hard optimization problem. In this paper we proposed a modified genetic algorithm based relay node placement in wireless sensor networks. Our basic aim is to minimize the total number of relay nodes deployed and to provide maximum connectivity between sensor nodes and relay nodes such that fault tolerance is guaranteed. Simulation results have been presented at the end of the paper to illustrate the effectiveness of our approach. © 2016 IEEE.","fault tolerance; genetic algorithm; Relay nodes; WSN","Fault tolerance; Genetic algorithms; Optimization; Wireless sensor networks; Basic building block; Deployment problems; Modified genetic algorithms; Optimization problems; Power efficiency; Relay node; Relay node placement; Research topics; Sensor nodes",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020181905
"Vanarotti G.C., Kulkarni U.M., Kenchannavar H.H.","57194442856;57194447039;35173000800;","Ferry based data gathering in Wireless Sensor Networks",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7911985,"165","170",,,"10.1109/ICATCCT.2016.7911985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020222188&doi=10.1109%2fICATCCT.2016.7911985&partnerID=40&md5=dcaf2cbd2f398ac7d10c812ff97bbb77","Dept. of CSE, KLS's Gogte Institute of Technology, Visvesvaraiya Technological University, Belagavi, 590014, India","Vanarotti, G.C., Dept. of CSE, KLS's Gogte Institute of Technology, Visvesvaraiya Technological University, Belagavi, 590014, India; Kulkarni, U.M., Dept. of CSE, KLS's Gogte Institute of Technology, Visvesvaraiya Technological University, Belagavi, 590014, India; Kenchannavar, H.H., Dept. of CSE, KLS's Gogte Institute of Technology, Visvesvaraiya Technological University, Belagavi, 590014, India","Wireless Sensor Networks are widely used in various applications like maintenance of ecosystems, in militaries, hospitals, etc Also WSNs are used with the data gathering methods to enhance the resources and energy which lack in some performance parameters. So here, we are combining the concept of ferry to the WSN. In general, ferries are small commutator boats which carry or take the peoples from different places to reach to their destination within a particular region considering water as a medium. Thus the ferries are mobile device which takes the data or information from different sensor nodes, aggregate it together and transmit to the base-station travelling through the shortest distance considering WSN as a medium. So an efficient data collection algorithm for the heterogeneous sensor nodes i.e., sensor nodes, cluster heads along with a ferry node is proposed. This proposed work can then be calculated in terms of parameters as network lifetime, total energy consumption and data travel time. © 2016 IEEE.","Genetic Algorithm (GA); Node Ranking Cluster Algorithm (NRCA); Travelling Salesman Problem (TSP); Wireless sensor network (WSN)","Clustering algorithms; Energy utilization; Genetic algorithms; Mobile devices; Sensor nodes; Travel time; Traveling salesman problem; Cluster algorithms; Data collection; Data-gathering methods; Heterogeneous sensors; Network lifetime; Performance parameters; Total energy consumption; Travelling salesman problem (TSP); Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020222188
"Yashwanth N., Sujatha B.R.","57194458189;57190369931;","Underwater wireless sensor localization scheme in distributed networks",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7911981,"144","149",,1,"10.1109/ICATCCT.2016.7911981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020173125&doi=10.1109%2fICATCCT.2016.7911981&partnerID=40&md5=d532f6165bddfa3a0b950f885a79e31c","Dept. of Electronics and Communication, Malnad College of Engineering, Hassan, 573202, India","Yashwanth, N., Dept. of Electronics and Communication, Malnad College of Engineering, Hassan, 573202, India; Sujatha, B.R., Dept. of Electronics and Communication, Malnad College of Engineering, Hassan, 573202, India","The main objective of this work is to find the location of an 'ordinary' sensor node which is deployed underwater for monitoring it. An Event-Driven Time Synchronization-Free Distributed Localization Scheme for large scale three dimensional sensor networks is used. This particular localization scheme uses a Recursive Localization Process, in which the nodes which are already positioned called as 'beacon' helps in locating an ordinary node. The simulations are carried out using Aqua-Sim Network Simulator 2.30 (Aqua-Sim NS 2.30). © 2016 IEEE.","Beacon; Event Driven; Recursive Localization process","Sensor networks; Sensor nodes; Beacon; Distributed localization; Distributed networks; Event-driven; Localization schemes; Network simulators; Three dimensional sensors; Time synchronization; Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020173125
"Shubha Rao V., Dakshayini M.","57191619929;23984829200;","Energy efficient resource reservation mechanism for constrained networks",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912101,"758","763",,1,"10.1109/ICATCCT.2016.7912101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020232315&doi=10.1109%2fICATCCT.2016.7912101&partnerID=40&md5=6e220111ca1026247077dcd48f40a5c7","BMS College of Engineering, Bangalore, India; Dept. of Information Science and Eng., BMS College of Engineering, Bangalore, India","Shubha Rao, V., BMS College of Engineering, Bangalore, India; Dakshayini, M., Dept. of Information Science and Eng., BMS College of Engineering, Bangalore, India","Internet of Things is a buzz word of today's world. It enables communication between objects by connecting them to form a network. These devices are capable of collecting diverse type of data, which benefits in making human life safe and smart. Conventional Wireless sensor networks have gained popularity as it is one of the invaluable resources for bringing IOT to reality. Wireless Sensor Networks provides the basic infrastructure for Internet of Things. It is the key source of obtaining data from the physical world. Wireless Sensor Networks is a constrained network comprising large number of battery operated sensor nodes deployed for various tasks containing diverse types. Since they are operated on batteries saving energy is a main concern. The information that is sensed from the nodes is decisive and has to reach the destination in time. Providing best effort data delivery by saving energy enforces challenges in authentic and real time delivery of data. Optimal usage of resources for handling critical data satisfying the QOS requirements and also saving energy is challenging in this constrained network. This paper proposes energy efficient resource reservation mechanism which has resulted in optimal utilization of resources by reserving and allocating sufficient resources for prominent and critical data. Hence increasing the energy efficiency and system performance. © 2016 IEEE.","improved System Performance; Increased energy efficiency; IoT; Resource reservation; WSN","Data handling; Electric batteries; Internet of things; Sensor nodes; Wireless sensor networks; Energy efficient; improved System Performance; Optimal utilization; Physical world; QoS requirements; Resource reservation mechanism; Resource reservations; Saving energy; Energy efficiency",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020232315
"Ghosh S., Mondal S., Biswas U.","55478982500;57191220566;9738032700;","Fuzzy C Means based Hierarchical Routing Protocol in WSN with Ant Colony Optimization",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912021,"348","354",,,"10.1109/ICATCCT.2016.7912021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020237493&doi=10.1109%2fICATCCT.2016.7912021&partnerID=40&md5=1d98b149ba1ad8d5a87999dca600f8eb","A. K. Choudhury School of I.T, University of Calcutta, India; Department of CSE, University of Kalyani, India","Ghosh, S., A. K. Choudhury School of I.T, University of Calcutta, India; Mondal, S., A. K. Choudhury School of I.T, University of Calcutta, India; Biswas, U., Department of CSE, University of Kalyani, India","Data gathering in a timely and accurate manner is the objective of a wireless sensor network (WSN). In envisaged applications of WSN such as detection of forest fire, military surveillance est. battery replacement of sensor nodes are not feasible due to their deployment in hazardous areas and consequently all data routing protocols should be energy efficient. Hierarchical Routing Protocol (HRP) in WSN rotates different responsibilities among nodes with an aim to preserve energy. In this paper we propose a new HRP coined as FCM-ACO for WSN. The deployed nodes are partitioned into fixed clusters by the base station (BS) using Fuzzy C Means (FCM). The cluster heads (CH's) are locally selected from clusters based on residual energy and proximity to BS. Data flows from non cluster head nodes (non-CH) to their respective CH and is aggregated by the latter. An upper chain consisting of the CH's is constructed by BS using ant colony optimization (ACO) along with the selection of a super leader (SL). Data flows along the upper chain being fused at every node except the terminal ones to the SL which transmits directly to BS. We have done extensive Matlab simulations and results indicate FCM-ACO extends WSN lifetime in comparison to LEACH, LEACH-C, PEGASIS and DFCP. The results are shown to be statistically significant. © 2016 IEEE.","Ant Colony Optimization; Chain; Clustering; Data Aggregation; Energy Efficient; Fuzzy C Means; Hierarchical Routing; Load Balanced; Statistical Significance","Artificial intelligence; Chains; Data transfer; Deforestation; Energy efficiency; Fuzzy systems; Leaching; MATLAB; Military applications; Power management (telecommunication); Routing protocols; Sensor nodes; Wireless sensor networks; Clustering; Data aggregation; Energy efficient; Fuzzy C mean; Hierarchical routings; Load-balanced; Statistical significance; Ant colony optimization",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020237493
"Sen S., Chowdhury C., Neogy S.","57194450372;23466492200;6603704391;","Design of cluster-chain based WSN for energy efficiency",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7911982,"150","154",,,"10.1109/ICATCCT.2016.7911982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020194709&doi=10.1109%2fICATCCT.2016.7911982&partnerID=40&md5=c6bd7e616be167ab71589a5571f87f3c","JLD College of Engineering and Management, Kolkata, India; Jadavpur University, Kolkata, India","Sen, S., JLD College of Engineering and Management, Kolkata, India; Chowdhury, C., Jadavpur University, Kolkata, India; Neogy, S., Jadavpur University, Kolkata, India","Energy consumption becomes a severe issue in wireless sensor network (wsn), since the tasks of sensing, processing and transmission of data to distant base station or sink are done by battery dependent sensor nodes. A lot of energy-efficient techniques are emerging daily to cope with this energy constraint issue of wsn. In this paper we introduce a combination of cluster and chain based data delivery approach to reduce data redundancy and energy consumption of a static wsn. We also consider nodes with dual radio that are capable of transmitting at two energy levels. Finally, we have shown the prolongation of network lifetime by varying the data path and transmission power of radio as per application requirement. © 2016 IEEE.","Chain; Cluster; Energy; Wireless sensor networks","Chains; Energy utilization; Radio transmission; Sensor nodes; Wireless sensor networks; Application requirements; Cluster; Dependent sensors; Energy; Energy constraint; Energy-efficient techniques; Transmission of data; Transmission power; Energy efficiency",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020194709
"Sahitya G., Balaji N., Naidu C.D.","57194459524;24503175100;57195312787;","Wireless sensor network for smart agriculture",2017,"Proceedings of the 2016 2nd International Conference on Applied and Theoretical Computing and Communication Technology, iCATccT 2016",,, 7912049,"488","493",,2,"10.1109/ICATCCT.2016.7912049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020176932&doi=10.1109%2fICATCCT.2016.7912049&partnerID=40&md5=f5ea8a88aeaf76ce3cf98a8cf075c6b6","Dept. of ECE VNRVJIET, Hyderabad, India; Dept. of ECE JNTUK, Vizianagaram, India; VNR VJIET, Hyderabad, India","Sahitya, G., Dept. of ECE VNRVJIET, Hyderabad, India; Balaji, N., Dept. of ECE JNTUK, Vizianagaram, India; Naidu, C.D., VNR VJIET, Hyderabad, India","Now-a-days the climatic conditions are not same and not predictable. Moreover, the wireless sensor network [1] carved path in many applications. There are many manual methods to cultivate a healthy crop. But it requires a lot of manpower involved which is a burden now days. In order to make it smart, simple and give correct input to the crop, here we are designing a wireless sensor network for smart agriculture. This design helps to give real input according to the environment [2]. This design uses arduino as the core component. Here we are designing a sensor network; each node has a group of sensors connected to the arduino and Zigbee (Xbee). The values which are measured by the sensors are transmitted to a centralized device which is Zigbee (Co-ordinator). After the values received by the Zigbee, according to those values precise decision will be taken by the experts. © 2016 IEEE.","Arduino; Precision agriculture; Wireless Sensor Network; Xbee; Zigbee","Agriculture; Crops; Sensor nodes; Zigbee; Arduino; Climatic conditions; Core components; Manual methods; Precision Agriculture; Smart agricultures; Xbee; Wireless sensor networks",,"Niranjan S.K.","Institute of Electrical and Electronics Engineers Inc.",,9781509023981,,,"English","Proc. Int. Conf. Appl. Theor. Comput. Commun. Technol., iCATccT",Conference Paper,,Scopus,2-s2.0-85020176932
