Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Chakaravarthi S., Visu P., Balu B., Vineshwaran V., Yakeshraj M.",56048705100;35744043700;57200141288;57200140384;57200141133;,"Web service registration and routing system and inter web proxy service model prevents the message alteration attacks, man-in-the middle attacks",2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070759,,,,,10.1109/ICICES.2017.8070759,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039899664&doi=10.1109%2fICICES.2017.8070759&partnerID=40&md5=f9b3399060252cd3edcb09acc07acbf5,"Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India","Chakaravarthi, S., Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India; Visu, P., Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India; Balu, B., Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India; Vineshwaran, V., Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India; Yakeshraj, M., Department of Computer Science and Engineering, Velammal Engineering College, Chennai, India","In this paper, an architectural framework for Web Service Security System that secures Web services effectively from message alteration attacks, Man-in-the Middle (MIM) attacks and Denial of Service (DoS) attacks has been proposed and implemented. This proposed system provides intelligent mechanisms for effective detection and preventions of message alteration attacks at message level, man-in-the middle attacks at transport level and denial of service attacks at application level. For this purpose, new approaches have been proposed for intelligent identification of the services requested by the user to the service provider. Moreover, new agents called requester agent and provider agent have been deployed for effective communication between the service requester and the service provider. An encryption mechanism and digital signature generation is incorporated to secure the Simple Object Access Protocol (SOAP) message over communication between the client and the server. The new approach proposed in this research work called Web Service Registration and Routing System and Inter Proxy Web Service that effectively prevents the message alteration attacks, Man-in-the Middle attacks and other types of attacks in order to secure Web service at message level. Also, new agents are such as requester agent and provider agent have been deployed at the client and server side respectively. These two agents are responsible for effective monitoring and controlling of various messages and attacks at the message level. In addition to this, a security token is created for each user request to verify the validity of the service provider and service requester for effective and secured communication. This system also provides a new approach for the intelligent prevention of Man-in-the Middle attack and Denial of Service attack in Web services. © 2017 IEEE.",Confidentiality; IWPS; SOAP; Web Services; WSRRS,Computer crime; Cryptography; Data communication systems; Denial-of-service attack; Embedded systems; Intrusion detection; Network security; Soaps (detergents); Websites; Architectural frameworks; Confidentiality; Intelligent identification; IWPS; Man in the middle attacks; Monitoring and controlling; Simple object access protocols; WSRRS; Web services,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039899664
"Sharon R.S., Joseph Manoj R.",57200142632;55983518200;,E-health care data sharing into the cloud based on deduplication and file hierarchical encryption,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070739,,,,,10.1109/ICICES.2017.8070739,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039900989&doi=10.1109%2fICICES.2017.8070739&partnerID=40&md5=5bcd80eda13b1995b0f1f370883a034e,"Dept. of Information Technology, St. Joseph's College of Engineering, Chennai, 600119, India","Sharon, R.S., Dept. of Information Technology, St. Joseph's College of Engineering, Chennai, 600119, India; Joseph Manoj, R., Dept. of Information Technology, St. Joseph's College of Engineering, Chennai, 600119, India","E-Healthcare system plays a major role in the society. It monitors the health condition and helps in giving appropriate medical treatments. This system aims at gathering and storing patient's details and sharing health related information. It also has high legitimate concerns about patient's privacy and information security. This system minimizes the infrastructural barriers for the developing nations. It also extends healthcare systems to the remote and isolated areas which has limited access to medical technologies, remote health services are provided through telecommunications. Quality of the service and security are added advantage to the system. They collect the real time personal information (PHI) and health problems from patients and transmit them to the healthcare provider for the authorized physicians to decide on the corresponding treatment. They send the PHI in terms of text and image to the cloud, and also the other personal queries related to their medical history. In cloud computing, collected PHI should match the physicians experience to judge the state of the patient and unfortunately, delegating both storage and computation to the untrusted entity would bring a series of security. This is where deduplication comes into play. It is a technique for eliminating duplicate copies of data, and has been widely used in cloud storage to reduce storage space and upload bandwidth. Attribute-based encryption (ABE) has been a preferred encryption technology to solve the challenging problem of security during data sharing in cloud computing. For every file a separate key will be provided, which is to be decrypted for using the file further. © 2017 IEEE.",ABE (Attribute Based Encryption); cloud computing; deduplication; E-Healthcare; PHI (Personal Health Information),Biomedical engineering; Cloud computing; Data communication systems; Digital storage; Embedded systems; Medical imaging; Patient treatment; Security of data; Attribute based encryption (ABE); Attribute-based encryptions; De duplications; E-healthcare; Encryption technologies; Health care providers; Health related informations; Personal health informations; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039900989
"Albert Mayan J., Kuldeep Anand D.S., Sadhvi N.",56460333800;57200142067;57192544599;,Efficient and secure server migration on cloud storage with VSM and dropbox services,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070725,,,,,10.1109/ICICES.2017.8070725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039913074&doi=10.1109%2fICICES.2017.8070725&partnerID=40&md5=bcd7f19ea9493a1450ecfef92babd39a,"Department of Computer Science and Engineering, Sathyabama University, Chennai, India","Albert Mayan, J., Department of Computer Science and Engineering, Sathyabama University, Chennai, India; Kuldeep Anand, D.S., Department of Computer Science and Engineering, Sathyabama University, Chennai, India; Sadhvi, N., Department of Computer Science and Engineering, Sathyabama University, Chennai, India","The huge amount of sensitive data store in centralize storage space in cloud server, which is most important for providing the result based on the user's provided keywords. These service providing high efficiency with keeping user privacy. Without any configure the existing system learn plain text information. CSP (Cloud Service Provider) have outsourced data control in this condition because of some issue. There may survive unconstitutional operation on outsourced information on relation of profit or curiosity. Hence, privacy data has to encrypt for security. In existing search method over encrypted data in cloud support KNN search keyword not multi-keyword rank search based on semantics approach. The search methods aren't intelligent also neglect a few semantically associated documents. In vision of attempt, deficiency an efficient method is suggested to solve multi rank search keyword issue over encrypted information similar search clarification sustaining synonym queries over encrypted information in cloud. To overcome these problems we proposed DMRS search and VSM (Vector Space Model) algorithm. These two algorithms give top ranking search consequence and Security in the cloud storage system. © 2017 IEEE.",Cloud Service Provider; Vector Space Model; Vector Space Model,Cryptography; Digital storage; Distributed database systems; Embedded systems; Semantics; Vector spaces; Cloud service providers; Cloud storage systems; Encrypted informations; Existing systems; Outsourced datum; Server migration; Service-providing; Vector space models; Data communication systems,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039913074
"Abirami E., Padmavathy T.",57200140935;25928522000;,Proficient key management scheme for multicast groups using group key agreement and broadcast encryption,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070789,,,,,10.1109/ICICES.2017.8070789,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039904115&doi=10.1109%2fICICES.2017.8070789&partnerID=40&md5=ae07cfba12da7035bb027c904a0e7261,"Department of CSE, S.A Engineering College, Chennai, India","Abirami, E., Department of CSE, S.A Engineering College, Chennai, India; Padmavathy, T., Department of CSE, S.A Engineering College, Chennai, India","Key Management techniques are exercised to distribute and update keys such that illegitimate parties cannot ingress group communications. Key management, however can exhibit information about the stream of group association, such as group size and the number of joining and leaving users. This is a threat to applications with confidential group membership information. This project proposes a new key management paradigm which a combination of traditional broadcast encryption and group key agreement which never reveals the group dynamic information to outsiders and achieves both forward secrecy and backward secrecy. It provides a secure key management model not only with public and private key but also two more keys called group key and session key. It is distributed to multiple user overtime. It also overcomes the limitation of quantum point to point key sharing. It offers reliability and convenience of use, as well as to introduce a secure and efficient key management technique for any quantum cryptography network in real time. © 2017 IEEE.",Broadcast encryption; Group key agreement; Group membership,Data communication systems; Embedded systems; Industrial management; Quantum chemistry; Quantum cryptography; Backward secrecy; Broadcast encryption; Group communications; Group key agreement; Group memberships; Key management schemes; Quantum cryptography networks; Secure key management; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039904115
"Keerthana S., Monisha C., Priyanka S., Veena S.",57200139457;57200142539;57200140245;57191610974;,De duplication scalable secure file sharing on untrusted storage in big data,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070763,,,,,10.1109/ICICES.2017.8070763,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039918735&doi=10.1109%2fICICES.2017.8070763&partnerID=40&md5=eb2a79a812d61059e5db085d8aa9e637,"S. A Engineering College, India","Keerthana, S., S. A Engineering College, India; Monisha, C., S. A Engineering College, India; Priyanka, S., S. A Engineering College, India; Veena, S., S. A Engineering College, India","Data Deduplication provides lots of benefits to security and privacy issues which can arise as user's sensitive data at risk of within and out of doors attacks. Traditional secret writing that provides knowledge confidentiality is incompatible with knowledge deduplication. Ancient secret writing wants completely different users to encode their knowledge with their own keys. Thus, identical knowledge copies of completely different various users can result in different ciphertexts that makes Deduplication not possible. Convergent secret writing has been planned to enforce knowledge confidentiality whereas creating Deduplication possible. It encrypts/decrypts a knowledge copy with a confluent key, that is obtained by computing the cryptographical hash price of the content of the information copy. Once generation of key and encryption, the user can retain the keys and send ciphertext to cloud. © 2017 IEEE.",decryption; encryption; hashkey; security; storage; token,Big data; Data communication systems; Digital storage; Embedded systems; Energy storage; Security of data; Steganography; Data de duplications; decryption; hashkey; security; Security and privacy issues; Sensitive datas; token; Untrusted storages; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039918735
"Gupta A., Choudhury T., Lal R.",56593943700;57193140084;57193133345;,An efficient scheme to secure cloud with diversified fortified mechanisms,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070829,163,168,,,10.1109/ICBDACI.2017.8070829,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040193235&doi=10.1109%2fICBDACI.2017.8070829&partnerID=40&md5=219f7ca1abf34081b83bae4846aa13ec,"Computer Science and Engineering, Amity UniversityUttar Pradesh, India","Gupta, A., Computer Science and Engineering, Amity UniversityUttar Pradesh, India; Choudhury, T., Computer Science and Engineering, Amity UniversityUttar Pradesh, India; Lal, R., Computer Science and Engineering, Amity UniversityUttar Pradesh, India","The usage of cloud computing has greatly increased over the last few years. Cloud computing is a way or a technique to store, share and access data. It is the most efficient way, it is even cheaper than the conventional way of having physical servers or physical storage devices present at the company premises. It is faster and more efficient. The concept of cloud computing is that there is expandable storage space with no physical storage space which is accessible from anywhere in the world using any device, the data will be available for you. We can access the cloud storage through the internet. The data is stored at the storage units kept around the world managed by data management companies. These companies are responsible for the data the will back it up and it is their job to keep it secure, but even the beat of them have drawbacks. That is what will be addressed here in the paper below, security in cloud computing. Some work has been done on this field it is on that I further build on. Cloud computing is an internet dependent technology, where client data is stored and maintained in the data centers of cloud providers like Google, Amazon, Salesforce.com and Microsoft etc. Limited access to the data could cause various security issues like data leakage, insecure interface, sharing of information. This research paper explains the concept of cloud computing, the various models used in enhancing the security and how can an enhanced security blanket be put around the cloud without increasing the maintenance charges and without making it to complex. I have also put in a new proposal for securing the data in cloud computing. © 2017 IEEE.",Cloud; Cloud computing; Data protection models; Decryption; Encryption; Security,Artificial intelligence; Cloud computing; Clouds; Cryptography; Data privacy; Digital storage; Information management; Security of data; Virtual storage; Cloud providers; Decryption; Efficient schemes; Protection models; Research papers; Security; Security issues; Storage spaces; Big data,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040193235
"More V.R., Patil B.K., Auti R.A.",57200204152;57200207424;57200205017;,Secure extraction of association rules in horizontally distributed database using improved UNIFI,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070835,205,210,,,10.1109/ICBDACI.2017.8070835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040183091&doi=10.1109%2fICBDACI.2017.8070835&partnerID=40&md5=c90133f8456bd8462d2c6a34d45d61bc,"Computer Science Engineering, Everest College of Engineering, Aurangabad, India","More, V.R., Computer Science Engineering, Everest College of Engineering, Aurangabad, India; Patil, B.K., Computer Science Engineering, Everest College of Engineering, Aurangabad, India; Auti, R.A., Computer Science Engineering, Everest College of Engineering, Aurangabad, India","Data extraction is used to extract important data from large database which stored at the multiple sites. It may be keep in many computers covered in the some physical location or may be covered a network of computers. In this paper, we present protocol for secure extraction of association rules in horizontally distributed database. This protocol is based on the Fast Distributed Mining (FDM) algorithm, using concept of encryption and decryption for extraction of knowledge. Here, we present Improved UNIFI algorithm for secure extraction of association rules. The objective of the protocol is to overcome the problem of extraction of association rules that simulates the existing system i.e grants frequent itemset recognition without candidate itemset generation. This protocol uses support, confidence threshold value and for security and privacy purpose used AES encryption, decryption standard which is symmetric block cipher. It is simple and important in terms of communication rounds as well as communication and computational cost. © 2017 IEEE.",Association Rules; Frequent item Sets; Privacy; Secure Protocol; Security,Artificial intelligence; Association rules; Big data; Data privacy; Database systems; Distributed database systems; Extraction; Communication rounds; Encryption and decryption; Frequent item sets; Horizontally distributed database; Secure protocols; Security; Security and privacy; Symmetric block ciphers; Cryptography,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040183091
"Nagesh H.R., Thejaswini L.",57191867628;57200206804;,Study on encryption methods to secure the privacy of the data and computation on encrypted data present at cloud,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070868,383,386,,,10.1109/ICBDACI.2017.8070868,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040168154&doi=10.1109%2fICBDACI.2017.8070868&partnerID=40&md5=79f6174e179f552789a45eaefa8f3f9e,"Department of Computer Science and Engineering, Mangalore Institute of Technology and Engineering, Moodabidri, India","Nagesh, H.R., Department of Computer Science and Engineering, Mangalore Institute of Technology and Engineering, Moodabidri, India; Thejaswini, L., Department of Computer Science and Engineering, Mangalore Institute of Technology and Engineering, Moodabidri, India","Technology is evolving at a greater speed, day-by-day various health monitoring devices are invented. Remotely monitored health data should reach the doctors to diagnose the health problems. Patient's health information can be stored at cloud, but the main issue here is that the privacy of the data stored is not guaranteed. Cryptographic encryption techniques can solve the problems of secure storage. But all encryption algorithms do not support computation on encrypted data present at cloud. Homomorphic encryption technique allows secure storage and processing on data in the encrypted form. This paper is an approach on how homomorphic encryption technique can be used for secure storage and computation on data in encrypted form so that privacy of the data is preserved. © 2017 IEEE.",Cloud Service Provider; Homomorphic encryption; Security,Artificial intelligence; Big data; Data handling; Data privacy; Digital storage; Health; Cloud service providers; Encryption algorithms; Encryption methods; Encryption technique; Health informations; Health monitoring devices; Ho-momorphic encryptions; Security; Cryptography,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040168154
Neogy S.,6603704391;,Information security: Course,2017,ACM International Conference Proceeding Series,,, a41,,,,,10.1145/3109761.3158397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048376676&doi=10.1145%2f3109761.3158397&partnerID=40&md5=5006f99db27cffed426629e899c80f4e,"Jadavpur University, Kolkata, India","Neogy, S., Jadavpur University, Kolkata, India","This course paper on information security provides the basic concepts and different aspects of information security. The course paper aims at providing a broad overview on different topics related to information security. These include controls, gap analysis, metrics, risks, to name a few. © 2017 Association for Computing Machinery.",Controls; Cryptography; Gap; Information Security; Metrics; Policy,Artificial intelligence; Control engineering; Cryptography; Internet of things; Learning systems; Public policy; Risk assessment; Basic concepts; Gap analysis; Metrics; Security of data,"Neogy, S.; Jadavpur UniversityIndia; email: sarmisthaneogy@yahoo.com",Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048376676
"Prasanna Y.L., Reddy E.M.",57200202730;49864259800;,A theoretical study of elliptic curve cryptography for location based services,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070872,404,407,,,10.1109/ICBDACI.2017.8070872,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040172089&doi=10.1109%2fICBDACI.2017.8070872&partnerID=40&md5=bf2aba79d2d16b1ac397401959d8fc33,"Department of CSE, JNTUH, Hyderabad, Telangana, India","Prasanna, Y.L., Department of CSE, JNTUH, Hyderabad, Telangana, India; Reddy, E.M., Department of CSE, JNTUH, Hyderabad, Telangana, India","Due to the tremendous increase in growth of the Location based Services in various sectors such as healthcare, traffic monitoring, home automation etc., the security of the information or data transmitted has to be ensured. On the other hand, depending on the constraints of the mobile devices, the cryptographic techniques to provide data security should be of light weight and low cost. This paper provides a study of ECC, the public key cryptographic technique because of its small key size and reduction in computational overhead. ECDH and ECDSA are the two techniques in Elliptic Curve Cryptography which provides security of the data in location based services. ALO is combined with ECC is proposed to provide best encryption ratio. © 2017 IEEE.",Ant Lion Optimizer; Cryptography; Elliptic Curve Cryptography; Location based services; Security,Artificial intelligence; Big data; Cryptography; Geometry; Location; mHealth; Mobile devices; Mobile telecommunication systems; Public key cryptography; Security of data; Telecommunication services; Computational overheads; Cryptographic techniques; Elliptic curve cryptography; Home automation; Optimizers; Security; Theoretical study; Traffic monitoring; Location based services,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040172089
"Ahmad M.M., Khan S.I.",57190739300;55253585900;,Three-Tier authentication and secure key exchange over insecure channel,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070823,134,137,,,10.1109/ICBDACI.2017.8070823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040170236&doi=10.1109%2fICBDACI.2017.8070823&partnerID=40&md5=26b75a9f9a31658e5f5d67b498be4440,"Dept. of Computer Science and Engineering, B.N. College of Engineering, Pusad, Maharashtra, India; Dept. of Electronics and Telecommunication Engineering, B.N. College of Engineering, Pusad, Maharashtra, India","Ahmad, M.M., Dept. of Computer Science and Engineering, B.N. College of Engineering, Pusad, Maharashtra, India; Khan, S.I., Dept. of Electronics and Telecommunication Engineering, B.N. College of Engineering, Pusad, Maharashtra, India","Authentication and key exchange securely over the insecure channel is a big deal these days. It plays vital role in big data applications. Mutual authentication is generally relay at the single channel between two users. An attacker performs the passive attack (traffic analysis) and switch towards the active attack Three tier authentication system checks the authenticity of the client at three independent channels and if found secure then only allow the client to get the services from the application server. Two intermediate servers will provide two-split passwords and the application server will provide the complete password. These intermediate servers will forward the split password towards the main application server which compares and finds the similarities between them. Whole communication is based on public key cryptography to achieve mutual authentication, confidentiality and integrity of the message. © 2017 IEEE.",Kerberos; Man in middle attack; Mutual authentication,Artificial intelligence; Authentication; Cryptography; Network security; Public key cryptography; Routers; Authentication and key exchange; Authentication systems; Big data applications; Independent channels; Kerberos; Man-in-middle attacks; Mutual authentication; Secure key exchanges; Big data,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040170236
"Babu Y.P., Kumar T.P., Swamy M.S., Rao M.V.",57200203797;57189339574;57200202265;56439813500;,Defended protocol for artless wireless Ad Hoc networks formation,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070839,230,234,,,10.1109/ICBDACI.2017.8070839,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040184728&doi=10.1109%2fICBDACI.2017.8070839&partnerID=40&md5=6ccae1bf094160b771704c3a4ba8faf4,"Computer Science and Engineering, Chirala Engineering College, Chirala, India; Computer Science and Engineering, Vishnu Institute of Technology, Bhimavaram, India","Babu, Y.P., Computer Science and Engineering, Chirala Engineering College, Chirala, India; Kumar, T.P., Computer Science and Engineering, Chirala Engineering College, Chirala, India; Swamy, M.S., Computer Science and Engineering, Vishnu Institute of Technology, Bhimavaram, India; Rao, M.V., Computer Science and Engineering, Chirala Engineering College, Chirala, India","Ad hoc network is basically infrastructure less in nature and it is vulnerable to attacks. In such a network it is necessary to create the security autonomously without the involvement of centralized architecture. To solve the above issue, a novel security protocol is proposed for the artless network creation. Initial network creation done based on trust. For each newly added user authorization is performed using certificate generation. Authentication is carried out using certificate verification mechanism. Session key is used by all the nodes in the network, for the secure communication. Symmetric key encryption is used for data encryption. Asymmetric cryptography is used for session key encryption and signature generation. Session key updating is carried out based on expiration time. To revoke the attacker from participating in the network, User revocation mechanism is contributed to the proposed security protocol. Security is enhanced with revocation capabilities. © 2017 IEEE.",Artless networks; Centralized architecture; Secure protocol; Symmetric and asymmetric cryptographies,Ad hoc networks; Artificial intelligence; Big data; Cryptography; Internet protocols; Network architecture; Network protocols; Wireless ad hoc networks; Asymmetric cryptography; Centralized architecture; Network creation; Revocation capability; Secure protocols; Security protocols; Signature generation; Symmetric key encryption; Network security,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040184728
"Sukanya M., Sindhu K.V., Gowri G., Guna Nandhini S.",55489978100;57200142250;57200143259;57200139038;,Trustworthy access control for wireless body area networks,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070744,,,,,10.1109/ICICES.2017.8070744,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039909935&doi=10.1109%2fICICES.2017.8070744&partnerID=40&md5=79de28407c0f8daa75db7802a6766230,"MIT, Chrompet, India; Anna University, India; S.A Engineering College, India","Sukanya, M., MIT, Chrompet, India; Sindhu, K.V., Anna University, India; Gowri, G., S.A Engineering College, India; Guna Nandhini, S., S.A Engineering College, India","Wireless body area networks (WBANs) are expected to play an important role in monitoring the health information and creating a smart, reliable, and ubiquitous healthcare system. Only authorized users can access the network since the collected data by the WBANs are used to diagnosed and treated. However, the lack of a clear in-depth defense line in such a new networking paradigm would make its potential users worry about the leakage of their private information, especially to those unauthenticated or even malicious adversaries. Here proposed a novel certificateless signcryption scheme, and then, design a cost-effective and reliable access control scheme for the WBANs using the novel signcryption. The proposed access control scheme achieves anonymity, confidentiality, authentication, integrity, and non-repudiation. © 2017 IEEE.",access control; access control; Anonymous authentication; certificateless signature; secure communications; security; signcryption; Wireless body area networks,Authentication; Cost effectiveness; Cryptography; Data communication systems; Embedded systems; Secure communication; Wireless local area networks (WLAN); Wireless networks; Anonymous authentication; Certificateless signature; security; Signcryption; Wireless body area network; Access control,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039909935
"Singh R.K., Begum T., Borah L., Samanta D.",57198797732;56584075600;57198816270;15124952700;,Text encryption: Character jumbling,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068691,,,,,10.1109/ICISC.2017.8068691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037119068&doi=10.1109%2fICISC.2017.8068691&partnerID=40&md5=d13a416d77d08fc9759ed6ca0b8ef509,"Dept of Computer Applications, Dayananda Sagar College of Arts Science and Commerce, Bangalore, India","Singh, R.K., Dept of Computer Applications, Dayananda Sagar College of Arts Science and Commerce, Bangalore, India; Begum, T., Dept of Computer Applications, Dayananda Sagar College of Arts Science and Commerce, Bangalore, India; Borah, L., Dept of Computer Applications, Dayananda Sagar College of Arts Science and Commerce, Bangalore, India; Samanta, D., Dept of Computer Applications, Dayananda Sagar College of Arts Science and Commerce, Bangalore, India","Cryptography is necessary in every field of IT applications; security is required in every minor field that helps in stopping the understanding of the data that is encrypted. In this research, we are trying to implement an encryption technique that is very light and yet strong enough to secure large amount of data being transferred in the network. This does not require a key that has to be randomly generated. The strategy is to jumble or replace the characters and make it unreadable. The method varies with odd or even number of characters. This can be used in various messaging application where the messages that are to be received are required to be encrypted. We can let the messages received in the encrypted format and let the user decrypt it on request. © 2017 IEEE.",Character Jumbling or re arranging of characters; Encoding; Encryption; Security,Encoding (symbols); Network security; Character Jumbling or re arranging of characters; Encryption technique; IT applications; Large amounts; Security; Text encryptions; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037119068
"Junghare S.A., Mahalle V.S.",57198812885;56470804000;,Overview of secure distributed de-duplication system with improved reliability,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068613,,,,,10.1109/ICISC.2017.8068613,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037097666&doi=10.1109%2fICISC.2017.8068613&partnerID=40&md5=3010d1c80720e2bde24d9d3061bafb17,"Department of Computer Science and Engg, SSGMCE, Shegaon (Maharashtra), India","Junghare, S.A., Department of Computer Science and Engg, SSGMCE, Shegaon (Maharashtra), India; Mahalle, V.S., Department of Computer Science and Engg, SSGMCE, Shegaon (Maharashtra), India","Day by day the use of memory is increases rapidly. A lot of data created every day so the data management is become a critical task. Most of time much amount of memory wastage because of same copies present on various locations. The process of eliminating the repeated or duplicates copies of data is called as Data deduplication. This data deduplication process is widely used in cloud storage to decrease storage space and upload bandwidth. However there is only one copy of each file stored even if such a file is owned by huge number of users. By using, deduplication system progress of storage utilization and reliability is increases. In addition, the dare of privacy for sensitive data also take place when they are outsourced by users to cloud. In this we use new distributed deduplication systems with upper dependability in which the data chunks are distributed from corner to cornering multiple cloud servers. The safety needs of data privacy and tag stability are also accomplish by introducing a deterministic secret sharing scheme in distributed storage systems, instead of using convergent encryption as in previous deduplication systems. A deduplication technique, on the other hand, can reduce the storage cost at the server side and save the upload bandwidth at the user side. © 2017 IEEE.",Data comparison; Deduplication; Distributed storage system; reliability; secret sharing; Secure sharing; Tag consistency,Bandwidth; Cryptography; Data privacy; Information management; Multiprocessing systems; Reliability; Data comparisons; De duplications; Distributed storage system; Secret sharing; Secure sharing; Tag consistency; Digital storage,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037097666
