Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Patil K.R., Patel H.H.","57191257557;24822260800;","Performance of shunt active power filter with DSOGI-FLL under distorted grid voltage",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117997,"","",,,"10.1109/ICECCT.2017.8117997","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040559435&doi=10.1109%2fICECCT.2017.8117997&partnerID=40&md5=8edd4608bd5ed59c00ecf087d4281c01","Department of Electrical Engineering, Sarvajanik College of Engineering and Technology, Surat, India","Patil, K.R., Department of Electrical Engineering, Sarvajanik College of Engineering and Technology, Surat, India; Patel, H.H., Department of Electrical Engineering, Sarvajanik College of Engineering and Technology, Surat, India","Proliferation of non-linear loads and power-electronics based distributed generators has aggravated the issue of harmonic and its adverse effects on the electrical utility and various equipment connected to the utility. To mitigate the effects of the harmonics, it is advisable to eliminate them or to maintain them within the statutory limits. This objective can be effectively achieved using Shunt Active Power Filter (SAPF). However, it is a challenging task to control the SAPF to effectively compensate the harmonics, especially when the grid voltage is characterized by different abnormalities like presence of harmonics, imbalance in supply, imbalance in load, dc offset etc. The SAPF's effectiveness depends on the accurate generation of the reference current. Some of the conventional methods fail to generate the desired reference current under some of these grid abnormalities, ultimately leading to deviation from a balanced set of sinusoidal grid currents. The paper presents the technique to compute the reference compensating current using second-order generalized integrator (SOGI), frequency-locked loop (FLL) and instantaneous power theory (p-q theory) to control SAPF. This approach, which obtains the reference current from the voltage and current components derived through dual SOGI-FLL, can effectively and quickly compensate the harmonics even under unbalance conditions. The system's dynamic performance is tested for a three-phase three-wire network under different grid abnormalities and the results are reported and analyzed. © 2017 IEEE.","Active power filter; phase-locked loop; second-order generalized integrator","Bandpass filters; Harmonic analysis; Locks (fasteners); Phase locked loops; Power control; Active power Filter; Distributed generators; Frequency locked loops; Instantaneous power theory; Second-order generalized integrators; Secondorder generalized integrator (SOGI); Shunt active power filter (SAPF); Shunt active power filters; Active filters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040559435
"Nayak B., Mishra R., Das P.","55619230100;57199009798;57194410115;","Design of LC filter with closed loop technique to shape input current of single phase matrix converter",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117989,"","",,,"10.1109/ICECCT.2017.8117989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040580303&doi=10.1109%2fICECCT.2017.8117989&partnerID=40&md5=f781365cd9ddb57a84620a648d1b091b","School of Electrical Engineering, KIIT University, Bhubaneswar, Odisha, India","Nayak, B., School of Electrical Engineering, KIIT University, Bhubaneswar, Odisha, India; Mishra, R., School of Electrical Engineering, KIIT University, Bhubaneswar, Odisha, India; Das, P., School of Electrical Engineering, KIIT University, Bhubaneswar, Odisha, India","This paper presents single phase matrix converter (SPMC) topology capable of generating a higher output frequency which is used for high frequency applications such as induction heating. Proposed configuration reduces total harmonic distortion (THD) of supply current with the injection of LC resonant filter at the supply end. By the analysis of dominant side band components of the supply current, the resonant LC filter is chosen. The cutoff frequency of filter transfer function is estimated through the bode plot. However, at a low output frequency (less than 1kHz), the filter is only able to reject higher order components, but lower order harmonics mainly 3rd &amp; 5'h order components still exist in the input current. This demands a closed loop control technique for removing lower as well as higher order component simultaneously. Closed loop control of SPMC shapes the input current in sinusoidal nature at a low output frequency less than 1kHz. But the spikes arise in higher output frequency and affects the switching stress. To avoid the spikes and make the active current shaping purely sinusoidal at any output frequency, LC filter is inserted at the supply end. The proper switching technique to eliminate the commutation problem is explained in details. The simulation results of this topology are verified by using MATLAB/SIMULINK. © 2017 IEEE.","bidirectional switches; closed loop technique; PI controller; resonant filter; single phase matrix converter (SPMC); sinusoidal pulse width modulation(SPWM); total harmonic distortion(THD)","Bandpass filters; Bode diagrams; Closed loop control systems; Cutoff frequency; Harmonic analysis; Harmonic distortion; Induction heating; MATLAB; Matrix converters; Modulation; Power converters; Topology; Voltage control; Wave filters; Bidirectional switch; Closed loops; PI Controller; Resonant filter; Single phase matrix converter; Sinusoidal pulse width modulation; Total harmonic distortion (THD); Passive filters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040580303
"Maity S., Das D., Mallik N., Chatterjee S., Dutta D., Mukherjee S., Dutta A., Sinha D., Mukhopadhyay A., Gangopadhyay M.","36994973100;57192370796;57201700083;57192156675;57200150601;57203490031;57201696965;56304019200;57169589100;57192381577;","Isosceles 45°-45°-90° triangular microstrip antenna as triple band antenna",2017,"2017 8th IEEE Annual Information Technology, Electronics and Mobile Communication Conference, IEMCON 2017",,, 8117226,"501","505",,,"10.1109/IEMCON.2017.8117226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045854576&doi=10.1109%2fIEMCON.2017.8117226&partnerID=40&md5=afaef39329deb77011cfae7b135b3bf3","Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India","Maity, S., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Das, D., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Mallik, N., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Chatterjee, S., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Dutta, D., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Mukherjee, S., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Dutta, A., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Sinha, D., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Mukhopadhyay, A., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India; Gangopadhyay, M., Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM), Kolkata, India","An isosceles right Triangular Microstrip Antenna (TMA) is investigated here for triple band application. Simple cavity model theory is used to investigate the isosceles 45°-45°-90° TMA. Two different isosceles 45°-45°-90° TMAs are demonstrated for triple band dual polarized antenna. Finite Element Method (FEM) based commercially available numerical 3D EM simulator HFSS is also used here to verify the theoretical results. Variations of input impedance (Zin) and S11 with frequency are presented. © 2017 IEEE.","Dielectric Resonator Antenna (DRA)","Dielectric devices; Finite element method; Microwave antennas; Mobile telecommunication systems; Numerical methods; Cavity model; Dielectric resonator antennas; Dual polarized antennas; Input impedance; Triangular microstrip antennas; Triple band; Triple band antennas; Microstrip antennas","Maity, S.; Department of Electronics and Communication Engineering, Institute of Engineering and Management (IEM)India; email: sdpt123maity@gmail.com","Saha N.S.Chakrabarti S.","Institute of Electrical and Electronics Engineers Inc.",,9781538633717,,,"English","IEEE Annu. Inf. Technol., Electron. Mob. Commun. Conf., IEMCON",Conference Paper,,Scopus,2-s2.0-85045854576
"Ram S.S.G.","57200274035;","A Kalman filter approach for Spectral data pre-processing",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117921,"","",,,"10.1109/ICECCT.2017.8117921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040551289&doi=10.1109%2fICECCT.2017.8117921&partnerID=40&md5=e16d33dec15139895cb544e0c8c21e60","Dept. of Electronics and Communication, B.N.M. Institute of Technology, Bangalore, India","Ram, S.S.G., Dept. of Electronics and Communication, B.N.M. Institute of Technology, Bangalore, India","In pre-processing of spectral data, advancements are yet to be made to discover the most efficient filter and establish parameters which define efficiency. In this paper, a unique method of using the Kalman filter for filtering the spectral data is proposed. Not only is it found that the performance of the Kalman filter is better but also observed that the filter provides better noise suppression than standard filters. © 2017 IEEE.","data; estimate; filter; generator; gold standard; information; noise; trainer; variance","Bandpass filters; Data handling; data; estimate; filter; generator; Gold standards; information; noise; trainer; variance; Kalman filters","Ram, S.S.G.; Dept. of Electronics and Communication, B.N.M. Institute of TechnologyIndia; email: ganeshramgkl@gmail.com",,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040551289
"Rashmi N., Kumar K.N.P., Hamsavahini R., Sarvagya M.","57192103247;26639439900;57200284326;57189031310;","Pilot based channel equalization using extended Kalman filter for Rayleigh fading channel",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117925,"","",,,"10.1109/ICECCT.2017.8117925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040567111&doi=10.1109%2fICECCT.2017.8117925&partnerID=40&md5=d727ff6c8a8577ffd5580c4f559be952","Department of Electronics and Communication Engineering, BMS Institute of Technology and Management, Bengaluru, India; Department of Electronics and Communication Engineering, Reva University, Bengaluru, India","Rashmi, N., Department of Electronics and Communication Engineering, BMS Institute of Technology and Management, Bengaluru, India; Kumar, K.N.P., Department of Electronics and Communication Engineering, BMS Institute of Technology and Management, Bengaluru, India; Hamsavahini, R., Department of Electronics and Communication Engineering, BMS Institute of Technology and Management, Bengaluru, India, Department of Electronics and Communication Engineering, Reva University, Bengaluru, India; Sarvagya, M., Department of Electronics and Communication Engineering, BMS Institute of Technology and Management, Bengaluru, India, Department of Electronics and Communication Engineering, Reva University, Bengaluru, India","Channel Equalization in Telecommunication is the process of removal of any distortions that have incurred when any signal is transmitted through any channel. In this paper pilot based channel equalization using EKF(Extended Kalman Filter) for Rayleigh fading channel model is proposed. Using the pilot bits and the training sequences the channel state information is obtained, which is used to effectively equalize the signals transmitted. The Extended Kalman Filter used for equalization is bandwidth efficient and has low computational complexity. The results obtained by Extended Kalman Filter equalization and MMSE equalization are compared and it is found that the Extended Kalman Filter is computationally less complex and is efficient. © 2017 IEEE.","Channel equalization; EKF(Extended Kalman Filter); Jake's Model; MIMO; OFDM; Rayleigh Fading Channel","Bandpass filters; Channel state information; Equalizers; Extended Kalman filters; Fading channels; MIMO systems; Orthogonal frequency division multiplexing; Rayleigh fading; Bandwidth efficient; Channel equalization; EKF (extended Kalman filter); Low computational complexity; Rayleigh fading channel modeling; Training sequences; Kalman filters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040567111
"Gupta A., Bansal A., Khanduja V.","56875019700;57194655353;55574985300;","Modern lossless compression techniques: Review, comparison and analysis",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117850,"","",,,"10.1109/ICECCT.2017.8117850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040548144&doi=10.1109%2fICECCT.2017.8117850&partnerID=40&md5=186b931466376e9f235ea94546c65e22","Department of Information Technology, Netaji Subhas Institute of Technology, Delhi, India; Department of Computer Engineering, Netaji Subhas Institute of Technology, Delhi, India","Gupta, A., Department of Information Technology, Netaji Subhas Institute of Technology, Delhi, India; Bansal, A., Department of Information Technology, Netaji Subhas Institute of Technology, Delhi, India; Khanduja, V., Department of Computer Engineering, Netaji Subhas Institute of Technology, Delhi, India","With the world drifting more and more towards the social network, the size and amount of data shared over the internet is increasing day by day. Since the network bandwidth is always limited, we require efficient compression algorithms to facilitate fast and efficient sharing of data over the network. In this paper, we discuss algorithms of widely used traditional and modern compression techniques. In an effort to find the optimum compression algorithm, we compare commonly used modern compression algorithms: Deflate, Bzip2, LZMA, PPMd and PPMonstr by analyzing their performance on Silesia corpus. The corpus comprises of files of varied type and sizes, which accurately simulates the vast diversity of files shared over the internet. We compare these algorithms on the basis of their compression ratio, compression speed and decompression speed. After observing the simulated results, we found that PPMonstr provides the best compression ratio. Deflate is the fastest algorithm in terms of compression and decompression speed, but provides low compression ratio. Bzip2 and PPMd provide moderate compression speed and good compression ratio and hence are well suited for applications dependent on both compression ratio and speed. Further, experimental results indicate that LZMA is an ideal algorithm for applications requiring high compression ratio along with fast decompression speed as it provides moderate decompression speed coupled with high compression ratio. © 2017 IEEE.","compression; compression ratio; compression speed; decompression speed; lossless compression; network bandwidth; Silesia corpus","Bandwidth; Boron compounds; Compaction; Compression ratio (machinery); Phosphorus compounds; Speed; Comparison and analysis; Compression algorithms; Compression speed; Compression techniques; Lossless compression; Lossless compression techniques; Network bandwidth; Silesia corpus; Bandwidth compression",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040548144
"Mishra S., Ghosh S., Goswami A.","57202615473;56824733100;16542046900;","A genetic algorithm tuned kalman filter for estimating harmonic and inter-harmonic attributes",2017,"2017 4th International Conference on Power, Control and Embedded Systems, ICPCES 2017","2017-January",,,"1","4",,,"10.1109/ICPCES.2017.8117652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043364850&doi=10.1109%2fICPCES.2017.8117652&partnerID=40&md5=3b9df3984f865aaa258f8940fd30e3fc","National Institute of Technology, Raipur, India; National Institute of Technology, Silchar, India","Mishra, S., National Institute of Technology, Raipur, India; Ghosh, S., National Institute of Technology, Raipur, India; Goswami, A., National Institute of Technology, Silchar, India","Worldwide the use of nonlineardevices have increased sharply in recent times. As a result, harmonic pollution has become a vital problem. Harmonic in the power system network interfere with the system equipments, disturbing their normal operation which can deteriorate the quality of the delivered power. In this context, this paper presents an efficient and fast method for estimation of harmonics and inter harmonic attributes i.e. amplitude and phase using a technique based on the combined framework kalman filter and genetic algorithm. Computer simulations and a laboratory test are presented to highlight the usefulness of the proposed method. Simulation results show that the proposed technique can simultaneously estimate the signal attributes, even the signal is significantly corrupted by noise. © 2017 IEEE.","Amplitude Estimation; Genetic Algorithm (GA); Kalman Filter (KF); Phase Estimation; Power System Harmonic","Bandpass filters; Embedded systems; Genetic algorithms; Harmonic analysis; Power control; Amplitude estimation; Harmonic pollution; Inter-harmonics; Laboratory test; Normal operations; Phase estimation; Power system harmonics; Power system networks; Kalman filters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509044269,,,"English","Int. Conf. Power, Control Embed. Syst., ICPCES",Conference Paper,,Scopus,2-s2.0-85043364850
"Yehoshuva C., Veeryya J., Vereendra P., Sumit K., Kumar P., Mansoor","57190573379;57200511310;57200514159;57200513140;57199976639;10045823800;","New approach of tunable notch filter for blocker suppression of multi-mode wireless devices",2017,"2017 International Conference on Computer Communication and Informatics, ICCCI 2017",,, 8117793,"","",,,"10.1109/ICCCI.2017.8117793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041437756&doi=10.1109%2fICCCI.2017.8117793&partnerID=40&md5=01f9c6dc84c9cc85e379fa91ffd7e8f2","Dept. of ECE, Vignan's Lara Institute of Technology and Science, Vadlamudi, A.P., India; Dept. of ECE, NIT Goa, Farmagudi, Ponda, India","Yehoshuva, C., Dept. of ECE, Vignan's Lara Institute of Technology and Science, Vadlamudi, A.P., India; Veeryya, J., Dept. of ECE, Vignan's Lara Institute of Technology and Science, Vadlamudi, A.P., India; Vereendra, P., Dept. of ECE, NIT Goa, Farmagudi, Ponda, India; Sumit, K., Dept. of ECE, NIT Goa, Farmagudi, Ponda, India; Kumar, P., Dept. of ECE, NIT Goa, Farmagudi, Ponda, India; Mansoor, Dept. of ECE, NIT Goa, Farmagudi, Ponda, India","This In multi-mode multi-band wireless devices, the notch filter is necessary to avoid coexistence problem. N path switched RC networks will give precise notch frequency. Even though N path switched RC networks provide high linearity and high Q factor, they have some non idealities like switch resistance, clock rise-fall time, harmonic mixing, clock phase noise effect, etc. In order to overcome these limitations, a novel approach of notch filter is designed in CMOS 180nm technology by using GmC cells with poly phase signalling. It will consume very less power as compared to N path frequency shifting notch filter(designed by using mixers and local oscillators). In this paper, The frequency shifting has done by using operational trans-conductance amplifier cells and with the first order high pass filter of in-phase and quadrature phase. Hence need of local oscillator is removed. The tuning range of this new filter is 1MHz-300MHz. The rejection at the notch frequency is 25-30 dB. The OTA used in this paper consumes 49 μ Watt and notch filter consume 432 μ Watt power. © 2017 IEEE.","frequency translated filter; n-path filter blocker; Notch filter; operational trans conductance amplifier; quality factor; source degeneration","Bandpass filters; Cell signaling; Clocks; High pass filters; Operational amplifiers; Passive filters; Phase noise; Q factor measurement; Coexistence problem; frequency translated filter; In-phase and quadrature-phase; Multi-band wireless devices; Operational trans conductance amplifier; Quality factors; Source degeneration; Tunable notch filter; Notch filters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467388542,,,"English","Int. Conf. Comput. Commun. Inf., ICCCI",Conference Paper,,Scopus,2-s2.0-85041437756
"Deepika J., Mathivanan M., Muruganandham A., Vivek R.","57200281944;57190335253;36675534800;57202677402;","Parametrical variation and its effects on characteristics of microstrip rectangular patch antenna",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117913,"","",,,"10.1109/ICECCT.2017.8117913","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040608832&doi=10.1109%2fICECCT.2017.8117913&partnerID=40&md5=a9c264a6e6304207cc21291d387abd50","Dept. of ECE, RajaRajeswari College of Engineering, Bangalore, Bangalore, India; Dept. of ECE, ACS College of Engineering, Bangalore, Bangalore, India; Dept. of ECE, Faculty of Engineering, Christ University, Bangalore, India","Deepika, J., Dept. of ECE, RajaRajeswari College of Engineering, Bangalore, Bangalore, India; Mathivanan, M., Dept. of ECE, ACS College of Engineering, Bangalore, Bangalore, India; Muruganandham, A., Dept. of ECE, ACS College of Engineering, Bangalore, Bangalore, India; Vivek, R., Dept. of ECE, Faculty of Engineering, Christ University, Bangalore, India","This paper represents a brief description about design of rectangular microstrip patch antenna and its parameter effects in size, efficiency and compactness and parametric analysis in terms of return loss, bandwidth, directivity and gain by using same and different dielectric substrate materials with same and different thickness of rectangular microstrip patch antenna. The important parameters of patch such as L, W, £r and h has its own impact in antenna characteristics. This parametrical impact is studied and verified. As thickness of dielectric substrate increases, the gain &amp; directivity of rectangular microstrip patch antenna decreases and bandwidth increases. As £r increases, the size of the antenna decreases but when height of dielectric substrate increase antenna size also increases. There will be always a compromise between miniaturization and other antenna characteristics. This antenna is designed for microstrip feed line technique and with center frequency (f0) at 4GHz. The parametric analysis is obtained by comparing the simulated results of rectangular microstrip patch antenna for different cases. The proposed antenna is simulated using HFSS tool at resonance frequency of 4 GHz. © 2017 IEEE.","HFSS tool; Microstrip line feed; Mirostrip Patch antenna; parametrical analysis of patch antenna","Antenna feeders; Bandwidth; Dielectric materials; Microstrip devices; Microwave antennas; Slot antennas; Antenna characteristics; Dielectric substrates; Different thickness; Microstrip feedline; Microstrip line feed; Parametric -analysis; Rectangular microstrip patch; Rectangular patch antenna; Microstrip antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040608832
"Naresh B., Singh V.K., Bhargavi V.","36605051100;57195261578;57195267734;","4.65 GHz wearable rectenna for low power wireless applications",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117937,"","",,4,"10.1109/ICECCT.2017.8117937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040541291&doi=10.1109%2fICECCT.2017.8117937&partnerID=40&md5=4f4b40efde1316b26ada15e4f8189372","Electrical Engineering, Bhagwant University, Ajmer, Rajasthan, India; Electrical Engineering, S.R.G.I, Jhansi, India; Electrical Engineering, Indian Army, India","Naresh, B., Electrical Engineering, Bhagwant University, Ajmer, Rajasthan, India; Singh, V.K., Electrical Engineering, S.R.G.I, Jhansi, India; Bhargavi, V., Electrical Engineering, Indian Army, India","In this paper, a wearable rectenna is designed and tested to power the wireless and wearable sensor systems at 4.65 GHz. The wearable antenna substrate is designed with a textile material and conductive element is a copper tap. Fabricated antenna has a size of 40 × 40 mm2 and it is effortlessly bent on human body. The rectenna element also fabricated on the same textile material and RF-to-dc conversation is investigated for power levels -20dBm to 15dBm. The wearable antenna has the measured impedance bandwidth of 46%, i.e. from 3.01GHz to 5.30 GHz with a gain of 7.5dBi. The maximum conversion efficiency is 55% in flat position and 42.84% in bent position at -5dBm power level. © 2017 IEEE.","rectenna; RF-to-dc; wearable antenna; wireless sensor system","Antennas; Electric impedance; Microwave antennas; Rectennas; Textiles; Wearable antennas; Wearable sensors; Wireless telecommunication systems; Antenna substrates; Conductive elements; Low power wireless; Measured impedance; rectenna; RF-to-dc; Wearable sensor systems; Wireless sensor system; Wearable technology",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040541291
"Bajpai R.K., Paulus R., Singh A., Aneesh M.","57200286335;56656255800;37066126100;55149660600;","Inset fed semi-circular disk patch antenna for dual and broadband operation",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117916,"","",,,"10.1109/ICECCT.2017.8117916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040631289&doi=10.1109%2fICECCT.2017.8117916&partnerID=40&md5=e467f42bc09ec6c73e18faa047f99cfd","Dept. Electronics and Communication, Sam Higginbottom Institute of Agriculture, Technology and Sciences, Allahabad, 211007, India; Dept. Electronics and Communication, Raghu Engineering College, Visakhapatnam, 531162, India; Dept. Electronics and Communication, Babasaheb Bhimrao Ambedkar University, Lucknow, 226025, India","Bajpai, R.K., Dept. Electronics and Communication, Sam Higginbottom Institute of Agriculture, Technology and Sciences, Allahabad, 211007, India; Paulus, R., Dept. Electronics and Communication, Sam Higginbottom Institute of Agriculture, Technology and Sciences, Allahabad, 211007, India; Singh, A., Dept. Electronics and Communication, Raghu Engineering College, Visakhapatnam, 531162, India; Aneesh, M., Dept. Electronics and Communication, Babasaheb Bhimrao Ambedkar University, Lucknow, 226025, India","In this paper, microstrip line fed notches loaded semi-circular disk patch antenna is proposed. Proposed antenna resonate at two resonating frequencies i.e., 5.8 GHz and 10 GHz. Bandwidth achieved at first resonating frequency is 2.1% whereas at the second resonating frequency is 24.5%. An antenna shows the dual and broadband characteristics with good radiation pattern at broader side, maximum directivity of 6.5 dB, maximum gain of 3.1 dB. Proposed antenna is simulated using IE3D software and its equivalent circuit diagram is proposed to calculate the return loss and VSWR. Result obtained using circuit theory concept is compared with simulated results i.e., method of movent. © 2017 IEEE.","broadband; dual band; microstrip line; Microstrip patch antenna (MSA); semi-cricular patch","Antenna feeders; Circuit theory; Directional patterns (antenna); Equivalent circuits; Microstrip lines; Microwave antennas; Slot antennas; broadband; Broadband characteristics; Dual Band; Equivalent circuit diagrams; Micro-strip patch antennas; Microstrip line feds; Resonating frequency; semi-cricular patch; Microstrip antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040631289
"Nagulapalli R., Hayatleh K., Barker S., Zourob S., Venkatareddy A.","35763215800;6603716309;57188982246;57200164587;57188991655;","A CMOS technology friendly wider bandwidth opamp frequency compensation",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117957,"","",,,"10.1109/ICECCT.2017.8117957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040635052&doi=10.1109%2fICECCT.2017.8117957&partnerID=40&md5=a0552c3825a1e95d1490939fab41f177","Faculty of Technology, Design and Environment, Oxford Brookes University, Wheatley Campus, Oxford, OX33 1HX, United Kingdom; Electronics and Communication, NIT Goa, Goa, India","Nagulapalli, R., Faculty of Technology, Design and Environment, Oxford Brookes University, Wheatley Campus, Oxford, OX33 1HX, United Kingdom; Hayatleh, K., Faculty of Technology, Design and Environment, Oxford Brookes University, Wheatley Campus, Oxford, OX33 1HX, United Kingdom; Barker, S., Faculty of Technology, Design and Environment, Oxford Brookes University, Wheatley Campus, Oxford, OX33 1HX, United Kingdom; Zourob, S., Faculty of Technology, Design and Environment, Oxford Brookes University, Wheatley Campus, Oxford, OX33 1HX, United Kingdom; Venkatareddy, A., Electronics and Communication, NIT Goa, Goa, India","In this a paper a novel CMOS technology friendly opamp compensation has been presented and explained intuitively miller compensation pole splitting. Present technique utilizes grounded capacitor and having better PSRR. Open loop transfer functions have been derived to show the proposed technique is low power for the same bandwidth. Implemented in 65nm CMOS technology and simulated with Spectre. Simulation results shows that the proposed opamp achieves FOM ∼83333.Opamp consumes 25uA from 1V supply and occupying 5184um2 silicon area. © 2017 IEEE.","capacitor; miller compensation; Opamp; Phase margin; pole splitting; PSRR","Bandwidth; Capacitors; Operational amplifiers; Poles; 65nm CMOS technology; Frequency compensation; Grounded capacitors; Miller compensation; Open-loop transfer functions; Phase margins; Pole splitting; PSRR; CMOS integrated circuits",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040635052
"Bharadwaj R., Koul S.K.","54914966900;55849312100;","Study and analysis of ultra wideband through glass propagation channel characteristics",2017,"International Conference on Wireless and Mobile Computing, Networking and Communications","2017-October",, 8115773,"","",,,"10.1109/WiMOB.2017.8115773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041422984&doi=10.1109%2fWiMOB.2017.8115773&partnerID=40&md5=5228fc7c0ba6b960071724dfa19ea8bb","Centre for Applied Research in Electronics, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India","Bharadwaj, R., Centre for Applied Research in Electronics, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India; Koul, S.K., Centre for Applied Research in Electronics, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, 110016, India","This paper presents an experimental investigation of ultra-wideband (UWB) radio propagation through glass in the (3-8 GHz) frequency range using compact and cost-effective planar microstrip antennas. Channel parameters such as path loss magnitude, rms delay spread, received signal amplitude and multipath have been analyzed from the measured data. Results and analyses highlight the variation of the channel parameters when the glass is rotated at different angles ranging from 0 to 90 degrees mimicking the movement of a door or window present in an indoor environment. Measurement data is also used in predicting different LOS, partial NLOS and NLOS situations which are dependent on the rotation angle of the glass sheet and also the position of the Tx-Rx antennas. Results indicate higher multipath and rms delay spread for edge scattering in comparison to direct through glass propagation. Path loss magnitude varies by 2 to 4 dB for NLOS scenarios in comparison to LOS scenarios. RMS delay spread values increase by 3 to 5 nsec for NLOS scenarios and multipath components by 10 to 15. The study gives an overview on the indoor propagation characteristics of the channel in the presence of glass sheet which acts like an obstacle causing variation in the channel link. © 2017 IEEE.","Channel characterization; Propagation; Ultra wideband","Antennas; Channel capacity; Cost effectiveness; Glass; Microstrip antennas; Microwave antennas; Mobile computing; Radio waves; Wave propagation; Channel characterization; Channel parameter; Experimental investigations; Indoor environment; Indoor propagation; Multi-path components; Propagation channels; Ultra-wideband radio; Ultra-wideband (UWB)",,,"IEEE Computer Society",21619646,9781538638392,,,"English","Int. Conf. Wirel. Mob. Comput. Netw. Commun.",Conference Paper,,Scopus,2-s2.0-85041422984
