Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Singh P.K., Vivek K.S., Kodimala S.",57203904727;57202440476;57202442453;,Stylometric analysis of E-mail content for author identification,2017,ACM International Conference Proceeding Series,,, a61,,,,,10.1145/3109761.3109770,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048376294&doi=10.1145%2f3109761.3109770&partnerID=40&md5=048fd53b4d70fea21a777c006b3b3fa2,"Computational Intelligence and Data Mining Research, Laboratory ABV, Indian Institute of Information Technology and Management, Gwalior, India; India Computational Intelligence and Data Mining Research, Laboratory ABV, Indian Institute of Information Technology and Management, Gwalior, India","Singh, P.K., Computational Intelligence and Data Mining Research, Laboratory ABV, Indian Institute of Information Technology and Management, Gwalior, India; Vivek, K.S., India Computational Intelligence and Data Mining Research, Laboratory ABV, Indian Institute of Information Technology and Management, Gwalior, India; Kodimala, S., Computational Intelligence and Data Mining Research, Laboratory ABV, Indian Institute of Information Technology and Management, Gwalior, India","Identification of authorship of e-mail is important owing to increasing use of e-mail for criminal purposes and publicizing of critical information through anonymous e-mails which may lead to a catastrophe. An author's unique writing style can be represented by a pattern using various stylometric features in the written text. This paper explains how to optimize and extend the existing procedures of author identification to identify the author of an arbitrary e-mail by using customized writing style features. An enhanced set of stylistic features including lexical, syntactic, content-specific, idiosyncratic attributes and syntactic n-grams has been used to develop a cross-genre and cross-topic author identification by the application of four classifiers which are Support Vector Machines, Gradient Boosting, Random Forest and Voting classifier. © 2017 Association for Computing Machinery.",Author identification; Author verification; Authorship attribution; Stylometry; Syntactic n-gram,Artificial intelligence; Decision trees; Internet of things; Learning systems; Syntactics; Author identification; Authorship attribution; Gradient boosting; N-grams; Stylometric analysis; Stylometric features; Stylometry; Voting classifiers; Electronic mail,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048376294
"Mishra N., Mishra V., Chaturvedi S.",56597530400;56594399300;56597517100;,Tools and Techniques for solving cold start Recommendation,2017,ACM International Conference Proceeding Series,,, a11,,,,,10.1145/3109761.3109772,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048363959&doi=10.1145%2f3109761.3109772&partnerID=40&md5=3f834a4b00fd6980ff9820443c804427,"Rajeev Gandhi Memorial College of Engineering and Management, Nandyal, Andra pradesh, India; IERT Allahabad, Allahabad, Uttar Pradesh, India","Mishra, N., Rajeev Gandhi Memorial College of Engineering and Management, Nandyal, Andra pradesh, India; Mishra, V., IERT Allahabad, Allahabad, Uttar Pradesh, India; Chaturvedi, S.","Recommendation Systems are very important systems that saves users time and resources by saving them from searching the bulk data. The best example is googling which searches and gives list of hundreds of pages. Therefore, a major challenge of Recommendation Systems can be how to make recommendations for a new user, that is called cold-start user problem in this papers we are trying to identify different kinds of cold start problems in Recommendation Systems. We are also trying to explore different types of solutions to these problems in last 10 years. are very important systems that saves users time and resources by saving them from searching the bulk data. The best example is googling which searches and gives list of hundreds of pages. Therefore, a major challenge of Recommender systems can be how to make recommendations for a new user, that is called cold-start user problem in this papers we are trying to identify different kinds of cold start problems recommender systems. We are also trying to explore different types of solutions to these problems in last 10 years. © 2017 Association for Computing Machinery.",Cold start problem; Collaborative filtering; Content based methods; Recommendation System,Artificial intelligence; Collaborative filtering; Internet of things; Learning systems; Recommender systems; Cold start; Cold start problems; Cold-start Recommendations; Content-based methods; Tools and techniques; User problems; Search engines,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048363959
"Das S.P., Laharika V., Achray N.S.",57188829073;57200206031;57200204922;,Improved short-term electricity load forecasting using extreme learning machines,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070800,5,10,,,10.1109/ICBDACI.2017.8070800,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040178745&doi=10.1109%2fICBDACI.2017.8070800&partnerID=40&md5=15413e38f6b4b26445fa89fbae05a36c,"Dept. of Computer Sc. and Engg, National Institute of Science and Technology, Berhampur, Odisha  761008, India; Dept. of Computer Sc. and Engg, GITAM University Hyderabad, Hyderabad Telangana, 502329, India","Das, S.P., Dept. of Computer Sc. and Engg, National Institute of Science and Technology, Berhampur, Odisha  761008, India; Laharika, V., Dept. of Computer Sc. and Engg, GITAM University Hyderabad, Hyderabad Telangana, 502329, India; Achray, N.S., Dept. of Computer Sc. and Engg, National Institute of Science and Technology, Berhampur, Odisha  761008, India","Short term forecasting is an essential tool in energy companies to take the decisions about power generation, transmission and day-to-day utility operations. A number of techniques are used in the field of Short Term Load Forecasting (STLF), like statistical and artificial neural network technique. This paper proposes an extreme learning machine based STLF technique that considers relative difference in percentage of load(RDL) at different intervals as one of the main characteristics of the system load. Here for analysis, historical data are taken from Independent Electricity System Operator(IESO) for Ontario province. Forecasting results obtained by this new approach have been presented and compared with the benchmark neural network based model like NN-GA, NN-PSO and NN-ABC, which confirms its applicability in forecasting domain. © 2017 IEEE.",Extreme Learning Machine; Neural Network; Short-term load forecasting,Artificial intelligence; Big data; Electric load forecasting; Electric power plant loads; Forecasting; Knowledge acquisition; Neural networks; Electricity System Operators; Energy companies; Extreme learning machine; Network-based modeling; Short term load forecasting; Short-term electricity load forecasting; Short-term forecasting; Statistical and artificial neural networks; Learning systems,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040178745
"Karnan H., Sivakumaran N., Rajajeyakumar M.",57202442661;55903958300;56009023600;,Classification of ventricular arrhythmias using feature ranking score algorithm,2017,ACM International Conference Proceeding Series,,, a54,,,,,10.1145/3109761.3109801,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048369570&doi=10.1145%2f3109761.3109801&partnerID=40&md5=ed5d1bdc17045dc05e338fc38c190857,"Department of ICE, National Institute of Technology, Tiruchirappalli, Tiruchirappalli, TamilNadu, India; Department of Physiology, Chennai Medical College, Hospital and Research Center (SRM Group), TN Dr. MGR Medical University, Chennai, Irungalur, Tiruchirappalli, TamilNadu, India","Karnan, H., Department of ICE, National Institute of Technology, Tiruchirappalli, Tiruchirappalli, TamilNadu, India; Sivakumaran, N., Department of ICE, National Institute of Technology, Tiruchirappalli, Tiruchirappalli, TamilNadu, India; Rajajeyakumar, M., Department of Physiology, Chennai Medical College, Hospital and Research Center (SRM Group), TN Dr. MGR Medical University, Chennai, Irungalur, Tiruchirappalli, TamilNadu, India","Analysis of electrocardiogram (ECG) signals is one of the major research interests in bio-medical signal processing. ECG signals have been acquired from MIT-BIH Arrhythmia database is used for a new method for analysis of ECG signals with Features extraction techniques using filtering based on scores of the features selected. The fact that ECG signals comprises of time series, frequency patterns and complex features in extraction phase, the feature selection algorithm relies on the ranks delivered by the objective function defined by correlation criterion and Fisher criterion. A variation in the score of features between 0 to 1 fits the best for cardiac arrhythmia classification. The evaluated parameters provide an accurate classification of the ventricular arrhythmia with accuracy of 96.41%, sensitivity 95 % and specificity 97%. © 2017 Association for Computing Machinery.",Cardiovascular dysfunction; Electrocardiogram (ECG); Feature extraction; Ranking score,Artificial intelligence; Diseases; Electrocardiography; Extraction; Feature extraction; Internet of things; Learning systems; Signal analysis; Cardiovascular dysfunction; Correlation criterion; Electrocardiogram signal; Feature selection algorithm; Features extraction; Objective functions; Ranking score; Ventricular arrhythmias; Biomedical signal processing,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048369570
"Jayalakshmi G., Anuradha T.",57200207863;57200202999;,Big Data Technologies for Predicting Epidemics and Enhancing the Quality of Human Life,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070831,173,177,,,10.1109/ICBDACI.2017.8070831,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040182686&doi=10.1109%2fICBDACI.2017.8070831&partnerID=40&md5=13e6c30f84e959ceae366be3bd514bcd,"Department of Information Technology, VR Siddhartha Engineering College, Vijayawada, Andhra Pradesh, India; Jagarlamudi Kuppuswamy Choudary College, Guntur, Andhra Pradesh, India","Jayalakshmi, G., Department of Information Technology, VR Siddhartha Engineering College, Vijayawada, Andhra Pradesh, India; Anuradha, T., Jagarlamudi Kuppuswamy Choudary College, Guntur, Andhra Pradesh, India","With a lot of medical data coming from various sources, steer decisions can be made from the insights expand through big data by using various Machine Learning Algorithms. Traditionally, physicians use their knowledge while making treatment assessments, but in the last few years there has been a shift towards evidence-based medicine. This involves systematical appraisal of clinical data and making treatment decisions based on the finest accessible information. In this paper, we apply the predictive analysis technique in Hadoop/Map Reduce background to predict and classify the type of diabetes. And also focuses on how MapReduce is used, how map and reduce evaluations are adapted, implemented in various situations such as in medical field to produce medical reports by processing large medical data sets. This system provides capable way to care and cure the patients at low cost with improved outcomes like affordability and accessibility. © 2017 IEEE.",Analytics; Framework; MapReduce; Medical,Artificial intelligence; Data handling; Learning algorithms; Learning systems; Accessible information; Analytics; Data technologies; Evidence-based medicine; Framework; Map-reduce; Medical; Medical data sets; Big data,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040182686
"Angra S., Ahuja S.",57200204328;57104529900;,Machine learning and its applications: A review,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070809,57,60,,1,10.1109/ICBDACI.2017.8070809,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040183267&doi=10.1109%2fICBDACI.2017.8070809&partnerID=40&md5=deaee6160dcd670fb909464f490015e6,"Chitkara University, India; CURIN, Chitkara University, India","Angra, S., Chitkara University, India; Ahuja, S., CURIN, Chitkara University, India","Nowadays, large amount of data is available everywhere. Therefore, it is very important to analyze this data in order to extract some useful information and to develop an algorithm based on this analysis. This can be achieved through data mining and machine learning. Machine learning is an integral part of artificial intelligence, which is used to design algorithms based on the data trends and historical relationships between data. Machine learning is used in various fields such as bioinformatics, intrusion detection, Information retrieval, game playing, marketing, malware detection, image deconvolution and so on. This paper presents the work done by various authors in the field of machine learning in various application areas. © 2017 IEEE.",Classification; Clustering; Decision tress; Feature selection; Logistic regression; Machine Learning; SVM,Artificial intelligence; Classification (of information); Data mining; Feature extraction; Intrusion detection; Learning systems; Application area; Clustering; Decision tress; Historical relationships; Image de convolutions; ITS applications; Logistic regressions; Malware detection; Big data,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040183267
"Nazeer M., Murthy G.R., Singh R.P.",55507146100;37120749700;57194520328;,Leveling sectoring algorithm: Lattice point problem quantification of energy saving,2017,ACM International Conference Proceeding Series,,, a44,,,,,10.1145/3109761.3158396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048370903&doi=10.1145%2f3109761.3158396&partnerID=40&md5=bc4ad424d0f2ba151432773501c2283b,"Muffakham Jah College Of Engineering And Technology, Hyderbad, India; International Institute of Information Technology, Hyderbad, India","Nazeer, M., Muffakham Jah College Of Engineering And Technology, Hyderbad, India; Murthy, G.R., International Institute of Information Technology, Hyderbad, India; Singh, R.P., International Institute of Information Technology, Hyderbad, India","In this paper, we quantitatively (mathematically) reason the energy savings achieved in a wireless sensor grid network, by using circular leveling and sectoring routing algorithm. Due to the energy constraints on the sensor nodes (in terms of transmission and reception of energy) energy awareness has become crucial in networking protocol stack. We provide analytical expression for the energy wastage that occurs when traditional routing algorithm such as gossip is utilized.The expression is based on Gauss's Lattice Point problem which deals with counting the number of lattice points (in two dimensions) enclosed in a circle of nite radius.Analytical results are validated through simulation,in MATLAB and NS2 simulator which shows the promising potentials of our leveling and sectoring technique. © 2017 Association for Computing Machinery.",Energy efficiency; Gauss lattice point; Routing; Wireless sensor networks,Artificial intelligence; Energy efficiency; Internet of things; Learning systems; MATLAB; Network routing; Power management (telecommunication); Sensor nodes; Wireless sensor networks; Analytical expressions; Energy awareness; Energy constraint; Lattice points; Networking protocols; NS-2 simulators; Quantification of energies; Routing; Energy conservation,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048370903
"Uma Devi G., Mary Anita E.A.",57200140547;44861063700;,An analysis of tongue shape to identify diseases by using supervised learning techniques,2017,"2017 International Conference on Information Communication and Embedded Systems, ICICES 2017",,,8070786,,,,,10.1109/ICICES.2017.8070786,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039903861&doi=10.1109%2fICICES.2017.8070786&partnerID=40&md5=c65e677b25565e73893920254830efec,"Department of Computer Science and Engineering, Anna University, Chennai, 600 025, India; Department of Computer Science and Engineering, S.A. Engineering College, Thiruverkadu, Chennai, India","Uma Devi, G., Department of Computer Science and Engineering, Anna University, Chennai, 600 025, India; Mary Anita, E.A., Department of Computer Science and Engineering, S.A. Engineering College, Thiruverkadu, Chennai, India","The tongue is a basic organ in Traditional Chinese Medicine (TCM). Tongue image diagnoses the health status of a human based on shape characteristics of the tongue. Tongue shape is a very important feature in tongue diagnosis. Different tongue shapes like circle, rectangle and triangle indicate presence of certain pathologies. In this paper, we propose a method for automated recognition of diseases based on the shape of a tongue image using supervised machine learning techniques. Experimental results obtained with a set of tongue images demonstrate that the SVM classifier improves the current state of the art method. © 2017 IEEE.",classification; supervised machine learning techniques; Tongue Shape,Artificial intelligence; Classification (of information); Data communication systems; Diagnosis; Embedded systems; Image enhancement; Learning algorithms; Medicine; Supervised learning; Automated recognition; Important features; Shape characteristics; State-of-the-art methods; Supervised machine learning; Tongue diagnosis; Tongue Shape; Traditional Chinese Medicine; Learning systems,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Inf. Commun. Embed. Syst., ICICES",Conference Paper,,Scopus,2-s2.0-85039903861
"Amith R., Manjunath Aradhya V.N.",57189231707;23100234300;,Linear projective approach for moving object detection in video,2017,ACM International Conference Proceeding Series,,, a6,,,,,10.1145/3109761.3109767,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048358362&doi=10.1145%2f3109761.3109767&partnerID=40&md5=d2d3bdde5414d1ff862bf218103dafe5,"Department of CSE, Jain University, Bengaluru, India; Dept. of MCA Sri Jayachamarajendra, College of Engineering, Mysuru, India","Amith, R., Department of CSE, Jain University, Bengaluru, India; Manjunath Aradhya, V.N., Dept. of MCA Sri Jayachamarajendra, College of Engineering, Mysuru, India","Moving objects detection in video is essential for many computer vision applications and it is considered as a challenging research issue due to dynamic changes in object size, shape, complex background and illumination changes. In this research article a novel method to detect moving objects in video is proposed grounded on Locality Preserving Projections (LPP) and also thorough analysis of variations in neighbor mode and weight mode for constructing adjacency graph is given. LPP is an unsupervised subspace learning approach used for dimensionality reduction, which preserves the neighborhood structure of dataset while detection, which is vital in further steps accurate tracking and recognition of objects. The proposed method is tested on standard datasets with complex environments and experimental results obtained with variations in neighborhood modes and weight modes are encouraging. © 2017 Association for Computing Machinery.",Cosine; EpsilonNeighbor; KNN; LPP; Object detection; PCA,Artificial intelligence; Internet of things; Learning systems; Nearest neighbor search; Object recognition; Computer vision applications; Cosine; Dimensionality reduction; EpsilonNeighbor; Locality preserving projections; Moving objects detection; Moving-object detection; Recognition of objects; Object detection,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048358362
"Rajesh T., Devi Y.S., Rao K.V.",57200207086;57200203680;57202887480;,Hybrid clustering algorithm for time series data - A literature survey,2017,"Proceedings of the 2017 International Conference On Big Data Analytics and Computational Intelligence, ICBDACI 2017",,,8070861,343,347,,1,10.1109/ICBDACI.2017.8070861,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040161136&doi=10.1109%2fICBDACI.2017.8070861&partnerID=40&md5=b3e534dab626e21a1f9a98109111313d,"JNTUH, India; CSE Department, GNITS, India","Rajesh, T., JNTUH, India; Devi, Y.S., CSE Department, GNITS, India; Rao, K.V., CSE Department, GNITS, India","Mining of Time Series data has an impressive growth of interest in today's world. To provide an indication various implementation mechanisms are studied and summarized the different types of problems identified in existing applications. Clustering time series data is a trouble that has applications in an extensive variety of areas and has recently evoked a large amount of research. Time series data may contain large and outliers. In addition, time series data is a one kind of special data set where attributes have a temporal ordering. Therefore clustering of time series data is a good issue in the data mining process. Different techniques and various clustering algorithms have been proposed to assist clustering of time series data sets also different kinds of non-developmentary optimization techniques and for clustering multivariate in some applications, usually they produces poor efficient results due to the dependency on the initial set of values and their poor performance in manipulating multiple objectives. Sometimes Time series data doesn't contain same length and they usually have missing values, the basic measure Euclidean distance and dynamic time warping cannot be applied for such datasets to measure the similarity of objects. © 2017 IEEE.",Clustering techniques; Machine Learning Algorithms; Time Series Data; Unsupervised Learning,Artificial intelligence; Big data; Data mining; Learning algorithms; Learning systems; Optimization; Time series; Unsupervised learning; Clustering techniques; Clustering time series; Data mining process; Dynamic time warping; Hybrid clustering algorithm; Implementation mechanisms; Optimization techniques; Time-series data; Clustering algorithms,,Niranjan Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Big Data Anal. Comput. Intell., ICBDACI",Conference Paper,,Scopus,2-s2.0-85040161136
"Vollala S., Shameedha Begum B., Indrajeet, Ramasubramanian N.",56125660100;57189049861;57202443903;35100832100;,Evaluation of password encrypted key exchange authentication techniques: Design approach perspective,2017,ACM International Conference Proceeding Series,,, a16,,,,,10.1145/3109761.3109777,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048372418&doi=10.1145%2f3109761.3109777&partnerID=40&md5=c99bff3a9b07c863b587fccea0d63dbc,"Dr. SPM International Institute of Information Technology, Sector 24, Plot 7, Naya Raipur, 492002, India; National Institute of Technology, Tiruchirappalli, Thuvvakkudi Tiruchirappalli, 620015, India; National Institute of Technology, Tiruchirappalli, Thuvvakkudi, Tiruchirappalli, 620015, India","Vollala, S., Dr. SPM International Institute of Information Technology, Sector 24, Plot 7, Naya Raipur, 492002, India; Shameedha Begum, B., National Institute of Technology, Tiruchirappalli, Thuvvakkudi, Tiruchirappalli, 620015, India; Indrajeet, National Institute of Technology, Tiruchirappalli, Thuvvakkudi Tiruchirappalli, 620015, India; Ramasubramanian, N., National Institute of Technology, Tiruchirappalli, Thuvvakkudi, Tiruchirappalli, 620015, India","Password Auth enticated Key Exchange (PAKE) is anau the ntica-tionmechanism used to establisha secure connection between communicating parties with a shared password. Since user seaccustomed to employing weak pass wordsto protect their systems, the vulner ability considerably increases. In order to obta in arobust and practical solutionaga instnnmerous attackslik eundetectable online and off line password guessing attacks, trivial attacks, replay attacks and man-in-the-middleattacks, severalvariant shavebeen proposed over the years. SPOKE (Simple Password Only Key Ex-change) Protocol, J-PAKE (Password Authenticated Key Exchange by Juggling) Protocol and Chaos-Based 3 PAKE Protocol are some of the novel proposalsthattrace their roots to the first PAKE protocol introduced by Bellovin and Merrit . In this paper, significantde signapproaches and modificationsimplement edindeveloping PAKE protocols are discussed. Suitable P A K E schemes are identifiedinre-gard to applications and communicationenvironment by analyzing the performance and security aspects of these protocols. © 2017 ACM.",Authentication; Key agreement; Network security; Password-based authentication protocols; Security attacks; Three-party key exchange,Artificial intelligence; Authentication; Internet of things; Learning systems; Network protocols; Authentication techniques; Encrypted key exchange; Key agreement; Key exchange; Offline password guessing attack; Password-authenticated key exchange; Password-based authentication; Security attacks; Network security,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048372418
"Krohn-Grimberghe A., Chadha A., Gupta A., Vyas R.",36678978500;57202444383;57189216842;8876697300;,Cloud computing in optimizing Supply chain management of automotive component industry,2017,ACM International Conference Proceeding Series,,, a71,,,,,10.1145/3109761.3109807,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048356719&doi=10.1145%2f3109761.3109807&partnerID=40&md5=6bffdfec6c60ce5ee5c987c97ea0247e,"University of Paderborn, Germany; Management studies, IIIT-Allahabad, India","Krohn-Grimberghe, A., University of Paderborn, Germany; Chadha, A., Management studies, IIIT-Allahabad, India; Gupta, A., Management studies, IIIT-Allahabad, India; Vyas, R., Management studies, IIIT-Allahabad, India","Cloud Computing is the trending technology that is relocating the infrastructure practically on cloud. The study tries to streamline the supply chain management of Automotive component industry with the help of cloud computing. It also highlights the effect of using cloud computing for optimizing the resources, reducing cost, increase in revenue, better CRM strategies and making more efficient service delivery in the automobile industry. Cloud Computing has contributed significantly in optimizing the IT industry and other industry also. Optimizing resource significantly contributes in the cost reduction and directly affects the revenue generation of the company. Incorporating cloud computing in optimizing the supply chain of the automotive component industry will help in preparing the industry more agile. © 2018 Association for Computing Machinery.",Cloud computing; Optimization; Supply chain management (SCM),Artificial intelligence; Automobile manufacture; Automotive industry; Cloud computing; Cost reduction; Internet of things; Learning systems; Optimization; Automotive component industry; IT industry; Reducing costs; Revenue generation; Service delivery; Supply chain managements (SCM); Supply chain management,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048356719
"Giri A., Dutta S., Neogy S., Dahal K., Pervez Z.",57193692254;57201968624;6603704391;55934130300;25960972300;,"Internet of things (IoT): A survey on architecture, enabling technologies, applications and challenges",2017,ACM International Conference Proceeding Series,,, a7,,,,,10.1145/3109761.3109768,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048375980&doi=10.1145%2f3109761.3109768&partnerID=40&md5=3b91b9adc1fc7a340aeeb1427fd11a99,"Haldia Institute of Technology, Haldia, India; Jadavpur University, Kolkata, India; University of the West of Scotland, United Kingdom; University of the West of Scotland, United Kingdom","Giri, A., Haldia Institute of Technology, Haldia, India; Dutta, S., Haldia Institute of Technology, Haldia, India; Neogy, S., Jadavpur University, Kolkata, India; Dahal, K., University of the West of Scotland, United Kingdom; Pervez, Z., University of the West of Scotland, United Kingdom","Convergence of the two technologies- Internet and sensing networks creates a paradigm, Internet of Things (IoT) which allows direct machine-to-machine(M2M) communication. The IoT has transformed human-to-human and human-to-machine communication to machine-to-machine communication. It encompasses huge number of heterogeneous smart devices that collaborates each other to achieve different smart application goals like smart cities, connected cars, etc.Though Radio Frequency Identification (RFID), wireless, mobile and sensor technologies make IoT feasible, it suffers from many challenges like scalability, security, and interoperability. This article presents a comprehensive overview of IoT and survey of existing architectures, enabling technologies, applications and research challenges for IoT. © 2017 Association for Computing Machinery.",Internet of things; Machine-to-Machine communication; RFID; Smart devices,Artificial intelligence; Learning systems; Machine-to-machine communication; Network architecture; Radio frequency identification (RFID); Surveys; Enabling technologies; Existing architectures; Internet of Things (IOT); Machine communications; Machine to machine (M2M); Research challenges; Sensor technologies; Smart devices; Internet of things,,Hamdan H.Hidoussi F.Boubiche D.E.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048375980
"Sreela S.R., Idicula S.M.",57200163686;35518453600;,Modified densely connected convolutional network for content generation in automatic image description generation system,2017,TENSYMP 2017 - IEEE International Symposium on Technologies for Smart Cities,,,8070036,,,,,10.1109/TENCONSpring.2017.8070036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040018546&doi=10.1109%2fTENCONSpring.2017.8070036&partnerID=40&md5=09d09642c938223e6690985632f927ff,"Department of Computer Science, Cochin University of Science and Technology, Kochi, India","Sreela, S.R., Department of Computer Science, Cochin University of Science and Technology, Kochi, India; Idicula, S.M., Department of Computer Science, Cochin University of Science and Technology, Kochi, India","Automatic image description generation is a challenging task in computer vision and computational linguistics. It helps people to get access to social media images easily. Content generation and surface realization are two important phases of this task. Deep learning techniques have a major role in content generation phase. The important scenario in content generation is object recognition. Deep learning algorithms produce better results compared to classical machine learning techniques. In this paper, we will explain a modified densely connected convolution network(Densenet) for object classification. © 2017 IEEE.",Densenet; Image forgery; Object classification; Social media,Classification (of information); Convolution; Deep learning; Image analysis; Learning systems; Object recognition; Smart city; Social networking (online); Convolutional networks; Densenet; Generation systems; Image forgery; Learning techniques; Machine learning techniques; Object classification; Social media; Learning algorithms,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,TENSYMP - IEEE Int. Symp. Technol. Smart Cities,Conference Paper,,Scopus,2-s2.0-85040018546
"Pawar S., Momin B.F.",57200164499;56034720500;,Smart electricity meter data analytics: A brief review,2017,TENSYMP 2017 - IEEE International Symposium on Technologies for Smart Cities,,,8070097,,,,,10.1109/TENCONSpring.2017.8070097,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040000986&doi=10.1109%2fTENCONSpring.2017.8070097&partnerID=40&md5=2b73860720e1cd0fdb188216fb34449a,"Department of Computer Science and Engineering, Walchand College of Engineering, Sangli, India","Pawar, S., Department of Computer Science and Engineering, Walchand College of Engineering, Sangli, India; Momin, B.F., Department of Computer Science and Engineering, Walchand College of Engineering, Sangli, India","The use of smart meters have been increased in many countries across the globe. Smart meters are not only used for measurement of electricity consumption but also used for the measurement of gas and water consumption. The smart meter is an integral part of the smart grid system and its use incurs benefits to people in various aspects such as social, economic and environmental. The smart meters' main functionality is measuring, capturing and transforming data related to usage or consumption of electricity, gas or water and events such as meter status and power quality. Such functionality encounters many data related issues such as the volume of data, the speed of collecting data and complexity. To gain the hidden insights and knowledge from such data we require the advanced data analytical tools and technologies. This paper provides a brief review of tools and technologies used in smart electricity meter data analytics as well as a comprehensive survey of several key analytical applications and techniques and tools used in those applications. © 2017 IEEE.",Advanced Metering Infrastructure (AMI); data analytics; data mining; machine learning; smart grid; Smart meter,Advanced metering infrastructures; Data mining; Electric measuring instruments; Electric power measurement; Electric power transmission networks; Learning systems; Metadata; Power quality; Smart meters; Smart power grids; Analytical applications; Data analytics; Electricity meters; Electricity-consumption; Smart grid; Smart grid systems; Techniques and tools; Tools and technologies; Smart city,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,TENSYMP - IEEE Int. Symp. Technol. Smart Cities,Conference Paper,,Scopus,2-s2.0-85040000986
