Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Balaji S., Golden Julie E., Harold Robinson Y.",56348667300;56431218000;39861194200;,Development of Fuzzy based Energy Efficient Cluster Routing Protocol to Increase the Lifetime of Wireless Sensor Networks,2017,Mobile Networks and Applications,,,,1,13,,,10.1007/s11036-017-0913-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028969852&doi=10.1007%2fs11036-017-0913-y&partnerID=40&md5=64a3460bd0dd3779451160f174045ef7,"Department of Computer Science and Engineering, Francis Xavier Engineering College, Tirunelveli, 627003, India; Department of Computer Science and Engineering, Anna University Regional Campus, Tirunelveli, 627007, India; Department of Computer Science and Engineering, SCAD College of Engineering and Technology, Tirunelveli, 627414, India","Balaji, S., Department of Computer Science and Engineering, Francis Xavier Engineering College, Tirunelveli, 627003, India; Golden Julie, E., Department of Computer Science and Engineering, Anna University Regional Campus, Tirunelveli, 627007, India; Harold Robinson, Y., Department of Computer Science and Engineering, SCAD College of Engineering and Technology, Tirunelveli, 627414, India","Wireless Sensor Network is a wide area monitoring tools supporting for Scientific Research, Low-power microscopic sensors. WSN uses limited resource memory, computation power, bandwidth, and energy. The Cluster Routing protocol is the best methodologies for energy efficiency in the wireless sensor network. Cluster Routing Protocols are used to form a cluster creation on the selection of cluster head (CH). Then the data packets are sending from one CH to another CH and finally data packets are send to the base station. CHs are selected by using the setup phase. This system proposed a multi hop transmission, where the data packets are send from one hop to another hop. Finally these data packets are transmitted to the base station. To transmit the packets from source sensor to wireless sensor network base station via the cluster head, using the fuzzy logic type 1with three parameters such as trust factor and distance. The fuzzy logic predicts the nodes, which is having high trust factor, and near to the base station CH will be selected as best forwarder by using Type 1 fuzzy logic. It will direct to increase the life time of network plus reduce the overhead of network. © 2017 Springer Science+Business Media, LLC",Cluster routing protocols; Fuzzy logic; Weight,Base stations; Computation theory; Computer circuits; Energy efficiency; Fuzzy logic; Internet protocols; Low power electronics; Network routing; Power management (telecommunication); Routing protocols; Wide area networks; Computation power; Energy efficient; Multihop transmission; Scientific researches; Set-up phase; Three parameters; Weight; Wide area monitoring; Wireless sensor networks,"Balaji, S.; Department of Computer Science and Engineering, Francis Xavier Engineering CollegeIndia; email: sbalajiphd@gmail.com",,Springer New York LLC,1383469X,,,,English,Mobile Networks Appl,Article in Press,,Scopus,2-s2.0-85028969852
"Sangwan A., Singh R.P.",56526713000;55542664500;,Coverage Hole Detection and Healing to Enhance Coverage and Connectivity in 3D Spaces for WSNs: A Mathematical Analysis,2017,Wireless Personal Communications,96,2,,2863,2876,,,10.1007/s11277-017-4328-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019623594&doi=10.1007%2fs11277-017-4328-7&partnerID=40&md5=51f983936a8f82227860ebbc81a87a93,"Department of Computer Science and Engineering, Guru Jambheshwar University of Science and Technology, Hisar, 125001, India","Sangwan, A., Department of Computer Science and Engineering, Guru Jambheshwar University of Science and Technology, Hisar, 125001, India; Singh, R.P., Department of Computer Science and Engineering, Guru Jambheshwar University of Science and Technology, Hisar, 125001, India","The coverage and connectivity are the two imperative performance metrics for the growth of wireless sensor networks (WSNs) with sprouting technologies. In order to maintain these metrics, the issue of finding and healing of coverage hole is closely related to these two facts and plays a vital role in the performance improvement of the network. Many works in the past explored for 2D-WSNs, but now the time has come to investigate this matter for 3D-WSNs to reach the new heights of research and technology. In this paper, different scenarios with respect to the deployment of sensor nodes or network topology with the presence of different shaped coverage holes are discussed. Not only this, to heal these perceived holes introduction of sensor nodes having sensing radius different from initial deployed sensors has been suggested which in turn outlines the development of heterogeneous sensor networks, a keen issue with respect to technology development. This deployment of sensors to constitute heterogeneous sensor networks also influences the overall network cost in terms of cost reduction with an optimum coverage level. A mathematical analysis to give a relationship between the radii of former and later deployed sensor nodes is presented in the form of theorem. At the end, the results and discussion in order to achieve a specified level of coverage with respect to different packing patterns based on the mathematical analysis are provided. Also, some future directions to guide the researchers are discussed in this paper. © 2017, Springer Science+Business Media New York.",3D coverage; Connectivity; Coverage hole; Heterogeneous sensor networks; Hole healing,Cost reduction; Sensor nodes; 3D coverage; Connectivity; Coverage holes; Heterogeneous sensor networks; Hole healing; Wireless sensor networks,"Sangwan, A.; Department of Computer Science and Engineering, Guru Jambheshwar University of Science and TechnologyIndia; email: Anju.sangwan@yahoo.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85019623594
"Altis Raja R., Valli S.",52663213700;13409224400;,An Approach to Defend Global Eavesdropper in Sensor Networks,2017,Wireless Personal Communications,96,2,,2761,2777,,,10.1007/s11277-017-4323-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019225040&doi=10.1007%2fs11277-017-4323-z&partnerID=40&md5=65ada8017cf594ddf68408e8dc466824,"Department of Computer Science and Engineering, Anna University, Chennai, 600025, India","Altis Raja, R., Department of Computer Science and Engineering, Anna University, Chennai, 600025, India; Valli, S., Department of Computer Science and Engineering, Anna University, Chennai, 600025, India","The wireless sensor networks are used in tracking and monitoring objects. Owing to the wireless nature of communication, the adversary eavesdrops and back traces the origin of the message. The detection of source location information threatens the source node as well as the monitored object and reduces the functionality of the network. Existing approaches hide the location of the source node with fake packets, which is not a cost effective solution for resource-limited sensor networks. Therefore in this work, virtual source-? approach prevents the adversaries from tracing the source location. The virtual source-? approach is based on virtual source based approach which efficiently handles the realistic global eavesdropper. The performance of this approach is compared with the periodic collection and the source simulation approach with respect to the network and source location privacy. The simulation results show that virtual source-? approach performs better than the existing approaches. © 2017, Springer Science+Business Media New York.",Global eavesdropper; Location privacy; Object monitoring; Packet tracing; Traffic analysis; Virtual source,Cost effectiveness; Location; Sensor nodes; Global eavesdropper; Location privacy; Object monitoring; Packet tracing; Traffic analysis; Virtual sources; Wireless sensor networks,"Altis Raja, R.; Department of Computer Science and Engineering, Anna UniversityIndia; email: altisrk@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85019225040
Jain A.,55786678500;,Traffic Aware Channel Access Algorithm for Cluster Based Wireless Sensor Networks,2017,Wireless Personal Communications,96,1,,1595,1612,,1,10.1007/s11277-017-4258-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018670760&doi=10.1007%2fs11277-017-4258-4&partnerID=40&md5=57a32910496040ca4eb6c846133eba82,"Department of ECE, Ambedkar Institute of Advanced Communication Technologies and Research, Delhi, India","Jain, A., Department of ECE, Ambedkar Institute of Advanced Communication Technologies and Research, Delhi, India","Partition of nodes into clusters is one of the most accepted method for achieving energy efficiency and scalability in wireless sensor networks. In this paper, we have modified the Fuzzy C-Means algorithm to partition the network into clusters such as to ensure that the resulted clusters are both spatially efficient and are sharing equal data transmission load. Further in this paper, we have re-defined the medium access protocol for cluster heads. The proposed medium access protocol is dependent upon the data traffic at the Cluster heads. Cluster heads with high traffic are given preference to access the channel and cluster head(s) having low traffic are made to wait for comparatively higher back-off time. By giving more time to cluster heads with lower initial data to collect more data, energy efficiency of the system is increased and contention losses are decreased due to reduction in number of transmissions between cluster heads and sink. The proposed method has been simulated and compared with LEACH protocol, a FCM based clustering protocol and Zonal based Deterministic Energy Efficient Clustering Protocol. The simulation results show that our proposed method performs better in terms of network performance parameters viz. network lifetime, energy dissipation, throughput and packet delivery ratio. © 2017, Springer Science+Business Media New York.",Clustering; CSMA/CA MAC; Energy efficiency; Fuzzy C Means algorithm; Multichannel access; Scalability,Carrier sense multiple access; Copying; Data acquisition; Energy dissipation; Energy efficiency; Fuzzy clustering; Fuzzy systems; Medium access control; Routing protocols; Scalability; Sensor nodes; Wireless sensor networks; Channel access algorithms; Cluster based wireless sensor networks; Clustering; CSMA/CA; Energy Efficient clustering; Fuzzy C-means algorithms; Multichannel; Number of transmissions; Clustering algorithms,"Jain, A.; Department of ECE, Ambedkar Institute of Advanced Communication Technologies and ResearchIndia; email: rtjain2001@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85018670760
"Jeyasekar A., Kasmir Raja S.V., Annie Uthra R.",55441125500;24405057400;56321353500;,"Congestion avoidance algorithm using ARIMA(2,1,1) model-based RTT estimation and RSS in heterogeneous wired-wireless networks",2017,Journal of Network and Computer Applications,93,,,91,109,,1,10.1016/j.jnca.2017.05.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020190265&doi=10.1016%2fj.jnca.2017.05.008&partnerID=40&md5=b288f3bdd97f8ea2c453beddbabe7d92,"SRM University, Chennai, Tamilnadu, India","Jeyasekar, A., SRM University, Chennai, Tamilnadu, India; Kasmir Raja, S.V., SRM University, Chennai, Tamilnadu, India; Annie Uthra, R., SRM University, Chennai, Tamilnadu, India","In the past two decades, there has been a fast growth in the heterogeneous wired-wireless network which connects variety of networks such as wired network, wireless network, high speed network and sensor network with the Internet. Since the wired network and wireless network use the different technologies, there is a necessity of developing new protocols or redesigning of existing protocols. Transmission Control Protocol is redesigned to achieve the reliable and effective communication in the heterogeneous wired-wireless network. The basic assumption made in Transmission Control Protocol is that the packet losses are caused by the network congestion but in case of wireless network, the packet losses may be due to temporary link failure, high Bit-Error-Rate etc. Hence the congestion avoidance algorithm of Transmission Control Protocol needs to be redesigned to cope with heterogeneous wired-wireless network. Therefore in this paper, we propose a congestion avoidance algorithm which differentiates the cause of packet losses. The essential components of proposed algorithm are round-trip-time estimation, backlogged packet estimation, channel status notification, loss differentiation algorithm and congestion window control. A round-trip-time estimation using ARIMA(2,1,1) model is proposed in this paper which estimates the sudden changes in the round trip time. It helps us to estimate the backlogged packet and thereby differentiating the congestive packet loss from non-congestive packet loss. In addition, we use the received signal strength of wireless receiver to differentiate the packet losses. Based on the packet loss differentiation, the congestion window size is controlled to avoid the congestion in the network. The proposed algorithm is simulated using network simulator under different network environments. From the simulation results, it is realized that the proposed congestion avoidance algorithm performs well in the heterogeneous wired-wireless network. © 2017 Elsevier Ltd",Auto regressive integrated moving average model; Congestion avoidance algorithm; Heterogeneous network; Loss differentiation algorithm; Received signal strength; Round trip time estimation,Bit error rate; Flow control; Heterogeneous networks; HIgh speed networks; Internet protocols; Packet loss; Sensor networks; Signal processing; Signal receivers; Transmission control protocol; Wireless networks; Wireless sensor networks; Auto regressive integrated moving average models; Congestion avoidance algorithm; Loss differentiation; Received signal strength; Round-trip time; Packet networks,"Annie Uthra, R.email: annieuthra@gmail.com",,Academic Press,10848045,,,,English,J Network Comput Appl,Article,,Scopus,2-s2.0-85020190265
"Kumar A., Pais A.R.",56739527600;23985907200;,En-Route Filtering Techniques in Wireless Sensor Networks: A Survey,2017,Wireless Personal Communications,96,1,,697,739,,1,10.1007/s11277-017-4197-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018709656&doi=10.1007%2fs11277-017-4197-0&partnerID=40&md5=e6221414cd10c2d851f3c4d0728ce90c,"Information Security Research Lab, Department of Computer Science and Engineering, National Institute of Technology Karnataka - Surathkal, Surathkal, Karnataka, India","Kumar, A., Information Security Research Lab, Department of Computer Science and Engineering, National Institute of Technology Karnataka - Surathkal, Surathkal, Karnataka, India; Pais, A.R., Information Security Research Lab, Department of Computer Science and Engineering, National Institute of Technology Karnataka - Surathkal, Surathkal, Karnataka, India","Majority of wireless sensor networks (WSNs) are deployed in unattended environments and thus sensor nodes can be compromised easily. A compromised sensor node can be used to send fake sensing reports to the sink. If undetected these reports can raise false alarms. To deal with the problem of fake report generation, a number of en-route filtering schemes have been proposed. Each of these schemes uses different cryptographic methods to check the authenticity of reports while they are being forwarded hop by hop toward base station. However, majority of these techniques can handle only limited compromised nodes or they either need node localization or statically configured routes for sending reports. Furthermore, majority of en-route filtering techniques are vulnerable to various denial of service attacks. Our main aims in this survey are: (a) to describe the major en-route filtering techniques, (b) to analyze these techniques on various parameters including security and (c) to outline main unresolved research challenges in en-route filtering in WSNs. © 2017, Springer Science+Business Media New York.",Compromised nodes; En-route filtering; False data detection; Internet of things (IoT); Wireless sensor networks (WSNs),Denial-of-service attack; Internet of things; Network security; Sensor nodes; Surveys; Compromised nodes; En-route filtering; False data; Internet of Things (IOT); Wireless sensor network (WSNs); Wireless sensor networks,"Kumar, A.; Information Security Research Lab, Department of Computer Science and Engineering, National Institute of Technology Karnataka - SurathkalIndia; email: alok_21@outlook.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85018709656
"Prince S., Sri Saini P.",24476567700;57194280972;,Design of a Hybrid Transceiver Through P-Spice Simulation for Establishing Underwater Optical Wireless Communication Link,2017,Wireless Personal Communications,96,2,,2877,2889,,,10.1007/s11277-017-4329-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019590591&doi=10.1007%2fs11277-017-4329-6&partnerID=40&md5=b9356b72a10df7e3d0a813909495be83,"Department of Electronics and Communication Engineering, SRM University, SRM Nagar, Kattankulathur, Tamil Nadu  603 203, India","Prince, S., Department of Electronics and Communication Engineering, SRM University, SRM Nagar, Kattankulathur, Tamil Nadu  603 203, India; Sri Saini, P., Department of Electronics and Communication Engineering, SRM University, SRM Nagar, Kattankulathur, Tamil Nadu  603 203, India","In this work, using PSpice Simulator we try to implement an underwater optical wireless communication link and to determine at which wavelength the attenuation is minimum for the given transmission medium characteristics. Because in coastal waters, both inherent and apparent optical properties are influenced by a wide array of physical, biological and chemical processes leading to optical variability. Hence, appropriate channel modeling will be performed. The main challenge for the development of efficient underwater wireless sensor networking solutions posed by the underwater environment is the requirement of different wavelengths of light for different ocean conditions. To overcome this drawback, a hybrid transceiver is designed in such way that the transmitter will transmit a particular wavelength optical signal in order to have least BER depending on the characteristics of the underwater optical channel. © 2017, Springer Science+Business Media New York.",Channel modelling; Pspice simulation; Transmission medium characteristics; Underwater OWC link,Optical communication; Optical properties; Optical systems; SPICE; Transceivers; Underwater acoustics; Wireless sensor networks; Wireless telecommunication systems; Apparent optical properties; Channel modelling; Optical wireless communications; P-Spice simulation; Transmission medium; Underwater environments; Underwater OWC link; Wireless sensor networkings; Optical transceivers,"Prince, S.; Department of Electronics and Communication Engineering, SRM University, SRM Nagar, India; email: shanthi.p@ktr.srmuniv.ac.in",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85019590591
"Goswami A., Kumar A.",57197700741;56828411500;,An Inequality on Source-to-Sink Average BER and Its Application on Wireless Sensor Networks,2017,IEEE Communications Letters,21,9,7933246,2077,2080,,1,10.1109/LCOMM.2017.2707544,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030028494&doi=10.1109%2fLCOMM.2017.2707544&partnerID=40&md5=8ae7b85ff6f337666694efe2be9fd05c,"Department of Electronics and Communication Engineering, National Institute of Technology, Hamirpur, Himachal Pradesh  177005, India","Goswami, A., Department of Electronics and Communication Engineering, National Institute of Technology, Hamirpur, Himachal Pradesh  177005, India; Kumar, A., Department of Electronics and Communication Engineering, National Institute of Technology, Hamirpur, Himachal Pradesh  177005, India","This letter drives a novel inequality expression on source-to-sink average BER (S2S-ABER) for multi-hop communication in a network. The obtained expression is less complex and can be implemented on computationally constraint devices, such as sensor nodes. Moreover, it has been applied to wireless sensor networks to determine the SNR limitations such that S2S-ABER does not exceed a threshold value. This information is helpful in deciding the optimum route between source and sink for reliable data dissemination. Although each route can undergo multiple combinations of channel distributions, a typical case with two different scenarios has been considered in this letter for simplicity. © 1997-2012 IEEE.",Average BER; composite channel; fading; multi-hop; shadowing; SNR; source-to-sink average BER; weierstrass inequality; wireless sensor networks,Digital storage; Sensor nodes; Signal to noise ratio; Average BER; Composite channel; fading; Multihop; shadowing; weierstrass inequality; Wireless sensor networks,"Goswami, A.; Department of Electronics and Communication Engineering, National Institute of TechnologyIndia; email: goswami.ashish@ieee.org",,Institute of Electrical and Electronics Engineers Inc.,10897798,,ICLEF,,English,IEEE Commun Lett,Article,,Scopus,2-s2.0-85030028494
"Sherly Puspha Annabel L., Murugan K.",55263582500;56261658700;,An asynchronous and adaptive quorum based MAC protocol for wireless sensor networks,2017,Journal of Information Science and Engineering,33,5,,1307,1322,,1,10.6688/JISE.2017.33.5.12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049912952&doi=10.6688%2fJISE.2017.33.5.12&partnerID=40&md5=bdda2220b0130607e71981c06acd8fd8,"Department of Information Technology, St. Joseph’s College of Engineering, Chennai, 600119, India; Ramanujan Computing Centre Anna University, Chennai, 600025, India","Sherly Puspha Annabel, L., Department of Information Technology, St. Joseph’s College of Engineering, Chennai, 600119, India; Murugan, K., Ramanujan Computing Centre Anna University, Chennai, 600025, India","The extension of the lifespan of sensor network is greatly reliable on sensor node’s battery power. Scheduling and tuning sensor node’s wake up and sleep duration plays an important role in minimizing the energy consumption. Hence, a new asynchronous, adaptive, heterogenous quorum based Medium Access Control protocol called Connected Dominating Tree Medium Access Control (CDT-MAC) is introduced, that tunes and dynamically adjusts the duty cycle of selected sensor nodes called dominators, based on the inter arrival time of the packets, and, assigns fixed duty cycle to the remaining sensor nodes in the network. These dominator nodes selection is accomplished during virtual backbone construction in which a subnet of Wireless Sensor Networks called Connected Dominating Tree (CDT) is created that consists of minimum number of dominators and connectors for aggregating and forwarding the data to the sink node. A new Quorum system called HiQuorum is also introduced that provides minimum quorum ratio and network sensibility and maximum rendezvous compared with existing dygrid system. Simulation results prove that CDT-MAC when applied with HiQuorum in CDT leads to high throughput and less delay, and thereby, improving the reliability and energy conservation of the sensor networks. © 2017 Institute of Information Science. All Rights Reserved.",Connected dominated tree; Medium access control; Quorum; Rotation closure; Virtual backbone; Wireless sensor networks,Adaptive control systems; Energy utilization; Forestry; Internet protocols; Medium access control; Power management (telecommunication); Trees (mathematics); Wireless sensor networks; Connected dominated tree; Dominating tree; Fixed duty cycle; Inter-arrival time; Medium access control protocols; Nodes selections; Quorum; Virtual backbone; Sensor nodes,,,Institute of Information Science,10162364,,JINEE,,English,J. Inf. Sci. Eng.,Article,,Scopus,2-s2.0-85049912952
"Livinsa Z.M., Jayashri S.",56905424600;6506704227;,An Optimized Analysis of Localization Algorithm in Wireless Sensor Networks,2017,Wireless Personal Communications,96,1,,1419,1435,,,10.1007/s11277-017-4247-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018253076&doi=10.1007%2fs11277-017-4247-7&partnerID=40&md5=a54a6aed8aa5515d85845577065423aa,"Research scholar, Sathyabama University, Chennai, 600 119, India; Adhiparasakthi Engineering College, Melmaruvathur, Kanchipuram District, Tamil Nadu  603319, India","Livinsa, Z.M., Research scholar, Sathyabama University, Chennai, 600 119, India; Jayashri, S., Adhiparasakthi Engineering College, Melmaruvathur, Kanchipuram District, Tamil Nadu  603319, India","Determining the position of the sensor node is the ultimate challenging one in wireless sensor networks (WSNs), which may perhaps lead a large localization error. To tackle this tricky, a novel Semi Definite Programming (SDP)—Multiplier method is proposed using time difference of arrival (TDOA) measurement in asynchronous networks. The SDP relaxation method is derived to prevaricate the optimal maximum likelihood (ML) convergence problem that will result in Lagrangian problem. Consequently, this problem can be optimally solved in a stress-free method which provides the value of multipliers. In this Relax and cut scheme, Lagrangian multiplier added in the objective function which gives the minimum value of the function that fulfills the relaxed constraints and reduce the execution time. Also to monitor the mobile target and to improve the energy of sensors, an optimization framework of selective approach algorithm has been used. The simulation result demonstrates that the proposed algorithm provides a better position estimation with less localization error and energy consumption. © 2017, Springer Science+Business Media New York.",Asynchronous networks; Localization; Multiplier; Selective approach algorithm; Semi Definite Programming (SDP); Time difference-of-arrival (TDoA); Wireless sensor networks,Energy utilization; Lagrange multipliers; Maximum likelihood; Maximum likelihood estimation; Optimization; Sensor nodes; Time difference of arrival; Tracking (position); Asynchronous networks; Lagrangian multipliers; Localization; Localization algorithm; Multiplier; Optimization framework; Semi-definite programming; Wireless sensor network (WSNs); Wireless sensor networks,"Livinsa, Z.M.; Research scholar, Sathyabama UniversityIndia; email: hary.hasty@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85018253076
"Kumar P., Chaturvedi A.",7403960793;8097768400;,Spatial–Temporal Aspects Integrated Probabilistic Intervals Models of Query Generation and Sink Attributes for Energy Efficient WSN,2017,Wireless Personal Communications,96,2,,1849,1870,,,10.1007/s11277-017-4272-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018823186&doi=10.1007%2fs11277-017-4272-6&partnerID=40&md5=81afbaeb1c0906a683dc0441be428770,"Department of Electronics and Communication Engineering, Manipal Institute of Technology, Manipal, 576104, India; Center of Excellence - WSN Division, ECE Department, National Institute of Technology Karnataka, Mangalore, 575025, India","Kumar, P., Department of Electronics and Communication Engineering, Manipal Institute of Technology, Manipal, 576104, India; Chaturvedi, A., Center of Excellence - WSN Division, ECE Department, National Institute of Technology Karnataka, Mangalore, 575025, India","With advancement in device miniaturization and efficacy of network protocols, in a variety of civilian and military applications, wireless sensor networks (WSNs) architectures find room as viable network paradigm. Invariably, in all these WSN architectures, devising suitable algorithms for the efficient network resources utilization has been a challenging task. In certain events driven scenarios, random arrival pattern of queries generation; their geographical distribution (spatial aspect) and generation rate (temporal aspect) are hard to predict precisely. However, these phenomenons could be appropriately modelled using probabilistic framework while yielding adequate accuracy. Usually, in adopted probabilistic models, the associated control parameters are treated as crisp numbers, which fail to encompass uncertainties that are inevitably associated with the modeled parameters. To include impact of such uncertainties, we propose a modified Poisson PMF expressions in that dependency on spatial and temporal aspects is incorporated based on interval concepts. The paper also validates the dynamic fuzzy c-means algorithm as the most efficient clusters formation scheme. Sink node is an important entity/interface between end users and remotely located sensor nodes. To exploit implications of sink nodes attributes, three different case studies are presented. Wherein, we explore the network surveillance by a single stationary/portable sink and four stationary sinks. Obtained simulation results are analyzed for different scenarios which in principle governed by usage of four distinct clustering schemes and sink(s) attribute driven network surveillance. © 2017, Springer Science+Business Media New York.",ARES; CRES; Fuzzy c-means; Lifetime; Poisson PMF; Spatio-temporal; WSN,Clustering algorithms; Copying; Energy efficiency; Fuzzy clustering; Fuzzy systems; Geographical distribution; Military applications; Network architecture; Network protocols; Sensor nodes; ARES; CRES; Fuzzy C mean; Lifetime; Poisson PMF; Spatio temporal; Wireless sensor networks,"Kumar, P.; Department of Electronics and Communication Engineering, Manipal Institute of TechnologyIndia; email: 79.pramod@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85018823186
"Gopikrishnan S., Priakanth P.",57021924700;26432259000;,RETRACTED ARTICLE: HSDA: Hybrid Communication for Secure Data Aggregation in Wireless Sensor Network,2017,Wireless Personal Communications,96,2,,3275,,,,10.1007/s11277-017-4401-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019755773&doi=10.1007%2fs11277-017-4401-2&partnerID=40&md5=01696d6fded4f0ab089c9fa4b69e165c,"Karpagam College of Engineering, Coimbatore, 641032, India; Kongu Engineering College, Perundurai, 638052, India","Gopikrishnan, S., Karpagam College of Engineering, Coimbatore, 641032, India; Priakanth, P., Kongu Engineering College, Perundurai, 638052, India",[No abstract available],,Authentication; Cryptography; Energy efficiency; Energy utilization; Scheduling algorithms; Security of data; Sensor nodes; Wireless sensor networks; Asymmetric key cryptography; Computation overheads; Large-scale wireless sensor networks; Secure authentications; Secure data aggregations; Sensitive application; Sensitive informations; Symmetric key cryptography; Network security,"Gopikrishnan, S.; Karpagam College of EngineeringIndia; email: gopikrishnanme@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85019755773
"Ray A., De D.",55055830900;16177578800;,Performance evaluation of tree based data aggregation for real time indoor environment monitoring using wireless sensor network,2017,Microsystem Technologies,23,9,,4307,4318,,1,10.1007/s00542-017-3339-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014565385&doi=10.1007%2fs00542-017-3339-3&partnerID=40&md5=55b6a15db2f6df5b9d8acb5c6dbc02fe,"Department of Information Technology, B.P.Poddar Institute of Management and Technology Poddar Vihar, 137 V.I.P Road, Kolkata, West Bengal  700052, India; Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, BF-142, Sector 1, Salt Lake City, Kolkata, West Bengal  700064, India","Ray, A., Department of Information Technology, B.P.Poddar Institute of Management and Technology Poddar Vihar, 137 V.I.P Road, Kolkata, West Bengal  700052, India, Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, BF-142, Sector 1, Salt Lake City, Kolkata, West Bengal  700064, India; De, D., Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, BF-142, Sector 1, Salt Lake City, Kolkata, West Bengal  700064, India","A fundamental challenge in the implementation of Wireless Sensor Network is to reduce packet loss when channel bandwidth is limited and the energy of sensor is finite. In this paper, a suitable solution is provided for controlling packet loss through tree-based data aggregation and routing. From this perspective, a binary tree-based data aggregation and routing has been proposed which can reduce packet loss and energy dissipation which occurs due to unsuccessful packet delivery. Simulation result using NS-2 shows that binary tree-based data aggregation reduces packet loss up to 63.1% compared to cluster based protocol LEACH, up to 26.5% compared to chain based protocol PEGASIS. Moreover binary tree based data aggregation out performs both LEACH and PEGASIS with respect to the parameters end to end delay, packet delivery ratio and total energy consumption. Our proposed architecture integrates sensor network, mobile device, Access point and Cloud services as a single unit for real time monitoring. An experimental analysis of the proposed approach for indoor environment monitoring is carried out in the university laboratory to evaluate the performance in terms of time and energy consumption. © 2017, Springer-Verlag Berlin Heidelberg.",,Binary trees; Bins; Computer network performance evaluation; Energy dissipation; Energy utilization; Leaching; Mobile devices; Packet loss; Packet networks; Power management (telecommunication); Trees (mathematics); Wireless sensor networks; Cluster-based protocol; Experimental analysis; Indoor environment; Packet delivery ratio; Proposed architectures; Real time monitoring; Total energy consumption; University laboratories; Data reduction,"De, D.; Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology, BF-142, Sector 1, Salt Lake City, India; email: dr.debashis.de@gmail.com",,Springer Verlag,9467076,,,,English,Microsyst Technol,Article,,Scopus,2-s2.0-85014565385
