Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Vashistha R., Kumar J.",57200273131;7201862581;,Estimation of inter-centroid distance quality in data clustering problem using hybridized K-means algorithm,2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,,8117896,,,,,10.1109/ICECCT.2017.8117896,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040576259&doi=10.1109%2fICECCT.2017.8117896&partnerID=40&md5=26291e3e2c2020e8350172c2f03538e7,"Department of Computer Science, Poonima College of Engineering, India; Department of Computer Science, Compucom Institute of Technology and Management, India","Vashistha, R., Department of Computer Science, Poonima College of Engineering, India; Kumar, J., Department of Computer Science, Compucom Institute of Technology and Management, India","This paper presents, simulate, access and applies the proposed for data classification of medical dataset with aims to classify patients based on medical history. This modified data classification algorithm was formulated using k-Means algorithm. The simulation has been performed by using Real and artificial datasets on MATLAB 7.7.0 and showed that increasing the accuracy of data classification of Diabetes dataset by using proposed hybridization of distance function. The results were compared by using traditional distance function versus proposed distance function for traditional k-Means algorithm. The results shows an improved k-means classification algorithm by applying proposed method for finding minimum distance between centroid. When compared centroid distance by applying traditional Euclidean, Canberra in k-Means algorithm, the proposed modified algorithm proves minimum distance. Simulations shows Canberra distance function perform better as compared to Euclidean and proposed model performs best as compared to Canberra distance function and shows up to 9.29 % improvement over Canberra method for inter centroid distance calculation. We have also run the algorithm and obtain the result showing hybrid distane proves itself with calculating the minimum distance for inter-centroid. © 2017 IEEE.",Artificial Dataset; Centroid; Classification; Clustering; DataMining; Distance measure; Hierarchical Clusterig,Classification (of information); Data mining; MATLAB; Artificial Dataset; Centroid; Clustering; Distance measure; Hierarchical Clusterig; Clustering algorithms,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040576259
"Cheriyan S., Chitra K.",57196260798;37101421200;,Web page prediction using Markov model and Bayesian statistics,2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,,8117864,,,,,10.1109/ICECCT.2017.8117864,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040602278&doi=10.1109%2fICECCT.2017.8117864&partnerID=40&md5=5bfd6fd8fac1224a3dbb752945656f56,"Higher College of Technology, Muscat, Oman; Govt. Art's College, Melur, India","Cheriyan, S., Higher College of Technology, Muscat, Oman; Chitra, K., Govt. Art's College, Melur, India","Owing to the popularity of World Wide Web, many organizations have adapted different strategies to do their business, which enhance the rapid development of E-commerce directly and make the development of web usage mining skills important. It becomes a crucial issue to predict exactly the ways how users and customers browse websites. The result of the prediction can be used in different areas like personalization, building proper websites, promotion, getting marketing information, and forecasting market trends etc. Markov model is assumed to be a probability model by which users' browsing behaviors can be predicted at category level. Bayesian statistics can also be applied to present and infer users' browsing behaviors at webpage level. In this research, Markov models and Bayesian theorem are combined and a two-level prediction model is designed. By the Markov Model, the system can effectively filter the possible category of the websites and Bayesian theorem will help to predict websites accuracy. The implementation will show the efficiency of the provided model. © 2017 IEEE.",k means clustering and Bayesian statistics; Markov models; Prediction; Web Usage Mining,Commerce; Data mining; Filtration; Forecasting; Markov processes; Bayesian statistics; Browsing behavior; Marketing information; Markov model; Personalizations; Prediction model; Probability modeling; Web usage mining; Websites,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040602278
"Shivanagowda G.M., Goudar R.H., Kulkarni U.P.",55748851100;24829300500;15925592300;,CRETAL: A personalized learning environment in conventional setup,2017,ACM International Conference Proceeding Series,,,,143,148,,,10.1145/3140107.3140130,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048361854&doi=10.1145%2f3140107.3140130&partnerID=40&md5=3d8a5a0632f679f9b4e280d902584052,"Dept of CSE, SDMCET, Dharwad , Karnataka, India; Dept of CNE, V T U, Belagavi, Belgaum, Karnataka, India","Shivanagowda, G.M., Dept of CSE, SDMCET, Dharwad , Karnataka, India; Goudar, R.H., Dept of CNE, V T U, Belagavi, Belgaum, Karnataka, India; Kulkarni, U.P., Dept of CSE, SDMCET, Dharwad , Karnataka, India","The increased variety of learning resources, like e-books with modern collaborative tools, video lectures of different teachers across the world, lively discussion boards etc. have substantially affected learning styles of students. Having accepted such forms of learning materials, conventional academic setups are in desperate need to make learning activities efficient, effective and meaningful. In this paper a diverse resources hosting system CRETAL (Compiler of Resources in Engineering & Technology to Aid Learning) with rich set of unique annotation tools are described to address the challenges of the modern students to query, access, extract, connect, process and share the important concepts from the different form of the learning materials created and adapted by the teacher. In addition to the system description, we also present the USAbility study along with the impact on students learning and teacher's decision when CRETAL was adapted in few undergraduate course using Educational Data mining and learning analytics. © 2017 Association for Computing Machinery.",Collaborative learning; Learning data; Personalized Learning; Recommendation System; Video learning resources and annotation system,Data mining; Engineering education; Recommender systems; Students; Teaching; Annotation systems; Collaborative learning; Collaborative tools; Educational data mining; Learning data; Personalized learning; Personalized learning environments; Undergraduate Courses; Computer aided instruction,,,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048361854
"Abulaish M., Jahiruddin",6505934038;35590173900;,A novelweighted distance measure for multi-attributed graph,2017,ACM International Conference Proceeding Series,,,,39,47,,,10.1145/3140107.3140114,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048374671&doi=10.1145%2f3140107.3140114&partnerID=40&md5=50b2fd15c220cc32e82d8fdfae7e37e3,"Department of Computer Science, South Asian University, New Delhi, Delhi, India; Department of Computer Science, Jamia Millia Islamia, New Delhi, Delhi, India","Abulaish, M., Department of Computer Science, South Asian University, New Delhi, Delhi, India; Jahiruddin, Department of Computer Science, Jamia Millia Islamia, New Delhi, Delhi, India","Due to exponential growth of complex data, graph structure has become increasingly important to model various entities and their interactions, with many interesting applications including, bioinformatics, social network analysis, etc. Depending on the complexity of the data, the underlying graph model can be a simple directed/undirected and/or weighted/un-weighted graph to a complex graph (aka multi-attributed graph) where vertices and edges are labelled with multi-dimensional vectors. In this paper, we present a novel weighted distance measure based on weighted Euclidean norm which is defined as a function of both vertex and edge attributes, and it can be used for various graph analysis tasks including classification and cluster analysis. The proposed distance measure has flexibility to increase/decrease the weightage of edge labels while calculating the distance between vertex-pairs.We have also proposed a MAGDist algorithm, which reads multi-attributed graph stored in CSV files containing the list of vertex vectors and edge vectors, and calculates the distance between each vertex-pair using the proposed weighted distance measure. Finally, we have proposed a multi-attributed similarity graph generation algorithm, MAGSim, which reads the output of MAGDist algorithm and generates a similarity graph that can be analysed using classification and clustering algorithms. The significance and accuracy of the proposed distance measure and algorithms is evaluated on Iris and Twitter data sets, and it is found that the similarity graph generated by our proposed method yields better clustering results than the existing similarity graph generation methods. © 2017 Association for Computing Machinery.",Clustering; Data mining; Multi-attributed graph; Similarity measure; Weighted distance measure,Cluster analysis; Complex networks; Data mining; Directed graphs; Graph theory; Attributed graphs; Classification and clustering; Clustering; Clustering results; Multi-dimensional vectors; Similarity measure; Weighted distance measures; Weighted euclidean; Clustering algorithms,"Jahiruddin; Department of Computer Science, Jamia Millia IslamiaIndia; email: jahir.jmi@gmail.com",,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85048374671
"Thomas C., Jayagopi D.B.",57192934138;23135366800;,Predicting student engagement in classrooms using facial behavioral cues,2017,"MIE 2017 - Proceedings of the 1st ACM SIGCHI International Workshop on Multimodal Interaction for Education, Co-located with ICMI 2017",2017-November,,,33,40,,,10.1145/3139513.3139514,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046453661&doi=10.1145%2f3139513.3139514&partnerID=40&md5=d4318446a0f6a475de17421c01d93a62,"International Institute of Information Technology, Bangalore, Karnataka, India","Thomas, C., International Institute of Information Technology, Bangalore, Karnataka, India; Jayagopi, D.B., International Institute of Information Technology, Bangalore, Karnataka, India","Student engagement is the key to successful classroom learning. Measuring or analyzing the engagement of students is very important to improve learning as well as teaching. In this work, we analyze the engagement or attention level of the students from their facial expressions, headpose and eye gaze using computer vision techniques and a decision is taken using machine learning algorithms. Since the human observers are able to well distinguish the attention level from student's facial expressions,head pose and eye gaze, we assume that machine will also be able to learn the behavior automatically. The engagement level is analyzed on 10 second video clips. The performance of the algorithm is better than the baseline results. Our best accuracy results are 10 % better than the baseline. The paper also gives a detailed review of works related to the analysis of student engagement in a classroom using vision based techniques. © 2017 Association for Computing Machinery.",Educational data mining; Student engagement; Video analysis,Data mining; Interactive computer systems; Learning algorithms; Learning systems; Teaching; Baseline results; Classroom learning; Computer vision techniques; Educational data mining; Engagement levels; Facial Expressions; Student engagement; Video analysis; Students,,Bianchi-Berthouze N.Baud-Bovy G.Volta E.Volpe G.Gori M.Alborno P.,"Association for Computing Machinery, Inc",,9.78145E+12,,,English,"MIE - Proc. ACM SIGCHI Int. Workshop Multimodal Interact. Educ., Co-located ICMI",Conference Paper,,Scopus,2-s2.0-85046453661
"Balaji S., Patil M., McGregor C.",55310821000;57203105587;56279266800;,A Cloud Based Big Data Based Online Health Analytics for Rural NICUs and PICUs in India: Opportunities and Challenges,2017,Proceedings - IEEE Symposium on Computer-Based Medical Systems,2017-June,,8104224,385,390,,1,10.1109/CBMS.2017.112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040338874&doi=10.1109%2fCBMS.2017.112&partnerID=40&md5=dff7a9488b28ed2b4c4c283b91fc59dc,"Centre for Incubation, Innovation Research and Consultancy, Jyothy Institute of Technology Thataguni, Bengaluru Rural, 56008, India; Meghana Patil Is A Research Scholar, Dept of Computer Science and Eng, Jain University, Bangalore, India; Faculty of Business and IT, University on Ontario Institute of Technology, Oshawa, ON  L1H 7K4, Canada; University of Technology Sydney, Sydney, NSW, Australia","Balaji, S., Centre for Incubation, Innovation Research and Consultancy, Jyothy Institute of Technology Thataguni, Bengaluru Rural, 56008, India; Patil, M., Meghana Patil Is A Research Scholar, Dept of Computer Science and Eng, Jain University, Bangalore, India; McGregor, C., Faculty of Business and IT, University on Ontario Institute of Technology, Oshawa, ON  L1H 7K4, Canada, University of Technology Sydney, Sydney, NSW, Australia","High frequency physiological data has great potential to provide new insights for many conditions patients can develop in critical care when utilized by Big Data Analytics based Clinical Decision Support Systems, such as Artemis. Artemis was deployed in NICU at SickKids Hospital in Toronto in August 2009. It employs all the potentiality of big data. Both original data together with newly generated analytics is stored in the data persistence component of Artemis. Real-time analytics is performed in the Online Analytics component. The knowledge extraction component of the system takes care of data mining which is enabled to support clinical research for various conditions. Artemis to date has been utilized in three different implementations. However the use of Artemis still holds many challenges for lower resource settings. This research demonstrates the challenges and opportunities to use Artemis cloud as a cloud computing based Health Analytics-as-a-Service approach for the provision of remote real-time patient monitoring for low resource settings. We present case study research to demonstrate the implications, opportunities and challenges of utilizing Artemis in a low resource setting for small and remote pediatric critical care units viz NICU/PICU in India. Utilizing potentiality of big data within pediatric intensive care units has great potential to improve healthcare in these low resource settings. © 2017 IEEE.",Artemis; Artemis cloud; Big data analytics; concurrent real-time diagnoses; pediatric critical care,Artificial intelligence; Data mining; Decision support systems; Diagnosis; Intensive care units; Patient monitoring; Pediatrics; Remote patient monitoring; ARTEMIS; Clinical decision support systems; Data analytics; Knowledge extraction; Low-resource settings; Pediatric critical cares; Real-time analytics; Real-time diagnosis; Big data,,Bamidis P.D.Konstantinidis S.Th.Rodrigues P.P.,Institute of Electrical and Electronics Engineers Inc.,10637125,9.78154E+12,,,English,Proc. IEEE Symp. Comput.-Based Med. Syst.,Conference Paper,,Scopus,2-s2.0-85040338874
"Mridha S., Ganguly N., Bhattacharya S.",57194768078;56081670000;16052149900;,Link Travel Time Prediction from Large Scale Endpoint Data,2017,GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems,2017-November,,71,,,,,10.1145/3139958.3140006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040999691&doi=10.1145%2f3139958.3140006&partnerID=40&md5=8ffaf67e8ebdce269c6ffbe74b1e3b62,"Indian Institute of Technology, Kharagpur, India","Mridha, S., Indian Institute of Technology, Kharagpur, India; Ganguly, N., Indian Institute of Technology, Kharagpur, India; Bhattacharya, S., Indian Institute of Technology, Kharagpur, India","Existing systems for travel time estimation either use data collected from loop detectors and probe vehicle locations, or from GPS traces from cellphones of “online” users. e former methods of data acquisition are expensive, while the laer turns out to be infeasible in connectivity-poor regions. However, many crowdsourced taxi trip datasets (from Boston, Beijing, Rome, etc.) are publicly available which, despite containing limited information, can be made useful for inferring meaningful insights by certain amount of data engineering. e datasets are both cheap to acquire (hence available in large volumes), and impose less heavy connectivity requirements on the end user. One such crowdsourced dataset is the NYC (New York City) Taxi dataset, which contains only the endpoint information for each trip. In this paper, a link (road segment) travel time estimation algorithm named Least Square Estimation with Constraint (LSEC) has been developed from such end-point data, which estimates travel time 20% more accurately than existing algorithms. e key idea is to augment a subset of trips with unique paths using logged distance information, as opposed to ing adhoc “route-choice” models. ' 2017 Copyright held by the owner/author(s).",Path Certainty Estimation; Spatio-Temporal Data Mining; Travel Time Estimation,Data acquisition; Data mining; Online systems; Tantalum compounds; Taxicabs; Data engineering; Distance information; Existing systems; Least square estimation; Limited information; Link travel time; Spatio-temporal data mining; Travel time estimation; Travel time,,Ravada S.Hoel E.Tamassia R.Newsam S.Trajcevski G.Trajcevski G.,Association for Computing Machinery,,9.78145E+12,,,English,GIS Proc. ACM Int. Symp. Adv. Geogr. Inf. Syst.,Conference Paper,,Scopus,2-s2.0-85040999691
"Jerripothula K.R., Cai J., Lu J., Yuan J.",57090876100;7403153287;57200684958;24823334000;,Object co-skeletonization with co-segmentation,2017,"Proceedings - 30th IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2017",2017-January,,,3881,3889,,4,10.1109/CVPR.2017.413,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042908239&doi=10.1109%2fCVPR.2017.413&partnerID=40&md5=22c9a7c08df890f1ff359a7d81c30171,"Graphic Era University, India; Nanyang Technological University, Singapore; Advanced Digital Sciences Center, Singapore; Shenzhen Cloudream Technology, China","Jerripothula, K.R., Graphic Era University, India, Nanyang Technological University, Singapore; Cai, J., Nanyang Technological University, Singapore; Lu, J., Advanced Digital Sciences Center, Singapore, Shenzhen Cloudream Technology, China; Yuan, J., Nanyang Technological University, Singapore","Recent advances in the joint processing of images have certainly shown its advantages over the individual processing. Different from the existing works geared towards cosegmentation or co-localization, in this paper, we explore a new joint processing topic: co-skeletonization, which is defined as joint skeleton extraction of common objects in a set of semantically similar images. Object skeletonization in real world images is a challenging problem, because there is no prior knowledge of the object's shape if we consider only a single image. This motivates us to resort to the idea of object co-skeletonization hoping that the commonness prior existing across the similar images may help, just as it does for other joint processing problems such as cosegmentation. Noting that skeleton can provide good scribbles for segmentation, and skeletonization, in turn, needs good segmentation, we propose a coupled framework for co-skeletonization and co-segmentation tasks so that they are well informed by each other, and benefit each other synergistically. Since it is a new problem, we also construct a benchmark dataset for the co-skeletonization task. Extensive experiments demonstrate that proposed method achieves very competitive results. © 2017 IEEE.",,Computer vision; Data mining; Musculoskeletal system; Pattern recognition; Benchmark datasets; Co segmentations; Co-localizations; Joint processing; Object's shapes; Prior knowledge; Real-world image; Skeleton extraction; Image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78154E+12,,,English,"Proc. - IEEE Conf. Comput. Vis. Pattern Recognit, CVPR",Conference Paper,,Scopus,2-s2.0-85042908239
"Verma P., Sood S.K., Kalra S.",57194110658;35173770300;43661397500;,Smart computing based student performance evaluation framework for engineering education,2017,Computer Applications in Engineering Education,25,6,,977,991,,1,10.1002/cae.21849,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021369687&doi=10.1002%2fcae.21849&partnerID=40&md5=5a1fbadf446babeb85b0e1cdc228fa88,"Department of Computer Science and Engineering, Guru Nanak Dev University, Gurdaspur, Punjab, India","Verma, P., Department of Computer Science and Engineering, Guru Nanak Dev University, Gurdaspur, Punjab, India; Sood, S.K., Department of Computer Science and Engineering, Guru Nanak Dev University, Gurdaspur, Punjab, India; Kalra, S., Department of Computer Science and Engineering, Guru Nanak Dev University, Gurdaspur, Punjab, India","Internet of Things (IoT) technology has changed the educational landscape by allowing educators and administrators to turn data into actionable insight. Education organization begin to leverage solutions like cloud computing and radio frequency identification (RFID) across an IoT platform. Relative to this context, this paper proposes a five layer framework to facilitate automated student performance evaluation in engineering institutions based on smart computing concept. Student daily activity datasets are formed based on sensing capabilities of IoT nodes. Smart computing integrates hardware, software, and network technologies that provides systems with real-time situation awareness and automated analysis. The engineering student performance per session is calculated by combining the results from sensory nodes based education data mining algorithms and student academic datasets. Moreover, based on student sessional performance score, decisions are taken by management authority to increase the reputation score of the engineering institution. The experiment comprises two sections. In first section, RFID based experimental setup is defined with objects interaction patterns. In second section, student performance score generated using proposed system is compared with manual system. The results depict that by introducing IoT in engineering education, more effective decisions can be taken to improve student learning experiences and over-all growth of the institution. © 2017 Wiley Periodicals, Inc.",educational data mining; game-theory; Internet of Things (IoT); performance evaluation; radio frequency identification (RFID),Computation theory; Data mining; Education; Engineering education; Game theory; Internet of things; Radio frequency identification (RFID); Radio waves; Real time systems; Data mining algorithm; Education organizations; Educational data mining; Engineering institutions; Internet of Things (IOT); Network technologies; Performance evaluation; Student learning experiences; Students,"Verma, P.; Department of Computer Science and Engineering, Guru Nanak Dev UniversityIndia; email: prabalverma357@gmail.com",,John Wiley and Sons Inc.,10613773,,CAPEE,,English,Comput Appl Eng Educ,Article,,Scopus,2-s2.0-85021369687
"Datta D., Singh S.K., Chowdary C.R.",56585450200;56608318700;25521423800;,Bridging the gap: effect of text query reformulation in multimodal retrieval,2017,Multimedia Tools and Applications,76,21,,22871,22888,,1,10.1007/s11042-016-4262-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008208878&doi=10.1007%2fs11042-016-4262-9&partnerID=40&md5=388d0e79cbf9b9f544830850b62619d0,"Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India","Datta, D., Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India; Singh, S.K., Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India; Chowdary, C.R., Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India","Multimodal Retrieval provides new paradigms and methods aimed at effectively searching through the enormous volume of data. Multimodal retrieval is a well studied problem often used in image retrieval. Most of the existing works in image retrieval under the pretext of multimodality stress on bridging the semantic gap by using both textual and visual features. In this paper, we use relevance feedback from the user-generated documents associated with the images for expanding textual query and study its effect on both image and text retrieval. We employ a topic decomposition based keyphrase extraction technique to expand the textual queries. Our results articulate the fact that an insightful textual query expansion always improves retrieval performance for both textual or image retrieval. Also, we adopt optimum weight learning scheme to combine the modalities in a privileged way. We perform a comparative study with two well established keyphrase extraction techniques which are used for textual query expansion. A detailed set of experiments on a standard real world dataset is also carried out for the same. © 2016, Springer Science+Business Media New York.",Fisher-LDA; Keyphrase extraction; Multimodal retrieval; Query reformulation; Topic model; Weight learning,Data mining; Extraction; Image retrieval; Query processing; Semantics; Fisher-LDA; Keyphrase extraction; Multi-modal; Query reformulation; Topic Modeling; Weight learning; Information retrieval,"Datta, D.; Department of Computer Science and Engineering, Indian Institute of Technology (BHU)India; email: ddatta.rs.cse13@iitbhu.ac.in",,Springer New York LLC,13807501,,MTAPF,,English,Multimedia Tools Appl,Article,,Scopus,2-s2.0-85008208878
"Prabhakar T.V.N., Geetha P.",55341604000;57103089600;,Two-dimensional empirical wavelet transform based supervised hyperspectral image classification,2017,ISPRS Journal of Photogrammetry and Remote Sensing,133,,,37,45,,2,10.1016/j.isprsjprs.2017.09.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029724929&doi=10.1016%2fj.isprsjprs.2017.09.003&partnerID=40&md5=c3b557afd1d92511184121f48537e0ca,"Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham, Amrita University, India","Prabhakar, T.V.N., Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham, Amrita University, India; Geetha, P., Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham, Amrita University, India","Hyperspectral image classification is one of the major field of application for hyperspectral imaging systems. Though hyperspectral data gives accurate results than their multispectral counterparts, they are computationally more complex due to their high dimensionality. One of the classical problem while dealing with supervised hyperspectral classification is the class imbalance problem that arises due to the limited availability of samples for training. In order to deal with high dimensionality, many feature mining techniques has been proposed in literature for hyperspectral images. In this paper, we propose a hyperspectral image classification method based on two-dimensional Empirical Wavelet Transform (2D-EWT) feature extraction and compare it with that of Image Empirical Mode Decomposition (IEMD) based extracted features and raw features. Here, the focus is upon the fact that the number of features trained should be less than what is to be tested. Since the computational time for classification is also of prime importance, only some of the fast and best of the classifiers are selected. Sparse-based classifiers are one of the fast and efficient method for supervised classification of hyperspectral images. Subspace Pursuit (SP) and Orthogonal Matching Pursuit (OMP) algorithms are used in our experiments for sparse-based classification. Other classifiers used are Support Vector Machine (SVM) and Hybrid Support Vector Selection and Adaptation (HSVSA). The proposed methodology gives improved performance in terms of classification evaluation measures for hyperspectral image classification task. © 2017 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",Empirical wavelet transform; Feature extraction; Hybrid support vector selection and adaptation; Hyperspectral image classification; Image empirical mode decomposition; Orthogonal matching pursuit; Subspace pursuit; Support vector machines,Extraction; Feature extraction; Hyperspectral imaging; Image compression; Image processing; Independent component analysis; Spectroscopy; Support vector machines; Vectors; Wavelet decomposition; Wavelet transforms; Classification evaluation; Empirical Mode Decomposition; Feature mining technique; Hybrid support; Hyper-spectral classification; Orthogonal matching pursuit; Subspace pursuits; Supervised classification; Image classification; accuracy assessment; algorithm; data mining; empirical orthogonal function analysis; image classification; support vector machine; two-dimensional modeling; wavelet analysis,"Prabhakar, T.V.N.; Center for Computational Engineering and Networking (CEN), Amrita School of Engineering, Coimbatore, Amrita Vishwa Vidyapeetham, Amrita UniversityIndia; email: nidhin89@gmail.com",,Elsevier B.V.,9242716,,IRSEE,,English,ISPRS J. Photogramm. Remote Sens.,Article,,Scopus,2-s2.0-85029724929
"Subramaniyaswamy V., Logesh R.",54888993500;56728666300;,Adaptive KNN based Recommender System through Mining of User Preferences,2017,Wireless Personal Communications,97,2,,2229,2247,,7,10.1007/s11277-017-4605-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020548595&doi=10.1007%2fs11277-017-4605-5&partnerID=40&md5=e9a88e5aa7ba4f7f3d67f73aef27a39a,"School of Computing, SASTRA University, Thanjavur, India","Subramaniyaswamy, V., School of Computing, SASTRA University, Thanjavur, India; Logesh, R., School of Computing, SASTRA University, Thanjavur, India","Research for the generation of reliable recommendations has been the main goal focused by many researchers in recent years. Though many recommendation approaches have been developed to assist users in the selection of their interesting items in the online world, still the personalization problem exists. In this paper, we present a new recommendation approach to address the problems such as scalability, sparsity, and cold-start in a collective way. We have developed a knowledge-based domain specific ontology for the generation of personalized recommendations. We have also introduced two different ontology-based predictive models as minion representation model and prominent representation model for the effective generation of recommendations to all types of users. The prediction models are induced by data mining algorithms by correlating the user preferences and features of items for user modeling. We have proposed a new variant of KNN algorithm as Adaptive KNN for the collaborative filtering based recommender system. The proposed recommendation approach is validated with standard MovieLens dataset and obtained results are evaluated with Precision, Recall, F-Measure, and Accuracy. The experimental results had proved the better performance of our proposed AKNN algorithm over other algorithms with the highly sparse data taken for the recommendation generation. © 2017, Springer Science+Business Media, LLC.",Adaptive KNN; Clustering; Ontology; Personalization; Recommender system; Web mining,Collaborative filtering; Data mining; Knowledge based systems; Ontology; Adaptive KNN; Clustering; Data mining algorithm; Domain-specific ontologies; Personalizations; Personalized recommendation; Representation model; Web Mining; Recommender systems,"Subramaniyaswamy, V.; School of Computing, SASTRA UniversityIndia; email: vsubramaniyaswamy@gmail.com",,Springer New York LLC,9296212,,WPCOF,,English,Wireless Pers Commun,Article,,Scopus,2-s2.0-85020548595
"Nandni S., Subashree R., Tamilselvan T., Vinodhini E., Anandakumar H.",57200420561;57202334801;57200421438;57200409729;56230218900;,A study on cognitive social data fusion,2017,"IEEE International Conference on Innovations in Green Energy and Healthcare Technologies - 2017, IGEHT 2017",,,8094075,,,,,10.1109/IGEHT.2017.8094075,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041173325&doi=10.1109%2fIGEHT.2017.8094075&partnerID=40&md5=0209fb5b83ee38baebfcd2b287d5131d,"Department of Computer Science and Engineering, India; College of Engineering and Technology, Coimbatore, India","Nandni, S., Department of Computer Science and Engineering, India; Subashree, R., Department of Computer Science and Engineering, India; Tamilselvan, T., Department of Computer Science and Engineering, India; Vinodhini, E., Department of Computer Science and Engineering, India; Anandakumar, H., College of Engineering and Technology, Coimbatore, India","Traditional data mining usually deals with data from a single domain. In the big data era, we are facing a diversity of datasets from different sources in different domains. These datasets consist of multiple modalities, each of which has a different representation, distribution, scale and density. Big data have volumes in range Exabyte's ten to the power of eighteen. A large number of data's are stored in Big Data storage every second. For instance in YouTube for every second a video of size 72 hours are being uploaded. It shows that big data have a big scope in handling of large data. Big data for learning, intelligence, data fusion, social network, mining and so many plays a vital role in it. The big data technologies along with machine learning algorithm have developed lots of advanced development in the field of social mining, network and social Medias. It has also developed so many challenges in data storage, handling, representation, mining, analysing the user behaviours and so many. In Social mining along with text the symbols are also analysed for effective mining of users. This paper does not only introduce high-level principles of each category of methods, but also give examples in which these techniques are used to handle real big data problems. The data storage size can be optimized by using the map reduce algorithm in a effective way for data storage in big data. When the repeateddata's are replaced with its reference then the storage will be optimized. Thus this method implementation will leads to the effective data mining and the analysing of persons behaviour more effectively. © 2017 IEEE.",Big Data; Cognitive Radio; Data fusion; Decision Making; MapReduce; Social Mining,Behavioral research; Cognitive radio; Data fusion; Data handling; Data mining; Data storage equipment; Decision making; Digital storage; Health care; Learning algorithms; Learning systems; Data technologies; Different domains; Map-reduce; Method implementations; Multiple modalities; Number of datum; Single domains; User behaviour; Big data,,Prabakar S.Porkumaran K.Jaganathan S.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,IEEE Int. Conf. Innov. Green Energy Healthc. Technol. IGEHT,Conference Paper,,Scopus,2-s2.0-85041173325
