Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Rawal B.S., Vivek S.S.","37020493300;8617783800;","Secure Cloud Storage and File Sharing",2017,"Proceedings - 2nd IEEE International Conference on Smart Cloud, SmartCloud 2017",,, 8118422,"78","83",,,"10.1109/SmartCloud.2017.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041665831&doi=10.1109%2fSmartCloud.2017.19&partnerID=40&md5=5dc50b90e1d4ea6a94f64db59cf06bc7","Department of Information Sciences and Technology, Pennsylvania State University, Abington, PA  19001, United States; ICU Medical, Chennai, India","Rawal, B.S., Department of Information Sciences and Technology, Pennsylvania State University, Abington, PA  19001, United States; Vivek, S.S., ICU Medical, Chennai, India","Internet-based online cloud services provide enormous volumes of storage space, tailor made computing resources and eradicates the obligation of native machines for data maintenance as well. Cloud storage service providers claim to offer the ability of secure and elastic data-storage services that can adapt to various storage necessities. Most of the security tools have a finite rate of failure, and intrusion comes with more complex and sophisticated techniques; the security failure rates are skyrocketing. Once we upload our data into the cloud, we lose control of our data, which certainly brings new security risks toward integrity and confidentiality of our data. In this paper, we discuss a secure file sharing mechanism for the cloud with the disintegration protocol (DIP). The paper also introduces new contribution of seamless file sharing technique among different clouds without sharing an encryption key. © 2017 IEEE.","Cloud computing; cloud service provider; confidentiality; re-encryption; security","Cloud computing; Cryptography; Distributed computer systems; Distributed database systems; Failure analysis; Cloud service providers; Cloud storage services; Computing resource; confidentiality; Re-encryption; Secure cloud storages; security; Security failure; Digital storage",,"Qiu M.","Institute of Electrical and Electronics Engineers Inc.",,9781538636848,,,"English","Proc. - IEEE Int. Conf. Smart Cloud, SmartCloud",Conference Paper,,Scopus,2-s2.0-85041665831
"Aniruddha Kamath M., Gopi A.K., Barai M.","57194278384;57201521720;8597057700;","A power electronic compensator to extract maximum power from partially shaded PV module",2017,"Proceedings of IEEE International Conference on Innovations in Electrical, Electronics, Instrumentation and Media Technology, ICIEEIMT 2017","2017-January",,,"276","281",,,"10.1109/ICIEEIMT.2017.8116849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043477091&doi=10.1109%2fICIEEIMT.2017.8116849&partnerID=40&md5=6da0d42c2a6073563b603d6889150abe","Department of Electrical Engg., National Institute of Technology, Calicut, India","Aniruddha Kamath, M., Department of Electrical Engg., National Institute of Technology, Calicut, India; Gopi, A.K., Department of Electrical Engg., National Institute of Technology, Calicut, India; Barai, M., Department of Electrical Engg., National Institute of Technology, Calicut, India","This paper presents a power electronic compensator to extract the maximum power from a partially shaded PV module connected in a series PV string. The power electronic compensator comprises of a dedicated DC-DC converter with voltage mode control. The compensator compensates the deviation from the maximum power during mismatch conditions of PV modules. The compensator enables each PV module in the string to operate at its maximum power point (MPP) under given atmospheric conditions and flow of maximum possible string current corresponding to highly illuminated module of the string. The flyback DC-DC converters with voltage mode control are employed to process the compensation power during mismatch conditions. A prototype of flyback DC-DC converters for two PV modules is designed and developed. A digital voltage mode controller and MPPT control are implemented on PIC18F452 microcontroller to control each flyback DC-DC converter. The experimental results and performance of the system are presented. © 2017 IEEE.",,"Atmospheric movements; Controllers; Electric inverters; Photovoltaic cells; Power electronics; Atmospheric conditions; Digital voltage; Flyback; Maximum power; Maximum power point; MPPT controls; PV modules; Voltage-mode control; DC-DC converters",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509045273,,,"English","Proc. IEEE Int. Conf. Innov. Electr., Electron., Instrum. Media Technol., ICIEEIMT",Conference Paper,,Scopus,2-s2.0-85043477091
"Dhargave S.C., Karande S.C.","57200511201;56890846500;","Image stack management and data access control for multi-authority cloud storage",2017,"2017 International Conference on Computer Communication and Informatics, ICCCI 2017",,, 8117719,"","",,,"10.1109/ICCCI.2017.8117719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041444819&doi=10.1109%2fICCCI.2017.8117719&partnerID=40&md5=e34f2b13c5c08f9fa69a26566815aafd","Department of Computer Enginnering, Maharashtra Institute of Technology, Pune, India","Dhargave, S.C., Department of Computer Enginnering, Maharashtra Institute of Technology, Pune, India; Karande, S.C., Department of Computer Enginnering, Maharashtra Institute of Technology, Pune, India","Cloud computing nowadays are gaining high importance from government services, private users and public sectors. The rise in cloud computing is due to the provided facilities such as flexibility, disaster recovery, security, etc. Moving data into cloud servers provide great convenience to users because they just have to upload their data and not care about the hardware management and security. But, the sensitive or privacy relevant data has some major implications. The techniques used so far for storage security are the cryptographic methods and some compression techniques such as compression sensing, JPEG compression technique, etc. to make more space for future data. In this paper we propose a system so that the cloud storage can be made more secure. To increase the efficiency, we are using DCT algorithm for compression and AES for encryption. The main concept of the proposed system is to increase the security so we are splitting the image in chunks. This Image splitting method, lowers the risk of image being retrieved by attacker as we upload the chunks instead of image. © 2017 IEEE.","cloud storage; Image splitting; privacy; security","Access control; Cloud computing; Cryptography; Data privacy; Digital storage; Image compression; Network security; Cloud storages; Compression sensing; Compression techniques; Cryptographic methods; Data access control; Government services; Image splitting; security; Information management",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467388542,,,"English","Int. Conf. Comput. Commun. Inf., ICCCI",Conference Paper,,Scopus,2-s2.0-85041444819
"Bansal A., Agrawal A.","57193563054;57188637140;","Providing security, integrity and authentication using ECC algorithm in cloud storage",2017,"2017 International Conference on Computer Communication and Informatics, ICCCI 2017",,, 8117749,"","",,,"10.1109/ICCCI.2017.8117749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041449828&doi=10.1109%2fICCCI.2017.8117749&partnerID=40&md5=f4f15217387d22f81a094c0b312365c3","Computer Science and Engineering, Institute of Technology and Management, Gwalior, India","Bansal, A., Computer Science and Engineering, Institute of Technology and Management, Gwalior, India; Agrawal, A., Computer Science and Engineering, Institute of Technology and Management, Gwalior, India","Cloud computing is a sort of computing that is contingent on distribution computing resources preceding having innate servers or specific plans to knob applications. In the cloud computing Cloud storage avoids the need to buy storage and also allows user to access broad range of application and resources immediately, which are hosted by others. But difficulty is our data security is not grauntaneed in cloud storage because that it prevents intruders from accessing our private data and also it prevents modification of data by unauthorized users so providing security integrity and authentication. In this paper we are secure saving of our data in the cloud storage in an efficient way which need use less CPU Power and Processing time so we are using Electronic Curve Cryptography (ECC) algorithm for security purpose and for integrity we create and encrypt Meta data using certain algorithm to enhance further security or for confidentiality of data. It is Novelty of our work proof by results. © 2017 IEEE.","Authentication; Cloud Storage; Confidentiality; ECC; Integrity; SLA","Authentication; Cloud computing; Cryptography; Data privacy; Cloud storages; Computing resource; Confidentiality; Curve cryptography; ECC algorithms; Integrity; Processing time; Unauthorized users; Digital storage",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467388542,,,"English","Int. Conf. Comput. Commun. Inf., ICCCI",Conference Paper,,Scopus,2-s2.0-85041449828
"Parekh M.B., Saksena A., Ringshia A., Chaudhari S.","57200282546;57200269194;57200275437;36607784600;","Simulation of a two head disk scheduling algorithm: An algorithm determining the algorithm to be imposed on the heads based on the nature of track requests",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117818,"","",,,"10.1109/ICECCT.2017.8117818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040595718&doi=10.1109%2fICECCT.2017.8117818&partnerID=40&md5=de72093bb9d60a5480192f3d7be0c52c","Sardar Patel Institute of Technology, Andheri, Mumbai, India","Parekh, M.B., Sardar Patel Institute of Technology, Andheri, Mumbai, India; Saksena, A., Sardar Patel Institute of Technology, Andheri, Mumbai, India; Ringshia, A., Sardar Patel Institute of Technology, Andheri, Mumbai, India; Chaudhari, S., Sardar Patel Institute of Technology, Andheri, Mumbai, India","To write data on a disk block or to read data from a disk block, three factors are considered: seek time, rotational delay and actual data transfer time. The seek time is the time taken to move the arm to the proper cylinder and the rotational delay is the time for the proper sector to rotate under the head. The seek time dominates the other two factors by a wide margin. Thus, disk scheduling algorithms are used to reduce the seek time and improve the performance of the system substantially. There exist several disk scheduling algorithms like FCFS (First Come First Serve), SSTF (Shortest seek time first), SCAN (for both directions), C-SCAN (Circular SCAN), LOOK (for both directions) and C-LOOK (Circular LOOk). All these algorithms use a single head. The proposed algorithm uses two heads instead of one thereby improving the performance of modern storage devices in terms of throughput. The throughput can be increased by reducing total head movements. The working of the proposed algorithm has 4 cases based on the nature of requested tracks. When both the heads are working together, they serve the requests of their areas and do not overlap. In some cases, only a single head is used to serve all the requests, thus improving the battery usage. © 2017 IEEE.","Computational modeling; Disk drives; FCFS; hard disks; LOOK; Operating systems; SCAN; sector; seek time; SSTF; track","Computer operating systems; Data transfer; Digital storage; Hard disk storage; Rotating disks; Virtual storage; Computational model; Disk drive; FCFS; LOOK; SCAN; sector; Seek time; SSTF; track; Scheduling algorithms",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040595718
"Jain U., Hussain M.","57200267920;56537585800;","Simple, secure and dynamic protocol for mutual authentication of nodes in wireless sensor networks",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117951,"","",,,"10.1109/ICECCT.2017.8117951","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040570395&doi=10.1109%2fICECCT.2017.8117951&partnerID=40&md5=caac35b534817555ddc1a449fe783c4d","Dept. of Computer Science and Engineering, Central University of Rajasthan, Ajmer, India","Jain, U., Dept. of Computer Science and Engineering, Central University of Rajasthan, Ajmer, India; Hussain, M., Dept. of Computer Science and Engineering, Central University of Rajasthan, Ajmer, India","Wireless sensor networks (WSN) are being used worldwide in many areas. As the application areas of the WSN are increasing at the same rate the security threats are also increasing. Intruders are applying various mechanisms to access the sensible and confidential data from sensors. Hence, strong security measures are much needed to immune WSNs from various attacks. Authentication is a security mechanism that protects WSNs from wide range of security attacks. In this paper, an authentication protocol is proposed to mutually authenticate sensor nodes in wireless sensor networks. The proposed protocol is based on tokens. Any node when deployed in WSN is embedded with base station's public key and through the corresponding cluster head; it requests and acquires its token for authentication from the base station. The generated token is light in weight and reduces much of computational, communicational and storage overheads. The proposed protocol is verified for its security both formally and automatically. The proposed protocol is proved to be secure by evaluation in BAN logic and found SAFE by AVISPA-a model checker tool for testing authentication protocol. © 2017 IEEE.","Dynamic; Light weight; Node authentication; Token; Wireless Sensor Networks","Authentication; Base stations; Computation theory; Cryptography; Digital storage; Dynamics; Internet protocols; Model checking; Sensor nodes; Wireless sensor networks; Authentication protocols; Confidential data; Light weight; Mutual authentication; Node authentications; Security mechanism; Strong securities; Token; Network security",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040570395
"Praveenkumar P., Devi R.S., Thenmozhi K., Rayappan J.B.B., Amirtharajan R.","55129357000;57198139375;23986428500;57202129332;36052479300;","Stego integrated image encryption using row and column indexing - An information security",2017,"2017 International Conference on Computer Communication and Informatics, ICCCI 2017",,, 8117777,"","",,1,"10.1109/ICCCI.2017.8117777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041445456&doi=10.1109%2fICCCI.2017.8117777&partnerID=40&md5=c8e5a98c340fd15822e24c82805bf466","Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India","Praveenkumar, P., Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India; Devi, R.S., Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India; Thenmozhi, K., Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India; Rayappan, J.B.B., Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India; Amirtharajan, R., Department of Electronics and Communication Engineering, School of Electrical and Electronics Engineering, SASTRA University, Thanjavur, Tamil Nadu, 613401, India","Multimedia is the ruler of the digital era and here data storage and transmission is of utmost importance. Data transmission is the prime focus of the Information industry. And how to ensure this safely has become a crucial issue. This brings in the need for protection of data in other words, privacy. As a user, protection against misuse of private information is essential and hence several encryption strategies have evolved. In the proposed scheme, image encryption using various strategies in order to improve the rate of security has been adopted. The methods involved are row and column shuffling, indexing, swapping, wavelet transforms and watermarking. Stego involves hiding a message in a stego medium whereas water marking is used to prove one's copyright protection. The resultant crypto image data is highly secure and it improves the imperceptibility of the encrypted image. © 2017 IEEE.","chaotic maps; Image encryption; stego; watermarking","Chaotic systems; Copyrights; Digital storage; Digital watermarking; Image enhancement; Image processing; Indexing (of information); Security of data; Wavelet transforms; Chaotic map; Copyright protections; Encryption strategy; Image encryptions; Information industry; Integrated images; Private information; stego; Cryptography",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467388542,,,"English","Int. Conf. Comput. Commun. Inf., ICCCI",Conference Paper,,Scopus,2-s2.0-85041445456
"Meena S., Syal R.","57200285345;57200286296;","Authentication scheme in cloud computing: A review",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117877,"","",,,"10.1109/ICECCT.2017.8117877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040535408&doi=10.1109%2fICECCT.2017.8117877&partnerID=40&md5=9ddc9234a898d3322de3f6f91f059118","Computer Science and Engineering, PEC University of Technology, Chandigarh, India","Meena, S., Computer Science and Engineering, PEC University of Technology, Chandigarh, India; Syal, R., Computer Science and Engineering, PEC University of Technology, Chandigarh, India","Cloud computing is boon in technology field which provide on-demand services in IT enterprises. With storage of data on cloud the challenge of its security and authentication threats occurring. Authentication in cloud computing is a major concerned. The main objective of these technique is to authenticate at client side, server side, or as third party using different method to keep the data in secure and safe manner. This paper summarizes the different method of authentication developed using different approaches. © 2017 IEEE.","attacks; Authentication; cloud security; cryptography; decryption; encryption","Cloud computing; Cryptography; Digital storage; attacks; Authentication scheme; Client sides; Cloud securities; decryption; On-demand services; Technology fields; Third parties; Authentication",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040535408
"Bala A., Thakur G., Mathew L.","57201091381;57201093048;55220710900;","Design and implementation of three phase three level inverter based DSTATCOM",2017,"2017 4th International Conference on Power, Control and Embedded Systems, ICPCES 2017","2017-January",,,"1","5",,,"10.1109/ICPCES.2017.8117612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043383044&doi=10.1109%2fICPCES.2017.8117612&partnerID=40&md5=54f04e68620e14d2abab6f22859a8a73","Department of Electrical Engineering, National Institute of Technical Teachers Training and Research, Chandigarh, India","Bala, A., Department of Electrical Engineering, National Institute of Technical Teachers Training and Research, Chandigarh, India; Thakur, G., Department of Electrical Engineering, National Institute of Technical Teachers Training and Research, Chandigarh, India; Mathew, L., Department of Electrical Engineering, National Institute of Technical Teachers Training and Research, Chandigarh, India","This paper represents the Hardware implementation of three phase three level inverter based DSTATCOM to reduce the THD. Inverter based DSTATCOM system using mc3phac IC. In this project mc3phac IC is used to generate PWM pulses with alternate phases these PWM signals are used to fire the IGBT. The system consists of mc3phac IC, IR2110 IC (IGBT drive IC), two voltage regulators (LM7805, LM7812). In this model IGBT is used to switch on and off in order to generate the required three phase output signal. In this work we utilized the LabVIEW hardware NI-9171, voltage measurement module NI-9244 to acquire the real time data. © 2017 IEEE.","DSTATCOM; IGBT; IR2110 IC; Lab VIEW hardware; Mc3phacIC","Digital storage; Electric inverters; Embedded systems; Hardware; Insulated gate bipolar transistors (IGBT); Integrated circuits; Power control; Pulse width modulation; Voltage regulators; Design and implementations; DSTATCOM; Hardware implementations; Inverter-based; Lab VIEW; Mc3phacIC; Real-time data; Three-level inverters; Static synchronous compensators",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509044269,,,"English","Int. Conf. Power, Control Embed. Syst., ICPCES",Conference Paper,,Scopus,2-s2.0-85043383044
"Bhagdev M., Dave M.","57200085622;57193699140;","Design and analysis of adaptable power electronic transformer",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8118000,"","",,1,"10.1109/ICECCT.2017.8118000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040630512&doi=10.1109%2fICECCT.2017.8118000&partnerID=40&md5=4f7bb9cc2abda70c698315a6a5b96f19","Electrical Engineering, RK University, Rajkot, Gujarat, 360020, India","Bhagdev, M., Electrical Engineering, RK University, Rajkot, Gujarat, 360020, India; Dave, M., Electrical Engineering, RK University, Rajkot, Gujarat, 360020, India","A new Adaptable Power Electronic Transformer (APET) is presented in this paper as a replacement of conventional transformer. Power rating of any conventional transformer is fix and thus its applications. The proposed APET is made of different high frequency (HF) units which are independent in operation. These HF units are connected with ports via common DC link which transfers energy among HF units and ports. Many series-parallel combinations of these units are possible which enables in changing power rating of APET. In the end simulation results with prototype model are presented to validate the proposed model. © 2017 IEEE.","Cycloconverter; DC link; High frequency transformer; PET; PSM","AC-AC power converters; Electric transformers; High frequency transformers; Polyethylene terephthalates; Power electronics; Conventional transformer; DC links; Design and analysis; High frequency HF; ITS applications; Power electronic transformer; Prototype models; Series-parallel combinations; DC transformers",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040630512
"Silpa P.A., Sivamangai N.M.","57201115658;16640056200;","A review on nanoscale materials for memory applications",2017,"Proceedings of IEEE International Conference on Innovations in Electrical, Electronics, Instrumentation and Media Technology, ICIEEIMT 2017","2017-January",,,"103","105",,,"10.1109/ICIEEIMT.2017.8116814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043453123&doi=10.1109%2fICIEEIMT.2017.8116814&partnerID=40&md5=0f153468265666cf09d4d86f8397da8a","Department of Electrical Technology, Karunya University, Coimbatore, 641 114, India","Silpa, P.A., Department of Electrical Technology, Karunya University, Coimbatore, 641 114, India; Sivamangai, N.M., Department of Electrical Technology, Karunya University, Coimbatore, 641 114, India","With the growth of electronics industry the need for data storage also increases, but the industries cannot satisfy this needs, because of technological and fundamental challenges faced by silicon materials .The main problem is scaling and related power issues. So the industries focusing on finding alternating material. This article reviews the nano materials uses in memory technology. First section reviews the limitations of current memory technology and ongoing industrial research on the area of memory. The next sections deals about the promising materials such as carbon, Graphene, Organic, Multiferroics and Phase change memory materials. © 2017 IEEE.","Carbon; Graphene; Multiferroics; Organic; Phase change memory materials","Carbon; Digital storage; Electronics industry; Graphene; Industrial research; Phase change materials; Data storage; Memory applications; Memory technology; Multiferroics; Nano-scale materials; Organic; Silicon materials; Phase change memory",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509045273,,,"English","Proc. IEEE Int. Conf. Innov. Electr., Electron., Instrum. Media Technol., ICIEEIMT",Conference Paper,,Scopus,2-s2.0-85043453123
"Mahesh C., Josh F.T.","57201115448;38661247900;","A comprehensive study on distributed energy generation integration technology",2017,"Proceedings of IEEE International Conference on Innovations in Electrical, Electronics, Instrumentation and Media Technology, ICIEEIMT 2017","2017-January",,,"49","56",,1,"10.1109/ICIEEIMT.2017.8116874","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043481673&doi=10.1109%2fICIEEIMT.2017.8116874&partnerID=40&md5=04386e493a59da80995f0805adcd1eff","Department of Electrical Technology, Karunya University, India","Mahesh, C., Department of Electrical Technology, Karunya University, India; Josh, F.T., Department of Electrical Technology, Karunya University, India","This paper provides the study of a new emerging energy technology. In order to provide clean and reliable power, the renewable and non-renewable power resources has to integrate as a microgrid. The integrated system comprises distributed generation units, power storage units, electrical loads and control systems for an efficient management, the management system of a microgrid must provide a better control for both voltage and frequency in order to manage the grid and will protect the loads. Therefore, the power electronic interfacing modules are playing the major role in the integration of distributed generation units and microgrids. The power generation details of different distribution units, an existing control and architecture of a microgrid and the comparison of control methods which adopted with the grid system also provided in this study. © 2017 IEEE.","Control system; Distributed generation units; Microgrid; Power electronic modules","Control systems; Distributed power generation; Electric power transmission networks; Power electronics; Different distributions; Distributed generation units; Efficient managements; Electronic interfacing; Emerging energy technologies; Integration technologies; Micro grid; Power electronic modules; Electric power system control",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509045273,,,"English","Proc. IEEE Int. Conf. Innov. Electr., Electron., Instrum. Media Technol., ICIEEIMT",Conference Paper,,Scopus,2-s2.0-85043481673
"Jacob J., Chitra A., Thomas R.V., Rakesh E., Jacob S., Baby M., Cini K.","55429511100;57052899300;57051863200;56267785800;57201135320;56429224800;57201132161;","Space vector pulse width modulation for a seven level inverter applied to an induction motor drive",2017,"Proceedings of IEEE International Conference on Innovations in Electrical, Electronics, Instrumentation and Media Technology, ICIEEIMT 2017","2017-January",,,"117","122",,,"10.1109/ICIEEIMT.2017.8116818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043504945&doi=10.1109%2fICIEEIMT.2017.8116818&partnerID=40&md5=7556c15dda0ecdf1ee648cb536e94418","VJCET, Vazhakulam, India; VIT University, Vellore, India","Jacob, J., VJCET, Vazhakulam, India; Chitra, A., VIT University, Vellore, India; Thomas, R.V., VIT University, Vellore, India; Rakesh, E., VIT University, Vellore, India; Jacob, S., VIT University, Vellore, India; Baby, M., VIT University, Vellore, India; Cini, K., VIT University, Vellore, India","Recent evolution in power electronics and semiconductor switching devices has paved the way for amelioration of various power electronic systems. Hence, various multilevel inverter configurations have been put forward with reduced device count and increased output levels. Pulses with modulated (PWM) adjustable speed drives are employed in various industrial drive applications to achieve superior performance. Among which Sinusoidal PWM (SPWM) and Space Vector PWM (SVPWM) techniques are stands out. Space vector techniques are becoming common in industrial drive applications due to its improved harmonic profile and better DC bus utilization. This paper envisages to analyze and identify an optimal modulation technique for a reduced switch seven level MLI running an induction motor drive in closed loop through Indirect Field Oriented Control (IFOC). The SPWM and the SVPWM techniques are applied to a seven MLI fed induction motor drive. The performance of both systems is analyzed and compared using MATLAB/simulink tool. © 2017 IEEE.","Indirect Field Oriented Control (IFOC); Indution Motors; Multilevel Inverter (MLI); Reduced Switch MLI; Sinusoidal Pulse Width Modulation(SPWM); Space Vector Pulse Width Modulation (SVPWM)","Electric drives; Electric inverters; Electric motors; Induction motors; Modulation; Power electronics; Pulse width modulation; Semiconductor devices; Vector control (Electric machinery); Vector spaces; Vectors; Voltage control; Indirect field oriented control; Multi Level Inverter (MLI); Reduced switch; Sinusoidal pulse width modulation; Space vector pulse width modulation; Variable speed drives",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509045273,,,"English","Proc. IEEE Int. Conf. Innov. Electr., Electron., Instrum. Media Technol., ICIEEIMT",Conference Paper,,Scopus,2-s2.0-85043504945
"Premalatha P., Subasree S.","57200992514;14054991200;","Performance analysis of clustering algorithms in medical datasets",2017,"Proceedings of the 2017 2nd IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2017",,, 8117894,"","",,,"10.1109/ICECCT.2017.8117894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040615880&doi=10.1109%2fICECCT.2017.8117894&partnerID=40&md5=bb9ebdf67662b0f7dbe5a3ac9fa7514a","Bharathiar University, Coimbatore, TN, India; Dept. of CSE, Nehru College of Engineering and Research Centre, Coimbatore, TN, India","Premalatha, P., Bharathiar University, Coimbatore, TN, India; Subasree, S., Dept. of CSE, Nehru College of Engineering and Research Centre, Coimbatore, TN, India","Generally, the medical datasets are heterogeneous and large dimensional that contains a million of patient records. Extracting information from such datasets is a tedious process, which can be made easier by some of the clustering algorithms available in data mining. In this paper, three clustering algorithms such as Medical Storage Platform for data Mining (MSPM), Homogeneity Similarity based Hierarchical (HSH) clustering and K-Harmonic Means-Overlapped K-Means (KHM-OKM) clustering is described and their performance is evaluated. The HSH clustering is an enhancement of hierarchical algorithm that considers the homogeneity and relative population of the clusters to measure the Clustering Performance Index (CPI). The MSPM framework is a modification of Apriori algorithm implemented using MapReduce function. This framework enhances the performance of clustering by the parallel processing of Map and Reduce functions. The KHM-OKM clustering is a hybrid algorithm that combines the K-Harmonic Means and Overlapped K-Means clustering. The results of these algorithms are experimentally evaluated regarding CPI, confidence and FBCubed measure. © 2017 IEEE.","Homogeneity Similarity based Hierarchical (HSH) clustering; K-Harmonic Means-Overlapped K-Means (KHM-OKM)clustering; Medical Storage Platform for data Mining (MSPM)","Data mining; Digital storage; Harmonic analysis; Medical computing; Extracting information; Harmonic mean; Hierarchical algorithm; Homogeneity Similarity based Hierarchical (HSH) clustering; Parallel processing; Performance analysis; Performance indices; Storage platforms; Clustering algorithms",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509032389,,,"English","Proc. IEEE Int. Conf. Electr., Comput. Commun. Technol., ICECCT",Conference Paper,,Scopus,2-s2.0-85040615880
"Sudalaimuthu T., RameshKumar K.","36919367400;57190492880;","Hybrid predictive approach for replica replacement in data grid",2017,"2017 International Conference on Computer Communication and Informatics, ICCCI 2017",,, 8117747,"","",,,"10.1109/ICCCI.2017.8117747","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041442233&doi=10.1109%2fICCCI.2017.8117747&partnerID=40&md5=8462940b69629148fdd21f3d8020a18d","CSE Hindustan Institute of Technology and Science, Chennai, India; IT Hindustan Institute of Technology and Science, Chennai, India","Sudalaimuthu, T., CSE Hindustan Institute of Technology and Science, Chennai, India; RameshKumar, K., IT Hindustan Institute of Technology and Science, Chennai, India","Data replication in data grid increases the availability of data and reduces the total execution time of the grid job. Replica replacement algorithm plays a vital role when storage space is limited. It is this algorithm that decides which replica should be replaced for the new one. The binomial prediction, Least Frequently Used (LFU) and Least Recently Used (LRU) replica replacement algorithms are well known in the grid environment. The proposed Hybrid Predictive (HP) approach utilizes the advantages of all these algorithms on replica replacement. The HP is simulated in the OptorSim on a common platform. Mean Job Execution Time (MJET), Hit Rate (HR), Effective Network Usage (ENU), Computational Element Usage (CEU) are considered as performance metrics. The results are experimentally compared with Binomial based Replica Replacement algorithm, LFU and LRU. © 2017 IEEE.","Data Grid; Data Replications; Data Storage; Grid Computing","Bins; Digital storage; Computational elements; Data Grid; Data replication; Data storage; Least frequently used; Least recently used; Performance metrics; Replica replacement; Grid computing",,,"Institute of Electrical and Electronics Engineers Inc.",,9781467388542,,,"English","Int. Conf. Comput. Commun. Inf., ICCCI",Conference Paper,,Scopus,2-s2.0-85041442233
