Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Ravindiran A., Jeyalakshmi V.","57197716901;56595046100;","Design and implementation of Π-shaped slot dual band antenna for WLAN/WiMAX applications",2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,, 8067901,"75","78",,,"10.1109/ICNETS2.2017.8067901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034072618&doi=10.1109%2fICNETS2.2017.8067901&partnerID=40&md5=47158b663684030778a24beb43c6069a","Department of Electronics Engineering, Sathyabama University, Chennai, India; Department of ECE, College of Engineering, Anna University, Chennai, India","Ravindiran, A., Department of Electronics Engineering, Sathyabama University, Chennai, India; Jeyalakshmi, V., Department of ECE, College of Engineering, Anna University, Chennai, India","This paper presents compact Π-shaped dual band microstrip antenna for wireless applications. The proposed microstrip patch Π-shaped 2×2 MIMO antenna has compact size of 30×26mm. This Π shaped antenna radiator has Dual bands which ranges from band I 2.38-2.8GHz, Band II 3.0-3.80 GHz. It covers wireless devices including WLAN, LTE and WiMax. The presented Π-shaped antenna has been analyzed, designed, stimulated and investigated using CST simulator. The proposed design antenna is fabricated with FR-4 substrate. It can measure the parameters of scattering matrices, radiation pattern, gain, directivity, VSWR, return loss. © 2017 IEEE.","CST; Dual band antenna; LTE; Wifi; WiMax; Π-shaped","Antenna radiation; Directional patterns (antenna); Microstrip antennas; Slot antennas; Wi-Fi; Wimax; Wireless local area networks (WLAN); Wireless telecommunication systems; Design and implementations; Dual band antennas; Dual band microstrip antennas; Microstrip patch; Scattering matrices; Wireless application; Wireless devices; Wlan/wimax applications; Microwave antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509059126,,,"English","Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034072618
"Jose L.A., Atulbhai P.J., Dwivedi R.P.","57197718621;57197715737;56460923500;","CPW ultra-wideband tunable notched antenna",2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,, 8067972,"430","433",,,"10.1109/ICNETS2.2017.8067972","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034110873&doi=10.1109%2fICNETS2.2017.8067972&partnerID=40&md5=d66c18d7e18127cc11d99f7443749c58","Communication Engineering, VIT University, Chennai Campus, Chennai, Tamilnadu, India; SENSE Department, VIT University, Chennai Campus, Chennai, Tamilnadu, India","Jose, L.A., Communication Engineering, VIT University, Chennai Campus, Chennai, Tamilnadu, India; Atulbhai, P.J., Communication Engineering, VIT University, Chennai Campus, Chennai, Tamilnadu, India; Dwivedi, R.P., SENSE Department, VIT University, Chennai Campus, Chennai, Tamilnadu, India","The research presents a compact antenna consisting of a simple radiating patch and a slotted radiating patch based on a DMS structure. It is required to have a tunable notched behavior in the antenna to avoid interference of Wi-Fi, Wi-MAX, WLAN frequency as it comes under ultra-wideband (UWB) designated band. Also, a coplanar waveguide (CPW)-fed will be used for UWB monopole antenna in the patch. A DGS structure is used for the notch characteristic to fit the entire antenna into a compact area. The measured results for the proposed antenna provide a notch at 2.4 GHz. The designed CPW ultra-wideband antenna sized of 30 × 30 × 0.8 mm3, operates for the frequency band between 1 and 10 GHz. © 2017 IEEE.","Coplanar Waveguide (CPW); ultrawideband(UWB) antenna","Antennas; Coplanar waveguides; Defected ground structures; Frequency bands; Microstrip antennas; Microwave antennas; Monopole antennas; Slot antennas; Waveguides; Wireless local area networks (WLAN); Compact antenna; Coplanar wave-guide (CPW); Coplanar waveguide fed; Measured results; Notched antennas; Radiating patches; Ultra-wideband antennas; Uwb monopole antennas; Ultra-wideband (UWB)",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509059126,,,"English","Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034110873
"Patel D., Parmar R., Desai A., Sheth S.","57195245945;46661940100;57203231499;56298413400;","Gesture recognition using FPGA and OV7670 camera",2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,, 8068593,"","",,,"10.1109/ICISC.2017.8068593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037141620&doi=10.1109%2fICISC.2017.8068593&partnerID=40&md5=b44f55d09dbe4808d08dc6ee2136167b","G. H. Patel College of Engineering and Technology, Gujarat, India; Charotar University of Science and Technology, Changa, Gujarat, India","Patel, D., G. H. Patel College of Engineering and Technology, Gujarat, India, Charotar University of Science and Technology, Changa, Gujarat, India; Parmar, R., G. H. Patel College of Engineering and Technology, Gujarat, India, Charotar University of Science and Technology, Changa, Gujarat, India; Desai, A., G. H. Patel College of Engineering and Technology, Gujarat, India, Charotar University of Science and Technology, Changa, Gujarat, India; Sheth, S., G. H. Patel College of Engineering and Technology, Gujarat, India, Charotar University of Science and Technology, Changa, Gujarat, India","Gesture recognition has lured everyone's attention as a new generation of HCI and visual input mode. FPGA presents a better overall performance and flexibility than DSP for parallel processing and pipelined operations in order to process high resolution and high frame rate video processing. Vision-based gesture recognition technique is the best way to recognize the gesture. In gesture recognition, the image acquisition and image segmentation is there. In this paper, the image acquisition is shown and also the image segmentation techniques are discussed. In this, to capture the gesture the OV7670 CMOS camera chip sensor is used that is attached to FPGA DE-1 board. By using this gesture recognition, we can control any application in a non-tangible way. © 2017 IEEE.","FPGA; HMM; Kalman filter; YCbCr","Cameras; Field programmable gate arrays (FPGA); Image acquisition; Image segmentation; Kalman filters; Pipeline processing systems; Video signal processing; CMOS camera; High frame rate; High resolution; Parallel processing; Segmentation techniques; Video processing; Vision-Based Gesture Recognition; YCbCr; Gesture recognition","Patel, D.; G. H. Patel College of Engineering and TechnologyIndia; email: devalpatel1994@gmail.com",,"Institute of Electrical and Electronics Engineers Inc.",,9781509047154,,,"English","Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037141620
"Devadas M., Kishore K.L.","57198806300;57202665089;","Design topologies for low power CMOS full adder",2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,, 8068741,"","",,,"10.1109/ICISC.2017.8068741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037154698&doi=10.1109%2fICISC.2017.8068741&partnerID=40&md5=c494b05ad7b18bfb57c7e8cf1ffbb2c7","Dept of ECE, Vaagdevi College of Engineering Warangal, Telangana, India; Jntu Anathapuramu, Anathapuramu, Andhra Pradesh, India","Devadas, M., Dept of ECE, Vaagdevi College of Engineering Warangal, Telangana, India; Kishore, K.L., Jntu Anathapuramu, Anathapuramu, Andhra Pradesh, India","The main building blocks used in digital signal processing and multimedia applications are the adders and multipliers. Better the performance of adder structure better will be the performance of multipliers in total aspect. Reducing power dissipation, delay and area at the circuit level is considered as one of the major factors in developing low power systems. In this we present different topologies of full adder by using CMOS technology. Performance comparison of the six different CMOS full adder structures are presented in this paper those full adders are Serf full adder, 16T full adder, 14T full adder, TG-CMOS full adder, static CMOS full adder and TFA full adder. All these full adder structures are developed by using S-edit and T-spice of Tanner EDA tools. And the results shows that SERF full adder is constructed by using less transistor count as less as 10 transistor and also consuming less power. © 2017 IEEE.","Fulladder; Multiplier; Power; TransistorCount","CMOS integrated circuits; Delay circuits; Digital signal processing; Electron multipliers; Integrated circuit design; Low power electronics; Signal processing; Topology; Design topologies; Full adders; Low-power systems; Multimedia applications; Multiplier; Performance comparison; Power; TransistorCount; Adders",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509047154,,,"English","Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037154698
"Nidhin T.S., Bhattacharyya A., Behera R.P., Jayanthi T., Velusamy K.","57195532122;55006081300;55004349400;57191630715;6602196534;","Verification of fault tolerant techniques in finite state machines using simulation based fault injection targeted at FPGAs for SEU mitigation",2017,"Proceedings of 2017 4th International Conference on Electronics and Communication Systems, ICECS 2017",,, 8067859,"153","157",,,"10.1109/ECS.2017.8067859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037079877&doi=10.1109%2fECS.2017.8067859&partnerID=40&md5=68abb1cc297c1a9d10e49c21e598b48b","Homi Bhabha National Institute, Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India; Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India","Nidhin, T.S., Homi Bhabha National Institute, Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India; Bhattacharyya, A., Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India; Behera, R.P., Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India; Jayanthi, T., Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India; Velusamy, K., Indira Gandhi Centre for Atomic Research, Kalpakkam, Tamilnadu, 603102, India","Field Programmable Gate Arrays (FPGA) are susceptible to soft errors due to the shrinkage of feature size and reduction in core voltage which reduces the critical charge required to change the state of a circuit element. To improve the reliability and availability of the FPGA based designs used in Nuclear Power Plants special care has to be taken against these emerging risks. In this paper, the effects of radiation on Finite State Machines (FSM) is reviewed and resource utilization and performance penalty are analyzed by using the fault tolerant techniques like Triple Modular Redundancy (TMR), Hamming-3 encoding and safe FSM synthesis. A novel scripting based fault injection technique is proposed for verifying the fault tolerant techniques at netlist level. The PREP3 state machine is used as a benchmark circuit in this paper. This work predominantly focuses on the practical use of fault tolerant techniques such as TMR, Error Detection and Correction by using Hamming-3 encoding for state register and Safe FSM implementation in live designs targeted at Nuclear Power Plants in India. The major objective of this work is to review the various field proven fault tolerant techniques targeted at FPGAs and develop a simple scalable methodology for verification of the same. © 2017 IEEE.","Fault Injection; Fault tolerance; Finite State Machine; FPGA; Single Event Upset (SEU); TMR","Computer aided software engineering; Computer control systems; Encoding (symbols); Fault tolerance; Fault tolerant computer systems; Finite automata; Nuclear energy; Nuclear fuels; Nuclear power plants; Radiation effects; Radiation hardening; Scalability; Signal encoding; Software testing; Error detection and correction; Fault injection; Fault Injection techniques; Fault tolerant technique; Reliability and availability; Resource utilizations; Single event upsets; Triple modular redundancy; Field programmable gate arrays (FPGA)","Nidhin, T.S.; Homi Bhabha National Institute, Indira Gandhi Centre for Atomic ResearchIndia; email: nidhints@igcar.gov.in",,"Institute of Electrical and Electronics Engineers Inc.",,9781509033553,,,"English","Proc. Int. Conf. Electron. Commun. Syst., ICECS",Conference Paper,,Scopus,2-s2.0-85037079877
"Raajkumar S., Muthulakshmi S., Venkatesh A.","57197722388;56604120300;57197715919;","FPGA based hand-held high voltage testing equipment",2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,, 8067947,"275","280",,,"10.1109/ICNETS2.2017.8067947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034033903&doi=10.1109%2fICNETS2.2017.8067947&partnerID=40&md5=edd6db2a53d2114f81acae4689dc7ba1","School of Electronics Engineering, VIT University, Chennai, India; Yashika Industries, Chennai, India","Raajkumar, S., School of Electronics Engineering, VIT University, Chennai, India; Muthulakshmi, S., School of Electronics Engineering, VIT University, Chennai, India; Venkatesh, A., Yashika Industries, Chennai, India","Electrical appliances that operate at high voltages require customized tests based on the appliance rating and insulation range to ensure the safety and wastage of current. This system will focus on a custom Virtual Instrumentation technique for testing key parameters and validating the machine based on its specifications/name plate details. Hardware section of this instrument will operate in tandem with a user configured Field Programmable Gate Array (FPGA) and provide documented results from LabVIEW about the health of the device under test. The Virtual Instrument used in this system is National Instrument Single-Board RIO (NI sbRIO) which provides real time limelight on unique feature of an application. This system focus on efficient usage of High Voltage for the specified applications, improves the time and reduces the complexity of system using the latest advancement in Virtual Instrumentation. © 2017 IEEE.","Field Programmable Gate Array (FPGA); Insulation range; NI Single Board RIO; Virtual Instrumentation","Automobile engines; Logic gates; Device under test; Electrical appliances; High voltage testing; National Instruments; System focus; Unique features; Virtual instrument; Virtual Instrumentation; Field programmable gate arrays (FPGA)",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509059126,,,"English","Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034033903
"Vyas P.D., Kumar G.V., Raut A.G., Kommuri U.K.","57197722494;57197709810;57197720454;22938103400;","Design of miniaturized dual polarized MIMO antenna",2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,, 8067974,"441","446",,,"10.1109/ICNETS2.2017.8067974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034090857&doi=10.1109%2fICNETS2.2017.8067974&partnerID=40&md5=59be1c6bf980ce9719cc96577dbf9435","Communication Engineering, VIT University, Chennai, India; VIT University, Chennai, India","Vyas, P.D., Communication Engineering, VIT University, Chennai, India; Kumar, G.V., Communication Engineering, VIT University, Chennai, India; Raut, A.G., Communication Engineering, VIT University, Chennai, India; Kommuri, U.K., VIT University, Chennai, India","This Work Presents the design of two different antenna. First, a Microstrip patch antenna with different shapes of cut in slot is designed. In order to increase the bandwidth and to obtain Dual polarization power divider having 50, 70 and 100 Ohm transmission line is fed in vertical and horizontal direction to the designed antenna. Second, a Serpinski Gasket antenna is designed for a working bandwidth of 5.1-5.8 Ghz A comparison is done between a antenna properties like frequency, return loss and gain of the two designed antennas. © 2017 IEEE.","dualpolarization; miniaturization; power divider","Antennas; Bandwidth; Slot antennas; Voltage dividers; Antenna properties; Different shapes; Dual-polarizations; Dual-polarized; Micro-strip patch antennas; MIMO antenna; miniaturization; Power divider; Microstrip antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509059126,,,"English","Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034090857
"Taggu A., Patir B., Bhattacharjee U.","37020393600;57197707084;55319384800;","A dual band omni-directional antenna for WAVE and Wi-Fi",2017,"2017 2nd International Conference on Communication Systems, Computing and IT Applications, CSCITA 2017 - Proceedings",,, 8066522,"1","4",,,"10.1109/CSCITA.2017.8066522","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034065095&doi=10.1109%2fCSCITA.2017.8066522&partnerID=40&md5=25e2aaaf03ffe2824c5ac5e532a506e7","Rajiv Gandhi University, Doimukh, India","Taggu, A., Rajiv Gandhi University, Doimukh, India; Patir, B., Rajiv Gandhi University, Doimukh, India; Bhattacharjee, U., Rajiv Gandhi University, Doimukh, India","Vehicles of today are increasingly being networked via various available networking technologies. IEEE 802.11p advocates Vehicle-to-Vehicle and Vehicle-to-Infrastructure communication via Wireless Access in Vehicular Environments (WAVE) between vehicles in the frequency range of 5.9 GHz. Also, IEEE 802.11j proposes the usage of 4.9 GHz frequency range for Wi-Fi. This paper proposes a dual band antenna that is capable of operating in both the WAVE and Wi-Fi bands. This proposed antenna is expected to be simple, easy-to-produce and inexpensive; it can be a cost-effective alternative to use of multiple directional antennas for vehicles. The choice of microstrip patch antenna technology with defected ground structure (DGS) was driven by cost considerations and ease of bulk manufacturing. This omni-directional antenna is expected to be fitted in a central location in the vehicle to avoid requirement of two or more directional antennas. The proposed antenna is characterized by popular antenna design software Ansoft HFSS. © 2017 IEEE.","Antenna; Dedicated Short Range Communication System; Defected Ground Structures; DGS; Microstrip antenna; V2I; V2V; VANET; WAVE; Wi-Fi","Antennas; Cost effectiveness; Dedicated short range communications; Directional couplers; Directive antennas; Microstrip antennas; Microwave antennas; Mobile antennas; Omnidirectional antennas; Slot antennas; Vehicle to vehicle communications; Vehicles; Vehicular ad hoc networks; Waves; Wi-Fi; Wireless local area networks (WLAN); Directional Antenna; Micro-strip patch antennas; Multiple directional antennas; Networking technology; Omni-directional antenna; VANET; Vehicle-to-infrastructure; Wireless Access in Vehicular Environment (WAVE); Defected ground structures",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509043811,,,"English","Int. Conf. Commun. Syst., Comput. IT Appl., CSCITA - Proc.",Conference Paper,,Scopus,2-s2.0-85034065095
"Deshmukh A.A., Kadam P., Zaveri P.","9239822800;57193606245;57191035649;","On the design of circularly polarized U-slot cut square microstrip antenna",2017,"2017 2nd International Conference on Communication Systems, Computing and IT Applications, CSCITA 2017 - Proceedings",,, 8066568,"275","280",,,"10.1109/CSCITA.2017.8066568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034025479&doi=10.1109%2fCSCITA.2017.8066568&partnerID=40&md5=f426cbcdbc11366e78d1ddde429aabf9","EXTC, DJSCE, Vile - Parle (West), Mumbai, India","Deshmukh, A.A., EXTC, DJSCE, Vile - Parle (West), Mumbai, India; Kadam, P., EXTC, DJSCE, Vile - Parle (West), Mumbai, India; Zaveri, P., EXTC, DJSCE, Vile - Parle (West), Mumbai, India","Circularly polarized microstrip antenna realized by cutting unequal arm length U-slot is discussed. In 2.3 GHz frequency band, it gives VSWR and axial ratio bandwidth of 9 and 4%, respectively. In the reported work, a detailed explanation about the working of circular polarized antenna in terms patch resonant modes and the equations/design procedure to realize similar antennas at different frequency is not explained. In this paper, an in-depth analysis which explains the effects of unequal lengths U-slot to give circularly polarized response is presented. First the equal lengths of U-slot reduce the resonance frequencies of patch TM01 and TM20 resonant modes. An unequal length in U-slot arms (asymmetrical U-slot) leads to excitation of new resonant mode whose current distribution is similar to TM01 mode of U-slot cut patch. This gives circularly polarized response. Further equations for various patch parameters for U-slot cut antenna are proposed. Using them U-slot cut patch was designed at 1500 MHz. At this frequency antenna yields VSWR and axial ratio bandwidths of 138 (9.6%) and 60 (4.3%) MHz, respectively. Thus proposed equations are useful for designing U-slot cut antenna at any given frequency on thicker air substrate. © 2017 IEEE.","Circularly polarized microstrip Antenna; Higher order mode; Square microstrip antenna; Unequal length U-slot","Antennas; Bandwidth; Circular polarization; Frequency bands; Microwave antennas; Slot antennas; Axial ratio bandwidth; Circular polarized antennas; Circularly polarized microstrip antennas; Current distribution; Higher-order modes; Resonance frequencies; Square microstrip antennas; Unequal length; Microstrip antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509043811,,,"English","Int. Conf. Commun. Syst., Comput. IT Appl., CSCITA - Proc.",Conference Paper,,Scopus,2-s2.0-85034025479
"Sahu N.K., Sharma V.","57191623296;57197711946;","A study on frequency reconifiguration of microstrip slot antennas using PIN diodes",2017,"2017 2nd International Conference on Communication Systems, Computing and IT Applications, CSCITA 2017 - Proceedings",,, 8066558,"224","228",,,"10.1109/CSCITA.2017.8066558","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034069140&doi=10.1109%2fCSCITA.2017.8066558&partnerID=40&md5=a39442deab6588ec1e15235c23b5ad28","Electronics and Telecommunication Department, Indotech College of Engineering, Bhubaneswar, Odisha, India","Sahu, N.K., Electronics and Telecommunication Department, Indotech College of Engineering, Bhubaneswar, Odisha, India; Sharma, V., Electronics and Telecommunication Department, Indotech College of Engineering, Bhubaneswar, Odisha, India","In this paper, a frequency reconfigurable microstrip slot antenna for S and C band of microwave application is presented. The frequency reconfiguration is achieved due to the change of current distribution on the ground plane of microstrip slot antenna. Thus, RF PIN Diode is used as switching device to change slot length for altering current distribution on the ground plane. Two rectangular slots of total size 260 mm2 are cut on the ground plane for positioning PIN diodes. The proposed reconfigurable antenna is designed to reconfigure in twelve number of frequency bands between frequency 2 GHz and 6.28 GHz. Here all the simulated radiation patterns and return loss graphs are acceptable for microwave applications. Moreover, the frequency reconfigurable antenna presented here reduces the size of front end system and also able to offer pre-filtering at receiving end. © 2017 IEEE.","microstrip slot antenna; multiband; reconfigurable frequency; RF PIN Diodes","Antenna grounds; Diodes; Directional patterns (antenna); Electric current distribution measurement; Frequency bands; Microstrip antennas; Microwave antennas; Semiconductor diodes; Current distribution; Frequency reconfigurable antenna; Microstrip slot antennas; Microwave applications; Multiband; PiN diode; Reconfigurable antenna; Reconfigurable frequencies; Slot antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509043811,,,"English","Int. Conf. Commun. Syst., Comput. IT Appl., CSCITA - Proc.",Conference Paper,,Scopus,2-s2.0-85034069140
"Deshmukh A.A., Joy J., Bhat M., Jani M., Ray K.P.","9239822800;57197722452;57197723115;57197709413;56003150900;","Modified C-shape microstrip antenna for dual and broadband response",2017,"2017 2nd International Conference on Communication Systems, Computing and IT Applications, CSCITA 2017 - Proceedings",,, 8066551,"189","194",,1,"10.1109/CSCITA.2017.8066551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034093358&doi=10.1109%2fCSCITA.2017.8066551&partnerID=40&md5=e1b9d275ea844417a1296b9cdab0df10","EXTC, DJSCE, Mumbai, India; Electronics Engineering, DIAT, Pune, India","Deshmukh, A.A., EXTC, DJSCE, Mumbai, India; Joy, J., EXTC, DJSCE, Mumbai, India; Bhat, M., EXTC, DJSCE, Mumbai, India; Jani, M., EXTC, DJSCE, Mumbai, India; Ray, K.P., Electronics Engineering, DIAT, Pune, India","Fundamental and higher order modes of C-shape patch are discussed and their comparison against the resonant modes of equivalent rectangular patch is presented. Resonant length formulation for C-shape patch at its higher order mode is proposed. The frequency calculated using the same closely agrees with the simulated frequency. A new configuration of C-shape microstrip antenna loaded with step width open circuit stub is proposed for broadband and multi-band response with dual polarization. The addition of open circuit stub modifies the resonance frequency of second order C-shape patch mode which together with fundamental patch mode yields bandwidth of around 32 MHz (∼4%) on thinner substrate. The stub modifies the surface current distribution at second order mode that gives broadside radiation pattern over the bandwidth. With respect to next higher order C-shape patch modes, stub loaded patch yields dual polarized multi-band frequency response with broadside radiation pattern at each of the frequencies. Bandwidth of nearly 2% is obtained at each of the multi-band frequencies. © 2017 IEEE.","Broadband Microstrip Antenna; C-shape microstrip antenna; Dual polarization; Higher order mode; Multi-band microstrip antenna; Open circuit stub","Bandwidth; Directional patterns (antenna); Frequency response; Polarization; Broadband microstrip antennas; C shape; Dual-polarizations; Higher-order modes; Multi band; Open circuit stubs; Microstrip antennas",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509043811,,,"English","Int. Conf. Commun. Syst., Comput. IT Appl., CSCITA - Proc.",Conference Paper,,Scopus,2-s2.0-85034093358
"Sankar K.N., Srivastava A., Chatterjee B., Rakesh K.K., Baghini M.S.","57197780262;57201602422;56943012100;56904070500;25652828500;","FSK demodulator and FPGA based BER measurement system for low if receivers",2017,"2016 20th International Symposium on VLSI Design and Test, VDAT 2016",,, 8064901,"","",,,"10.1109/ISVDAT.2016.8064901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034765356&doi=10.1109%2fISVDAT.2016.8064901&partnerID=40&md5=0de5adb801891e8008afd2c28d0dd760","Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India","Sankar, K.N., Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Srivastava, A., Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Chatterjee, B., Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Rakesh, K.K., Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Baghini, M.S., Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India","This paper presents a binary frequency shift keying (BFSK) demodulator for low intermediate frequency (IF) receivers and an FPGA based bit error rate (BER) measurement platform for the same. The custom made demodulator is fabricated in 180 nm CMOS mixed mode technology, which occupies an area of 0.09 mm2 and consumes 80 μW power from 1.8 V supply. When integrated with a low IF (2 MHz) receiver front end for Medical Device Radio Communication (MedRadio) spectrum at 400 MHz, the measured BER was less than 10-3 at a data rate of 200 kbps for an FSK frequency deviation of 150 kHz. © 2016 IEEE.",,"Biomedical equipment; Bit error rate; Demodulators; Field programmable gate arrays (FPGA); Radio communication; Signal receivers; VLSI circuits; Binary frequency shift keying; Frequency deviation; Fsk demodulators; Low intermediate frequency receivers; Low-IF receivers; Measurement system; Medical Devices; Receiver front-ends; Frequency shift keying",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509014224,,,"English","Int. Symp. VLSI Des. Test, VDAT",Conference Paper,,Scopus,2-s2.0-85034765356
"Chattopadhyay S., Tripathi S.B., Goswami M., Sen B.","57197785079;57190863500;57197398705;24484127600;","Design of fault tolerant majority voter for TMR circuit in QCA",2017,"2016 20th International Symposium on VLSI Design and Test, VDAT 2016",,, 8064905,"","",,,"10.1109/ISVDAT.2016.8064905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034778147&doi=10.1109%2fISVDAT.2016.8064905&partnerID=40&md5=6b75b2102f276b186c916c28f440020f","CSE Department, National Institute of Technology, Durgapur, West Bengal, 713209, India","Chattopadhyay, S., CSE Department, National Institute of Technology, Durgapur, West Bengal, 713209, India; Tripathi, S.B., CSE Department, National Institute of Technology, Durgapur, West Bengal, 713209, India; Goswami, M., CSE Department, National Institute of Technology, Durgapur, West Bengal, 713209, India; Sen, B., CSE Department, National Institute of Technology, Durgapur, West Bengal, 713209, India","The majority voter plays the core role in the Triple-modular redundancy (TMR) based fault tolerant scheme. This work targets to implement a novel fault tolerant structure of the majority voter for the implementation of TMR using Quantum-dot cellular automata (QCA), a viable alternative nanotechnology to current CMOS VLSI. The proposed fault-tolerant voter circuit itself can tolerate a fault and give error free output by improving the overall system's reliability. © 2016 IEEE.","Fault tolerance; Majority voter (MV); Quantum-dot cellular automata (QCA); Reliability; Triple modular redundancy (TMR)","Embedded systems; Fault tolerance; Fault tolerant computer systems; Integrated circuit design; Nanocrystals; Redundancy; Reliability; Semiconductor quantum dots; Timing circuits; VLSI circuits; Fault tolerant schemes; Fault tolerant voter; Fault-tolerant; Fault-tolerant structures; Majority voter; Quantum-dot cellular automata; Triple modular redundancy; Cellular automata",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509014224,,,"English","Int. Symp. VLSI Des. Test, VDAT",Conference Paper,,Scopus,2-s2.0-85034778147
