Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Rathor S., Jadon R.S.","56112108000;22979534100;","Text indpendent speaker recognition using wavelet cepstral coefficient and butter worth filter",2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,, 8204079,"","",,,"10.1109/ICCCNT.2017.8204079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041401252&doi=10.1109%2fICCCNT.2017.8204079&partnerID=40&md5=28199e7cc691339624af81534c1422af","Dept of CEA, GLA University, Mathura, Uttar Pradesh, India; Dept of MCA, MITS, Gwalior, Madhya Pradesh, India","Rathor, S., Dept of CEA, GLA University, Mathura, Uttar Pradesh, India; Jadon, R.S., Dept of MCA, MITS, Gwalior, Madhya Pradesh, India","In this paper an effective and vigorous method for text independent speaker identification is proposed to extract speech features. The objective of feature extraction is to extract features from speech and captures the unique characteristics of a individual speaker. The proposed method can be used in noisy environment with high degree of accuracy. The proposed method is based on the wavelet transform and the input speech signal is decomposed into various frequency channels. The purpose of Wavelet transform is to find the frequency spectrum while wavelet cepstral coefficient is used to capture the characteristic of the signal. It is more suitable than Fourier transform because it is restricted in both time and frequency whereas fourier transform is only restricted in frequency. The proposed method is capable to reduce the noise as well as also improves recognition effectively. Fuzzy rules are used for decision making. The proposed method is very useful in the field of forensic also. The performance of WCC is about 22% higher than mel-frequency cepstral coefficients. © 2017 IEEE.","Butter Worth Filter; Cepstral Coefficient; Fuzzy Logic; Speaker Recognition; Wevelet transform","Bandpass filters; Character recognition; Computation theory; Decision making; Fuzzy filters; Fuzzy inference; Fuzzy logic; Signal processing; Wavelet transforms; Butter Worth Filter; Cepstral coefficients; Frequency channels; High degree of accuracy; Mel frequency cepstral co-efficient; Speaker recognition; Text-independent speaker identification; Time and frequencies; Speech recognition",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509030385,,,"English","Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041401252
"Thenmozhi M., Sivakumari S.","57200497768;35933032500;","Adaptive energy efficient and rate adaptation based medium access control routing protocol (AEERA - MACRP) for fully connected wireless ad hoc networks",2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,, 8204174,"","",,,"10.1109/ICCCNT.2017.8204174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041418524&doi=10.1109%2fICCCNT.2017.8204174&partnerID=40&md5=fe44a3d29bad65e88e49df280f77f1e6","Department of Information Technology, Faculty of Engineering, Avinashilingam Institute for Home Science and Higher Education for Women, University, Coimbatore, India; Department of Computer Science and Engineering, Faculty of Engineering, Avinashilingam Institute for Home Science and Higher Education for Women, University, Coimbatore, India","Thenmozhi, M., Department of Information Technology, Faculty of Engineering, Avinashilingam Institute for Home Science and Higher Education for Women, University, Coimbatore, India; Sivakumari, S., Department of Computer Science and Engineering, Faculty of Engineering, Avinashilingam Institute for Home Science and Higher Education for Women, University, Coimbatore, India","Energy efficient routing and increasing throughput is a challenging task in fully connected wireless ad hoc networks. In this research adaptive energy strategy using snooze / snoop duty cycle technique is employed in order to reduce the energy consumption of nodes that are present in the network. The MAC modification is carried out with the help of the channel state metric. AOMDV routing strategy is strategically used for constructing routes from the source to destination. The proposed protocol is named as Adaptive Energy Efficient and Rate Adaptation based Medium Access Control Routing Protocol (AEERA - MACRP). The performance of the proposed AEERA-MACRP is analyzed by increasing network load. Simulations are carried out using NS2 simulator. The results portray better performance in terms of throughput and energy consumption. © 2017 IEEE.","DCF; energy consumption; energy efficiency; MAC; protocol; routing; throughput; Wireless ad hoc networks","Access control; Ad hoc networks; Adaptive control systems; Energy efficiency; Energy utilization; Internet protocols; Medium access control; Network protocols; Network routing; Power management (telecommunication); Routing protocols; Throughput; Channel state; Energy efficient; Energy efficient routing; Energy strategy; NS-2 simulators; Rate adaptation; routing; Routing strategies; Wireless ad hoc networks",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509030385,,,"English","Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041418524
"Deepshikha, Arora P., Varsha","57200495624;55941034000;56974194800;","Enhanced NN based RZ leach using hybrid ACO/PSO based routing for WSNs",2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,, 8203901,"","",,,"10.1109/ICCCNT.2017.8203901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041398266&doi=10.1109%2fICCCNT.2017.8203901&partnerID=40&md5=1271575620d0ea8be963fe5472aa21d7","Computer Science and Engineering, Guru Nanak Dev Engineering College, Ludhiana, India; Information Technology, CT Group of Institutions, Shahpur, Jalandhar, India","Deepshikha, Computer Science and Engineering, Guru Nanak Dev Engineering College, Ludhiana, India; Arora, P., Computer Science and Engineering, Guru Nanak Dev Engineering College, Ludhiana, India; Varsha, Information Technology, CT Group of Institutions, Shahpur, Jalandhar, India","WSNs are getting popular day by day. But due to the constrained of resources and limited battery supply of sensor nodes, this becomes the major areas of research. Earlier the LEACH protocol proposed contributes a lot in terms of reducing energy consumption among sensor nodes. Later on concept of rendezvous nodes (RZ) and mobile sink was combined with LEACH to reduce energy consumption. In order to contribute more toward this direction Ant Colony Optimization (ACO) has been added to find the optimized route. The proposed work uses the concept of Neural Network (i.e. in the selection process of cluster heads) and Hybrid ACO/PSO technique (finds the shortest route) in optimizing the network lifetime and to improve energy efficiency. While comparing the performance of RZ LEACH, ACO RZ LEACH with the proposed system, result shows that proposed technique helps to increase the energy efficiency, thus prolongs network lifetime. © 2017 IEEE.","ACO (Ant Colony Optimization); LEACH; NN (Neural Network); PSO (Particle Swarm Optimization); RZ (Rendezvous Node); WSNs (Wireless Sensor Networks)","Artificial intelligence; Energy efficiency; Energy utilization; Leaching; Particle swarm optimization (PSO); Power management (telecommunication); Sensor nodes; Wireless sensor networks; ACO(ant colony optimization); NN (Neural Network); PSO(particle swarm optimization); Rendezvous nodes; WSNs (Wireless Sensor Networks); Ant colony optimization",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509030385,,,"English","Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041398266
"Kumar M., Baghel R.K.","57201849190;57190393722;","Ultra low-power high-speed single-bit hybrid full adder circuit",2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,, 8204181,"","",,,"10.1109/ICCCNT.2017.8204181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041397828&doi=10.1109%2fICCCNT.2017.8204181&partnerID=40&md5=9e241863da95fa59d96b646b92d591c0","VLSI and Embedded System Design, Department of ECE, Maulana Azad National Institute of Technology, Bhopal, India; Department of ECE, Maulana Azad National Institute of Technology, Bhopal, India","Kumar, M., VLSI and Embedded System Design, Department of ECE, Maulana Azad National Institute of Technology, Bhopal, India; Baghel, R.K., Department of ECE, Maulana Azad National Institute of Technology, Bhopal, India","In this paper a low power hybrid 1-bit full adder circuit is designed and extended for 4 bit ripple carry adder (RCA). A new XNOR logic is designed using complimentary-metal-oxide semiconductor (CMOS) logic and Pass transistor logic. CMOS weak inverters improve the power consumption while pass transistors overcome voltage degradation problem. Carry logic is designed using transmission gates which reduces the carry propagation path. A 4-Bit RCA is also designed using the proposed single bit full adder. The proposed full adder and RCA are designed in 180nm technology and post layout simulations are done using Cadence Virtuoso. Power, delay, power delay product (PDP) and area are performance parameters of the proposed full adder which are calculated using umc technology. The power and delay parameters of the proposed single-bit full adder are 930.3-nW and 43.07-ps respectively. © 2017 IEEE.","delay; full adder; Low power; RCA; XNOR logic","Adders; Carry logic; CMOS integrated circuits; Computation theory; Low power electronics; Metals; MOS devices; Oxide semiconductors; Timing circuits; Transistors; Complimentary metal oxide semiconductors; delay; Full adders; Low Power; Pass-transistor logic; Performance parameters; Post layout simulation; XNOR logic; Computer circuits",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509030385,,,"English","Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041397828
"Ansari N.A., Deshpande U.A., Tapas A.M., Jejani A.A.","57194768660;55669355000;57200503899;57200500583;","A distributed algorithm for object tracking in wireless sensor networks using data mining based predicition",2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,, 8203939,"","",,,"10.1109/ICCCNT.2017.8203939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041430534&doi=10.1109%2fICCCNT.2017.8203939&partnerID=40&md5=cf3bcecadb0e16aa0a81331a44ada42d","Shri Ramdeobaba College of Engineering and Management, Nagpur, India; Visvesvaraya National Institute of Technology, Nagpur, India","Ansari, N.A., Shri Ramdeobaba College of Engineering and Management, Nagpur, India; Deshpande, U.A., Visvesvaraya National Institute of Technology, Nagpur, India; Tapas, A.M., Visvesvaraya National Institute of Technology, Nagpur, India; Jejani, A.A., Visvesvaraya National Institute of Technology, Nagpur, India","Object tracking is an important application of Wireless Sensor Networks (WSNs). One of the main challenges for designing an object tracking technique is energy conservation. Prediction based strategies are used to save energy. We consider an application where a WSN is installed in a forest for tracking the movement of animals (objects). Since, animals move in certain paths rather moving entirely randomly, we attempt to use this property. The movement patterns of the objects are extracted using a data mining technique. This information is used to predict the object movement with the aim to reduce the energy consumption in tracking. In situations where the prediction is erroneous, we propose a systematic recovery mechanism. The recovery mechanism has three levels. The number of additional nodes woken up progressively increases with the increase in the recovery level. If an object has been detected at a lower level, normal operations are resumed. It is observed that there are significant energy savings due to this systematic recovery mechanism. The proposed technique, called DESPOT, is fully distributed and energy efficient. We have carried out extensive simulation of DESPOT and have compared its performance with an existing technique, called PTSP. Simulation results show that DESPOT conserves significant energy and it has a better tracking efficiency than PTSP. © 2017 IEEE.","data mining; distributed; prediciton; tracking; wireless sensor networks","Animals; Computer system recovery; Data mining; Energy conservation; Energy efficiency; Energy utilization; Forecasting; Object detection; Recovery; Surface discharges; Tracking (position); distributed; Energy efficient; Extensive simulations; Normal operations; Prediciton; Prediction-based; Recovery mechanisms; Wireless sensor network (WSNs); Wireless sensor networks",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509030385,,,"English","Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041430534
"Narmadha J., Kaavya G.N., Preethii S.D.","57202111238;57202109665;57202114342;","Analysis on electricity generation forecasting system",2017,"Proceedings - 2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering, ICEICE 2017","2017-December",,,"1","5",,,"10.1109/ICEICE.2017.8191901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047177061&doi=10.1109%2fICEICE.2017.8191901&partnerID=40&md5=b26412d03bff0f2d42b315decaeea2d9","Department of Information Technology, Sri Manakula Vinayagar Engineering College, Puducherry, India","Narmadha, J., Department of Information Technology, Sri Manakula Vinayagar Engineering College, Puducherry, India; Kaavya, G.N., Department of Information Technology, Sri Manakula Vinayagar Engineering College, Puducherry, India; Preethii, S.D., Department of Information Technology, Sri Manakula Vinayagar Engineering College, Puducherry, India","The collection of large and complex data sets that are difficult to analyze using database management tools or customary data processing applications is called big data. Machine learning is the subfield of computer science that has the ability to learn without being an explicitly programmed. Machine learning is closely related to computational statistics, which focuses also on prediction making with the usage of computers. The existing systems have implemented various machine learning algorithms to forecast electricity generation at a rate close to the actual power generation in a specific area. It uses artificial neural network algorithms to predict the power generation in a region by collecting the population growth rate and comparing the results with the actual generation in a particular region. The processing steps will become easier when complex machine learning algorithms are replaced by simple predictive analytics models. The main objective is to discuss about various existing machine learning algorithms and processing techniques that have been proposed by several authors. © 2017 IEEE.","Artificial neural network; Back propagation; Electricity generation forecast; Programmable logic controllers; Support vector regression","Backpropagation; Big data; Complex networks; Computation theory; Electric power generation; Forecasting; Neural networks; Population statistics; Predictive analytics; Programmable logic controllers; Artificial neural network algorithm; Computational statistics; Data processing applications; Database management; Electricity generation; Population growth rates; Processing technique; Support vector regression (SVR); Learning algorithms",,"Sundararaju Dr.","Institute of Electrical and Electronics Engineers Inc.",,9781509049967,,,"English","Proc. - IEEE Int. Conf. Electr., Instrum. Commun. Eng., ICEICE",Conference Paper,,Scopus,2-s2.0-85047177061
"Arun S., Imthias A.T.P., Lakaparampil Z.V.","56340648100;38561348400;7801694028;","Review and performance analysis of high step-up dc/dc converters for photovoltaic application",2017,"Proceedings - 2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering, ICEICE 2017","2017-December",,,"1","5",,,"10.1109/ICEICE.2017.8191853","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047215054&doi=10.1109%2fICEICE.2017.8191853&partnerID=40&md5=e6e6ca9e2b32037578aff97842f695a0","Department of Electrical and Electronics Engineering, Amal Jyothi College of Engineering, Kottayam, India; Department of Department of Electrical and Electronics Engineering, T K M College of Engineering, Kollam, India; Department of Department of Electrical and Electronics Engineering, Amal Jyothi College of Engineering, Kottayam, India","Arun, S., Department of Electrical and Electronics Engineering, Amal Jyothi College of Engineering, Kottayam, India; Imthias, A.T.P., Department of Department of Electrical and Electronics Engineering, T K M College of Engineering, Kollam, India; Lakaparampil, Z.V., Department of Department of Electrical and Electronics Engineering, Amal Jyothi College of Engineering, Kottayam, India","Low voltage photovoltaic systems need highly efficient converters to provide maximum energy to the load with high step-up DC voltage conversion. The renewable energy sources like PV modules, fuel cells, super capacitors or batteries deliver low output voltages around 12 to 70VDC. For grid connected applications, the voltage level should be increased to a sufficient level where the DC to AC conversion can be achieved. The performance of a renewable energy system is affected by the efficiency of high gain DC/DC converters, which is a main part in the power system chain. This review focused on high efficiency step-up DC/DC converters with high voltage gain. The DC to DC non-isolated converter topologies with high step-up gain, low cost and increased efficiency were presented and their advantages and difficulties were analyzed using MATLAB Simulink environment. The paper gives a clear guideline regarding the development of new generation non-isolated DC to DC converter for high power application. © 2017 IEEE.","Dc/dc converter; High efficiency; High gain; Photovoltaic system","Electric inverters; Energy efficiency; Fuel cells; HVDC power transmission; Photovoltaic cells; Renewable energy resources; High gain; High power applications; High-efficiency; Performance analysis; Photovoltaic applications; Photovoltaic systems; Renewable energy source; Renewable energy systems; DC-DC converters",,"Sundararaju Dr.","Institute of Electrical and Electronics Engineers Inc.",,9781509049967,,,"English","Proc. - IEEE Int. Conf. Electr., Instrum. Commun. Eng., ICEICE",Conference Paper,,Scopus,2-s2.0-85047215054
"Radhakrishnan S., Neduncheliyan S., Thyagharajan K.K.","57197517546;17435408500;14046138000;","A novel fuzzy scheduler for cell-edge users in LTE-advanced networks using Voronoi algorithm",2017,"Cluster Computing",,,,"1","11",,,"10.1007/s10586-017-1314-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037733725&doi=10.1007%2fs10586-017-1314-5&partnerID=40&md5=709bc460913137958f9deb55d067a5e4","Dr. Pauls Engineering College, Villupuram District, Tamilnadu, India; Srinivasa Institute of Engineering and Technology, Chennai, Tamilnadu, India; R.M.D. Engineering College, Chennai, Tamilnadu, India","Radhakrishnan, S., Dr. Pauls Engineering College, Villupuram District, Tamilnadu, India; Neduncheliyan, S., Srinivasa Institute of Engineering and Technology, Chennai, Tamilnadu, India; Thyagharajan, K.K., R.M.D. Engineering College, Chennai, Tamilnadu, India","LTE-Advanced, the 4.5 G technology is built upon 3GPP specifications, is going to rule the wireless network world. This work proposes an energy efficient, QoS-awarescheduler for transmission of real-time data in downlink LTE-advanced networks. A basic LTE-Advanced scheduler has been developed by combining Carrier Aggregation with multi input and multi output (MIMO) features to provide the required bandwidth. We have formulated the scheduling problem as a gain of weighted transmission rates of all possible combinations of various resources required by the channel for transmitting data. The overall process of resource allocation for the downlink scheduling is then optimized using fuzzy rules. The main focus of our study is the cell edge users, and so Voronoi algorithm was used for the first time in LTE-Advanced networks to detect those cell edge users.The results proves that the Carrier Aggregation with MIMO scheduling scheme is energy efficient, QoS-aware and benefits the cell edge users with increased coverage. This scheduling scheme attains excellent throughput with improved fairness for real-time data transmission among the mobile users. © 2017 Springer Science+Business Media, LLC","Carrier aggregation; Downlink scheduling; Fuzzy rules; LTE-advanced; MIMO; Voronoi algorithm","4G mobile communication systems; Cells; Cytology; Energy efficiency; Fuzzy inference; Fuzzy rules; MIMO systems; Mobile telecommunication systems; Scheduling; Standards; Carrier aggregations; Downlink scheduling; Lte- advanced; Multi input and multi outputs; Real time data transmission; Scheduling schemes; Transmission rates; Voronoi algorithm; Wireless telecommunication systems","Radhakrishnan, S.; Dr. Pauls Engineering CollegeIndia; email: radhakrishnans2017@rediffmail.com",,"Springer New York LLC",13867857,,,,"English","Cluster Comput.",Article in Press,,Scopus,2-s2.0-85037733725
"Seo J.-B., Jin H., Jung B.C.","8383504400;15127165400;8967490500;","Non-orthogonal random access with channel inversion for 5G networks",2017,"International Conference on Information and Communication Technology Convergence: ICT Convergence Technologies Leading the Fourth Industrial Revolution, ICTC 2017","2017-December",,,"117","119",,1,"10.1109/ICTC.2017.8190954","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046888059&doi=10.1109%2fICTC.2017.8190954&partnerID=40&md5=5990b2918c819246eb8ae7462a3165a1","Dept. Electrical Eng, Indian Institute of Technology, Delhi Hauz Khas, New Delhi, 110016, India; Dept. Electronics and Commun. Eng, Hanyang University, Ansan, 15588, South Korea; Dept. Electronics Eng, Chungnam National University, Daejeon, 34134, South Korea","Seo, J.-B., Dept. Electrical Eng, Indian Institute of Technology, Delhi Hauz Khas, New Delhi, 110016, India; Jin, H., Dept. Electronics and Commun. Eng, Hanyang University, Ansan, 15588, South Korea; Jung, B.C., Dept. Electronics Eng, Chungnam National University, Daejeon, 34134, South Korea","In this paper, we propose a non-orthogonal random access (NORA) technique for the uplink 5G networks, in which user equipments (UEs) make use of the channel inversion so that their received power at the base station (BS) can satisfy a certain threshold condition. In particular, each UE opportunistically adjusts its transmit power according to its channel gain. We also mathematically analyze the system throughput and energy efficiency (EE) of the proposed NORA. Finally, we show the performance of the proposed NORA technique through extensive computer simulations. © 2017 IEEE.",,"Energy efficiency; Queueing networks; Channel inversion; Non-orthogonal; Random access; Received power; System throughput; Threshold condition; Transmit power; User equipments; 5G mobile communication systems",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509040315,,,"English","Int. Conf. Inf. Commun. Technol. Converg.: ICT Converg. Technolo. Lead. Fourth Ind. Revolut., ICTC",Conference Paper,,Scopus,2-s2.0-85046888059
"Santiago S., Arockiam L.","57200618745;25654025800;","A novel fuzzy based energy efficient routing for Internet of Things",2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017","2017-January",,,"1","4",,,"10.1109/ICAMMAET.2017.8186645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046013033&doi=10.1109%2fICAMMAET.2017.8186645&partnerID=40&md5=ee961545127a00f5e0b99824b81dae54","Department of Computer Science, St. Joseph's College (Autonomous), Tiruchirappalli, Tamil Nadu, India","Santiago, S., Department of Computer Science, St. Joseph's College (Autonomous), Tiruchirappalli, Tamil Nadu, India; Arockiam, L., Department of Computer Science, St. Joseph's College (Autonomous), Tiruchirappalli, Tamil Nadu, India","The Internet of Things (IoT) provides communication between physical and digital world. The devices sense, communicate and exchange data. This paper articulates the design and implementation of Energy Efficient Routing for IoT. Routing metrics are combined to optimize the network performance. The proposed technique makes use of fuzzy inference system to merge energy aware metrics for choosing the preferential path and to prolong the lifetime of the networks. The results are obtained using MATLAB and the output performance is 63.4% for the given scenario. © 2017 IEEE.","Energy Efficiency; ETX; Fuzzy Logic; Hop Count; IoT; Residual Energy; Routing","Fuzzy inference; Fuzzy logic; Internet of things; Power management (telecommunication); Design and implementations; Energy efficient routing; Fuzzy inference systems; Hop count; Internet of thing (IOT); Output performance; Residual energy; Routing; Energy efficiency",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509033782,,,"English","Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85046013033
"Khamalakhannen A.D., Vanitha S.","57198818234;35779287200;","Energy efficient secure clustering and intrusion detection with resource utilization in mobile adhoc networks",2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017","2017-January",,,"1","5",,,"10.1109/ICAMMAET.2017.8186643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045833327&doi=10.1109%2fICAMMAET.2017.8186643&partnerID=40&md5=5541b5a28c5e6acb782415a71ba7bce9","Anna University, Chennai, Tamil Nadu, India","Khamalakhannen, A.D., Anna University, Chennai, Tamil Nadu, India; Vanitha, S., Anna University, Chennai, Tamil Nadu, India","The mobile nodes in Mobile Ad-Hoc Network (MANET) are heterogeneous and communicate each other without centralized access point and administration. Ensuring the secure communication between the clusters is tough because of the changing wireless network environment. In recent clustering algorithm the energy minimization is not handled effectively, also due to the dynamic and distributed nature of network security in the network holds narrow research problems. Our protocol improves the efficient clustering process which reduces the number of hops to transmit the information which decreases the energy consumption. Security in terms of IDS detection and key management improved when compared with existing protocols. We consider the channel usage time allocation to minimize the interference to improve the network transmission. To illustrate the efficiency of the proposed protocol we present simulations using NS-2. Simulation results show that significant reduction in the energy and makes improvement in control packet overhead and delivery ratio as compared to existing protocols. © 2017 IEEE.",,"Clustering algorithms; Energy efficiency; Energy utilization; Intrusion detection; Mobile ad hoc networks; Mobile security; Mobile telecommunication systems; Clustering process; Energy efficient; Energy minimization; Network transmission; Research problems; Resource utilizations; Time allocation; Wireless network environment; Network security",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509033782,,,"English","Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045833327
"Vemu S.R., Mowlika P.S.S.N., Adinarayana S.","57201702824;57200600076;55327270500;","An energy efficient and high speed double tail comparator using cadence EDA tools",2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017","2017-January",,,"1","5",,,"10.1109/ICAMMAET.2017.8186675","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045842845&doi=10.1109%2fICAMMAET.2017.8186675&partnerID=40&md5=4aa468605a590d92f6673f66dbfdbf7a","ECE Dept, Vishnu Women Engineering College Bhimavaram, AP, India; Department of IT, Vishnu Women Engineering College, AP, India","Vemu, S.R., ECE Dept, Vishnu Women Engineering College Bhimavaram, AP, India; Mowlika, P.S.S.N., ECE Dept, Vishnu Women Engineering College Bhimavaram, AP, India; Adinarayana, S., Department of IT, Vishnu Women Engineering College, AP, India","Comparator is the vital building block of analog to digital converter. The need for energy efficient and high speed analog-to-digital converters is necessary for the use of dynamic regenerative comparators to improve speed and efficiency of power. Fast ADCs, such as flash ADCs, requires an energy efficient comparator with small chip area. In this work comparison is performed among the delay of single Tail comparator, Double Tail Comparator and double tail comparator for less power theoretically and practically. The sub threshold leakage of transistors has usually been very small in the off state, as gate voltage is below threshold. The leakage from all sources has increased as the technology scales down. But as voltages have been scaled down with transistor size, sub threshold leakage has become a considerable factor. Fast comparators in CMOS having the problem of less rail voltages when threshold-voltages(Vt) of the devices are not scaled at the same speed as the rail voltages of the latest CMOS techniques. The proposed work consumes less power about 290mW compared to other types of comparators. The delay for the proposed architecture proved to be 10 ns which is less compared to the other comparators. © 2017 IEEE.","ADC; Cadence; Comparator; Double tail comparator; Threshold leakage","Analog to digital conversion; CMOS integrated circuits; Comparator circuits; Comparators (optical); Electronic design automation; Threshold voltage; Analog to digital converters; Building blockes; Cadence; Double tail comparators; High-speed analog; Proposed architectures; Regenerative comparator; Sub-threshold leakage; Energy efficiency",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509033782,,,"English","Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045842845
"Hemalatha S.B., Vigneswaran T.","56586112300;22982386900;","Genetic algorithm based on-chip communication link reconfiguration for efficient on-chip communication",2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017","2017-January",,,"1","6",,,"10.1109/ICAMMAET.2017.8186677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045842496&doi=10.1109%2fICAMMAET.2017.8186677&partnerID=40&md5=5fb4d19505dfa3f6c1496fd83b88dea9","ECE Department, Bharath University, Chennai, 600073, India; School of Electronics, VIT, Chennai Campus, India","Hemalatha, S.B., ECE Department, Bharath University, Chennai, 600073, India; Vigneswaran, T., School of Electronics, VIT, Chennai Campus, India","Optimization of On chip communication link in one of the hottest research area in system on chip (SOC) based system design. On chip link are optimized for efficient communication and low power consumption which is trade off in nature. So achieving both efficient communication and low power consumption requires a special optimization mechanism. Evolutionary algorithm of genetic algorithm will be solving such contradictory optimization problems. Here, in this paper genetic algorithm based On chip communication link optimization is presented. The algorithm will optimize efficiency of communication link with constrain of low power consumption. The parameters involved in power consumption and efficient communication link is coded in the chromosomes. By evolutionary iteration the optimal parameters of the communication link is derived that is used for the communication link successfully in the simulated system. The performance of the simulated system is analysed which shows the out performance of the proposed system. © 2017 IEEE.","AGA; Chip Communication Link; Efficient; GA; Low Power Consumption; NoC; SoC","Economic and social effects; Electric power utilization; Gallium; Genetic algorithms; Iterative methods; Network-on-chip; Programmable logic controllers; System-on-chip; Efficient; Efficient communications; Low-power consumption; On chip communication; Optimal parameter; Optimization problems; Optimize efficiency; System on chips (SoC); Energy efficiency",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509033782,,,"English","Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045842496
"Narendran M., Prakasam P.","35305232400;19933934400;","Optimized lowest ID in wireless sensor network using Invasive Weed Optimization (IWO)-genetic algorithm (GA)",2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017","2017-January",,,"1","6",,,"10.1109/ICAMMAET.2017.8186714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045833970&doi=10.1109%2fICAMMAET.2017.8186714&partnerID=40&md5=af39d3c0ac6cc19a8f64e6113333e105","Anna University, Chennai, India; Department of ECE, United Institute of Technology, Coimbatore, India","Narendran, M., Anna University, Chennai, India; Prakasam, P., Department of ECE, United Institute of Technology, Coimbatore, India","Wireless Sensor Network (WSN) is an emerging application that has proved to be very effective due to its wide application and so has become very prominent various industries and research WSN's life is improved through clustering-based routing. Operation and network life are controlled by a large deployed sensor network whose major characteristic is self-organization and energy efficiency. The area of challenge is energy efficiency as it is limited, valuable and is hard to find. The lifetime of sensor network is extended through many clustering protocols that reduce utilization of power. Clustering operations are optimized through swarm optimizations and evolutionary algorithms. Invasive Weed Optimization (IWO) is a numerical protocol which is continuous and stochastic and provides a simple evolutionary mechanism with clarity for optimization. Limitation of local optimality is overcome by Tabu Search (TS) which makes use of linear programming algorithms and specialized heuristics. In this study, hybrid optimization technique is used to address local minima problem. © 2017 IEEE.","Clustering; Energy-efficiency; GA; Tabu Search (TS) and Invasive Weed Optimization (IWO); Wireless Sensor Networks (WSN)","Clustering algorithms; Energy efficiency; Gallium; Genetic algorithms; Linear programming; Power management (telecommunication); Stochastic systems; Tabu search; Clustering; Clustering operation; Emerging applications; Evolutionary mechanisms; Hybrid optimization; Invasive weed optimization; Linear programming algorithm; Local minima problems; Wireless sensor networks",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509033782,,,"English","Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045833970
