Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
Ramisha Rani K.,57197707115;,An audio aided smart vision system for visually impaired,2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,,8067889,22,25,,,10.1109/ICNETS2.2017.8067889,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034116444&doi=10.1109%2fICNETS2.2017.8067889&partnerID=40&md5=54e8c49c599bf16a9324dcd20c409c69,"VIT University, Chennai Campus, Chennai, Tamilnadu, India","Ramisha Rani, K., VIT University, Chennai Campus, Chennai, Tamilnadu, India","With help of Image processing foundation, Optical Character Recognition can be handled to distinguish the content in a picture. This would be useful for visually impaired individuals by giving a sound indication to them. This work will be accomplished by utilizing Intel Edison and the application in the framework is composed in python with libraries of OpenCV. At the point when outwardly weakened individuals see the scene through webcam UVC module, which is associated with Intel Edison catch the picture. Captured picture will be handled by yocto module which based open source inside Intel Edison. At the point when the framework process an image, Yocto module would give relating directions to recognize message in a caught picture from the video stream, the framework would call the Bluez module and Alsa sound module to change the guidelines to voice through remote earphones. © 2017 IEEE.",Alsa; Debian; Intel Edison; OpenCV; Python,Character recognition; High level languages; Open source software; Optical character recognition; Optical data processing; Alsa; Debian; Intel Edison; OpenCV; Python; Image processing,"Ramisha Rani, K.; VIT University, Chennai CampusIndia; email: ramisharanivit@gmail.com",,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034116444
"Jose J., Chacko A., Dhas D.A.S.",57198790502;57198819363;57198815883;,Comparative study of different image denoising filters for mammogram preprocessing,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068727,,,,,10.1109/ICISC.2017.8068727,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037103237&doi=10.1109%2fICISC.2017.8068727&partnerID=40&md5=246d902abd6485a8abacd0fb6dc291f0,"Department of ECE, Vimal Jyothi Engineering College, Kannur, Kerala, India","Jose, J., Department of ECE, Vimal Jyothi Engineering College, Kannur, Kerala, India; Chacko, A., Department of ECE, Vimal Jyothi Engineering College, Kannur, Kerala, India; Dhas, D.A.S., Department of ECE, Vimal Jyothi Engineering College, Kannur, Kerala, India","Breast Cancer is one of the major causes of death among women. Early diagnosis can improve the patient's survival rate. Traditional diagnosis method such as biopsy is not much efficient. However due to the large scale of the medical image data, Inspired by the advanced computing technology which is capable of performing image processing using computer aided diagnosis (CAD) systems to assist clinicians detect forms of cancer. Preprocessing is the basic step in mammogram processing to remove the noise effects. This paper reviews fully automated de-noising techniques such as median, Gaussian, wiener, guided, hybrid median filters are de-noising filters, used to remove noise from a mammogram image. PSNR and MSE measurement and Analysis is done for evaluating the performance of the filter. © 2017 IEEE.",denoising; filtering techniques; Mammogram; noise; preprocessing,Bandpass filters; Computer aided diagnosis; Diagnosis; Diseases; Image processing; Mammography; Median filters; Medical imaging; X ray screens; De-noising; Filtering technique; Mammogram; noise; preprocessing; Image denoising,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037103237
"Kaur R., Kaur P.",56684249900;56487013400;,Analysis of filtering mechanism dealing multiple noises present in the limits of MRI images,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068612,,,,,10.1109/ICISC.2017.8068612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037081053&doi=10.1109%2fICISC.2017.8068612&partnerID=40&md5=a1f4a07cbac343f74df9db5aed4ca948,"Department of Computer Engg. and Technology, Guru Nanank Dev University, Amritsar, 143001, India","Kaur, R., Department of Computer Engg. and Technology, Guru Nanank Dev University, Amritsar, 143001, India; Kaur, P., Department of Computer Engg. and Technology, Guru Nanank Dev University, Amritsar, 143001, India","Image processing is state of the art technique used to analyse information represented better as compared to textual information. The critical utilization of image processing is in the field of Medical images. The medical resonance imaging desired Clarity. The problem begins when transmission of the image through specific medium eventuate. The temperature could also induced distortion within the image. There are many inference for causing distortion. The paper conducts the study about various causes of noise acquaint within the medical images, Also we present the effect on quality of image of these factors with the comparative study. © 2017 IEEE.",Image Processing; Medical Images; Medium; MRI; Noises; Temperature; Textual Information,Image analysis; Magnetic resonance imaging; Medical image processing; Medical imaging; Temperature; Comparative studies; Filtering mechanism; Medical resonance imaging; Medium; MRI Image; Noises; State-of-the-art techniques; Textual information; Image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037081053
"Srivastava A., Mane S., Shah A., Shrivastava N., Thakare B.",57198802018;57198797086;57191572049;57198795073;57198787214;,A survey of face detection algorithms,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068607,,,,1,10.1109/ICISC.2017.8068607,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037118504&doi=10.1109%2fICISC.2017.8068607&partnerID=40&md5=12092367ae22c4da5f357750a860a936,"Computer Department, Sinhgad Academy of Engineering, Pune, India","Srivastava, A., Computer Department, Sinhgad Academy of Engineering, Pune, India; Mane, S., Computer Department, Sinhgad Academy of Engineering, Pune, India; Shah, A., Computer Department, Sinhgad Academy of Engineering, Pune, India; Shrivastava, N., Computer Department, Sinhgad Academy of Engineering, Pune, India; Thakare, B., Computer Department, Sinhgad Academy of Engineering, Pune, India","This paper provides a brief insight of some famous and particularly important algorithms used for face detection. Face detection is a technology used by/ computer systems to detect faces in a given digital image. Automatic face detection is a very complex problem in image processing and many methods and algorithms have been proposed like Viola Jones, CNN (cascade neural networks), Eigenface etc. We have also tried to talk on each algorithm's efficiency and feasibility. © 2017 IEEE.",Face detection; Haar features; Viola Jones,Image processing; Signal detection; Automatic face detection; Cascade neural networks; Complex problems; Digital image; Eigenfaces; Face detection algorithm; Haar features; Viola jones; Face recognition,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037118504
"Nandini D.U., DIvya S.",56492911400;56704901900;,A literature survey on various watermarking techniques,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068717,,,,,10.1109/ICISC.2017.8068717,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037155074&doi=10.1109%2fICISC.2017.8068717&partnerID=40&md5=34abe24db2df55c328882e07d451927e,"Computer Science and Engineering, Sathyabama University, Chennai, India","Nandini, D.U., Computer Science and Engineering, Sathyabama University, Chennai, India; DIvya, S., Computer Science and Engineering, Sathyabama University, Chennai, India",Watermarking the image files has recently become the focus of much attention. The transmission rate of the data over internet has played the major challenge that allows the illegal proliferation of the digital images. The difficulties in image watermarking relies on the desire to preserve the file quality and also the damaging of the files need to be prevented. This review on the different watermarking techniques gives the clear concept of the watermarking scheme. © 2017 IEEE.,digital image; transmission; watermarking,Digital watermarking; Image processing; Transmissions; Watermarking; Digital image; Image files; Literature survey; Transmission rates; Watermarking algorithms; Watermarking schemes; Image watermarking,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037155074
"Lokesh Reddy B., Praveen Phinehas M., Nelleri A.",57197716355;57197723175;9246264800;,Space bandwidth product analysis of digital holography and image reconstruction process,2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,,8067928,194,197,,,10.1109/ICNETS2.2017.8067928,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034059609&doi=10.1109%2fICNETS2.2017.8067928&partnerID=40&md5=901f423e4e239a4ee649c023c02e3e66,"School of Electronics Engineering, VIT University, Chennai Campus, Chennai, India","Lokesh Reddy, B., School of Electronics Engineering, VIT University, Chennai Campus, Chennai, India; Praveen Phinehas, M., School of Electronics Engineering, VIT University, Chennai Campus, Chennai, India; Nelleri, A., School of Electronics Engineering, VIT University, Chennai Campus, Chennai, India",Space Bandwidth Product (SBP) is a process by which the imaging capacity of an optical is measured. The space bandwidth product analysis for inline and off-axis digital holography process is studied. This paper deals the analysis of two essential parameters i.e. image resolution and field of view of both systems. By this demonstration the maximum spatial frequency that captured by the CCD depends on object size and pixel pitch of CCD camera when distance between object plane to hologram plane is kept constant. © 2017 IEEE.,Digital Holography; Inline holography; Off-axis holography; Space bandwidth product,CCD cameras; Holograms; Holography; Image analysis; Image processing; Image reconstruction; Image resolution; Digital holography; Field of views; In-line holography; Off-axis digital holographies; Off-axis holography; Reconstruction process; Space-bandwidth product; Spatial frequency; Bandwidth,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034059609
"Jebarani W.S.L., Kamalaharidharini T.",25031169100;57198788439;,PNN-SIFT: An enhanced face recognition and classification system in image processing,2017,"Proceedings of 2017 4th International Conference on Electronics and Communication Systems, ICECS 2017",,,8067877,43,48,,1,10.1109/ECS.2017.8067877,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037087508&doi=10.1109%2fECS.2017.8067877&partnerID=40&md5=8957091f217a82157b043a263553df6c,"Department of ECE, Mepco Schlenk Engineering College, Sivakasi, India","Jebarani, W.S.L., Department of ECE, Mepco Schlenk Engineering College, Sivakasi, India; Kamalaharidharini, T., Department of ECE, Mepco Schlenk Engineering College, Sivakasi, India","In recent days, a number of face recognition and authentication mechanisms are developed in the computer vision applications. The human faces may be obstructed by other object that makes the acquisition of fully holistic image processing as a complex task. To overcome this problem, a new partial face recognition system is introduced in this paper. This work includes the preprocessing, face detection, feature extraction and classification tasks. At first, the given face image is preprocessed by using the Gaussian filtering technique, which efficiently removes the noise and smoothens the image. Then, the Viola Jones algorithm is implemented to detect the face from the filtered image. Here, the Scale Invariant Feature Transformation (SIFT) technique is employed to extract the features for better classification. After that, the Robust Point Set Matching (RPSM) technique is used to align the probe partial face to gallery facial images even with the presence of occlusion, random partial crop and exaggerated facial expression. Finally, the Probabilistic Neural Network (PNN) classification technique is developed to classify the given face image. The experimental results evaluate the performance of the proposed face recognition system in terms of sensitivity, specificity, accuracy, precision and recall. © 2017 IEEE.",Face recognition; Gaussian Filtering; Probabilistic Neural Network (PNN); Robust Point Set Matching (RPSM); Scale Invariant Feature Transformation (SIFT); Viola Jones Face Detection,Classification (of information); Feature extraction; Geometry; Image classification; Image enhancement; Image processing; Neural networks; Pulse shaping circuits; Gaussian filtering; Point set; Probabilistic neural networks; Scale invariant feature transformations; Viola jones; Face recognition,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Electron. Commun. Syst., ICECS",Conference Paper,,Scopus,2-s2.0-85037087508
"Micheal A.A., Vani K.",55948109400;15847340700;,Multi-sensor image fusion of the lunar image data using DT-CWT and curvelet transform,2017,"Proceedings of 2017 4th International Conference on Electronics and Communication Systems, ICECS 2017",,,8067835,49,53,,,10.1109/ECS.2017.8067835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037126242&doi=10.1109%2fECS.2017.8067835&partnerID=40&md5=631526bf9f2e6306fdac00a4998e3e0b,"Department of Information Science and Technology, Anna University, Chennai, Tamil Nadu, India","Micheal, A.A., Department of Information Science and Technology, Anna University, Chennai, Tamil Nadu, India; Vani, K., Department of Information Science and Technology, Anna University, Chennai, Tamil Nadu, India","Multisensor image fusion is the process of combining relevant information from high spatial resolution image and high spectral resolution image. This paper proposes a new image fusion method based on Dual Tree-Complex Wavelet Transform (DTCWT), and Curvelet transform for remotely sensed lunar image data in order to extract features accurately. Different fusion techniques have been used in the past separately for spatial and spectral quality image enhancement. In this study, we use a new image fusion technique based on Dual Tree - Complex Wavelet Transform (DT-CWT) and Curvelet transforms. Results indicate that the fused lunar image shows good spatial fidelity and the spectral resolution of the fused product was preserved after image data fusion. It is seen that 95.98% of the spectral content is preserved by curvelet fusion. From the results of statistical evaluation parameters demonstrated for the two study sites, it is found that curvelet transform gives better results than the other techniques commonly used. © 2017 IEEE.",Curvelet Transform; DT-CWT; Image Fusion; Lunar Image; Multi Sensor,Data fusion; Image compression; Image enhancement; Image processing; Moon; Partial discharges; Sensor data fusion; Spectral resolution; Trees (mathematics); Wavelet transforms; Curvelet transforms; DT-CWT; Dual tree complex wavelet transform (DT-CWT); High spatial resolution images; High spectral resolution images; Lunar Image; Multi sensor; Multisensor image fusion; Image fusion,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Electron. Commun. Syst., ICECS",Conference Paper,,Scopus,2-s2.0-85037126242
"Khalane V.P., Bhadade U.",57190336281;56891517800;,Image Encryption Using Wavelet Transform Over Finite Field*,2017,ACM International Conference Proceeding Series,,,,257,261,,,10.1145/3136825.3136895,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042083293&doi=10.1145%2f3136825.3136895&partnerID=40&md5=55507139f2868b2cd0326ba91bf4c60e,"Department of Instumentation Engineering, RamraoAdik Institute of Technology, Mumbai University, Navi Mumbai, India; Department of Information Technology, SSBTs College of Engineering and technology, North Maharashtra University, Jalgaon, India","Khalane, V.P., Department of Instumentation Engineering, RamraoAdik Institute of Technology, Mumbai University, Navi Mumbai, India; Bhadade, U., Department of Information Technology, SSBTs College of Engineering and technology, North Maharashtra University, Jalgaon, India","This paper introduces the cryptosystem based on the theory of wavelet decomposition defined over Galois field. The encryption-decryption process is executed by the analysis and synthesis filter banks of wavelet transform. The cryp-tosys temoperated on block-cipher mode because data blocks serially encrypted by dividing large block into several small blocks using linear circular convolution. The input image is fed to decomposition block at different level and obtained the correlation coefficient between decomposed image and original image for each level. The comparative results of finite field and wavelet transformare obtained which indicates that finite field operation give better result. This method claims the benefits for image processing applications such as medical imaging, industries and military aspects.. 2017 Association for Computing Machinery Copyright held by the owner/author(s).",Cryptography; Finite field; Two channel filter bank; Wavelet,Computation theory; Filter banks; Image processing; Machinery; Medical imaging; Military applications; Military photography; Security of data; Wavelet decomposition; Wavelet transforms; Analysis and synthesis filters; Circular convolutions; Correlation coefficient; Finite field operations; Finite fields; Image processing applications; Two-channel filter banks; Wavelet; Cryptography,,Dhaka V.S.Elci A.Gaur M.S.Bohra M.K.Shekhawat R.S.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85042083293
"Salman R.B.M., Paunwala C.N.",56574860600;36053455200;,Semi automatic image inpainting using partial JSEG segmentation,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068728,,,,,10.1109/ICISC.2017.8068728,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037129464&doi=10.1109%2fICISC.2017.8068728&partnerID=40&md5=ddde4c4202eef0eee7e2feb8eb56cc71,"Uka Tarsadia University, Bardoli, Gujarat, India; Sarvajanik College of Engg. and Tech., Surat, Gujarat, India","Salman, R.B.M., Uka Tarsadia University, Bardoli, Gujarat, India; Paunwala, C.N., Sarvajanik College of Engg. and Tech., Surat, Gujarat, India","Image inpainting has been an area of interest for researchers in this digital image processing era. All the methods of image inpainting start with a selection of the area which is needed to be inpainted. However, this selection of area or mask is to be done manually as there is no way for a machine to identify it. The process of creation of mask is cumbersome and time consuming and requires human expertise. Using image segmentation, the image can be divided into probable areas of inpainting and then the user can select area/s to generate the mask accurately and easily. In this paper we present a method to do selection of segments to generate mask which is further used to inpaint the image using exemplar based inpainting algorithm. The proposed scheme greatly reduces the overall inpainting time by drastically reducing the manual work of drawing the mask. Comparative results of masking object manually and by using proposed method are shown. Subjective analysis of inpainting using proposed method of masking and manual masking shows the effectiveness of the same. © 2017 IEEE.",Exemplar based Image inpainting; JSEG; Segmentation,Image segmentation; Area of interest; Exemplar-based; Human expertise; Image Inpainting; Inpainting; JSEG; Semi-automatics; Subjective analysis; Image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037129464
"Prakash A.R., Jagannath M., Adalarasu K., Mohan Babu G.",57203256779;54393336200;55799536200;57197712759;,Vehicle license plate detection and recognition using non-blind image de-blurring algorithm,2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,,8067895,46,49,,,10.1109/ICNETS2.2017.8067895,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034106943&doi=10.1109%2fICNETS2.2017.8067895&partnerID=40&md5=2792f40e1a39d9bb120251353c7d9b9e,"Dept. of ECE, SSM Institute of Engineering and Technology, Dindigul, Tamilnadu, India; School of Electronics Engineering, VIT University ChennaiTamilnadu, India","Prakash, A.R., Dept. of ECE, SSM Institute of Engineering and Technology, Dindigul, Tamilnadu, India; Jagannath, M., School of Electronics Engineering, VIT University ChennaiTamilnadu, India; Adalarasu, K., Dept. of ECE, SSM Institute of Engineering and Technology, Dindigul, Tamilnadu, India; Mohan Babu, G., Dept. of ECE, SSM Institute of Engineering and Technology, Dindigul, Tamilnadu, India","This paper proposes the method of vehicle license plate recognition, which is essential in the field of intelligent transportation system. The purpose of the study is to present a simple and effective vehicle license plate detection and recognition using non-bling image de-blurring algorithm. The sharpness of the edges in an image is restored by the prior information on images. The blue kernel is free of noise while using the non-blind image de-blurring algorithm. This non-blind image de-blurring (NBID) algorithm is involved in the process of removing the optimization difficulties with respect to unknown image and unknown blur. Estimation is carried out for the length of the motion kernel with Radon transform in Fourier domain. The proposed algorithm was tested on different vehicle images and achieved satisfactory results in license plate detection. The experimental results deal with the efficiency and robustness of the proposed algorithm in both synthesized and real images. © 2017 IEEE.",Blur Kernel; Intelligent Transportation System; License Plate Detection; Non-blind Image De-blurring; Randon Transform,Image processing; Intelligent systems; Intelligent vehicle highway systems; Optical character recognition; Optimization; Transportation; Vehicles; Blur Kernel; Image deblurring; Intelligent transportation systems; License plate detection; Randon transforms; License plates (automobile),,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034106943
"Surya S.R., Abdul Rahiman M.",56038387000;35365972200;,Cloud detection from satellite images based on Haar wavelet and clustering,2017,"2017 International Conference On Nextgen Electronic Technologies: Silicon to Software, ICNETS2 2017",,,8067921,163,167,,,10.1109/ICNETS2.2017.8067921,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034108084&doi=10.1109%2fICNETS2.2017.8067921&partnerID=40&md5=2081f95ccaf23f1d33a1eb2a3f32328c,"College of Engineering Perumon, Kollam Kerala, India; APJ Abdul Kalam Technological University, Kerala, India","Surya, S.R., College of Engineering Perumon, Kollam Kerala, India; Abdul Rahiman, M., APJ Abdul Kalam Technological University, Kerala, India","Cloud covers normally present in satellite images which is one of the major obstacle in the processing of satellite images. Remote sensing images from tropical regions are partially unusable especially because of the presence of clouds. For improving the accuracy of land cover classification in satellite images cloud detection is useful. The major obstacle in cloud detection approach is the misclassification rate of cloud pixels. In this paper novel cloud detection from satellite image based on stationary Haar wavelet is presented. The proposed approach uses wavelet transform, histogram analysis and clustering for cloud detection. Remote sensing satellite images can be considered as a signal. Clouds are low frequency components in satellite image. So wavelet analysis of satellite images is helpful to extract low frequency components and detection of clouds. The result analysis shows that the proposed method can detect clouds automatically from satellite images with high accuracy. Experimental analysis is performed on Landsat-7 Enhanced Thematic Mapper Plus (ETM+) sensor images and results are obtained. © 2017 IEEE.",cloud; morphological operations; normalization; shadow; wavelet,Clouds; Electric arcs; Image analysis; Image processing; Mathematical morphology; Remote sensing; Satellites; Wavelet transforms; Land cover classification; Landsat-7 (L7) Enhanced Thematic mapper plus (ETM+); Low-frequency components; Morphological operations; normalization; Remote sensing satellites; shadow; wavelet; Image enhancement,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Nextgen Electron. Technol.: Silicon Softw., ICNETS2",Conference Paper,,Scopus,2-s2.0-85034108084
"Sangeetha R., Murthy S.K.",57199426433;57196552963;,A novel approach for detection of breast cancer at an early stage using digital image processing techniques,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068625,,,,1,10.1109/ICISC.2017.8068625,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037067160&doi=10.1109%2fICISC.2017.8068625&partnerID=40&md5=997b61df8c238bc8d28dc82a4b6befb4,"Dept. of CSE, PES Institute of Technology, South Campus, Bangalore, India; Dept. of CSE, Nagarjuna College of Engg., Bangalore, India","Sangeetha, R., Dept. of CSE, PES Institute of Technology, South Campus, Bangalore, India; Murthy, S.K., Dept. of CSE, Nagarjuna College of Engg., Bangalore, India",Breast Cancer is highly predominant in women in today's world. It can start in the breast and can spread to other areas of the body in the course of time. Breast cancer is the second largest disease leading to the death of women. The disease is curable if detected early enough. A lot of research is being done to detect the cancer at the earliest. Early detection at the microcalcification stage can be useful for providing proper treatment at the early stage and saving the patients. Research on breast cancer using digital image processing is not new but lack of proper methods for early detection at microcalcification stage is still a challenge to medical domain and still it is considered as the deadliest. Most of the research work done till now detects the breast cancer at tumor stage and are not accurate to 100% and leads to false positive or false negative results which are highly dangerous. And also they do not provide end to end solution. A novel methodology is proposed in this paper using a combination of different highly efficient techniques of digital image processing which are not yet being implemented in this research area. Using the methodology proposed in this paper it is possible to detect the breast cancer at a very early microcalcification stage itself and the result of this proposed methodology will be of very high accuracy leading to true positive and true negative results. The methodology proposed in this paper provides end to end solution. © 2017 IEEE.,Bayes Classifier; Dilation; Gray-level Co-occurrence Matrix; K-Nearest Neighbor Classifier; Otsu's thresholding algorithm; Sobel Edge Detection Mask,Calcification (biochemistry); Diseases; Edge detection; Medical imaging; Nearest neighbor search; Patient treatment; Bayes Classifier; Dilation; Gray level co-occurrence matrix; K-nearest neighbor classifier; Sobel edge detection; Thresholding algorithms; Image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037067160
"Kasturi M.M., Sutha P., Jayanthi V.E.",57198801796;57198816496;35145917300;,Efficient edge detection method for diagnosis of 2D and 3D lung and liver images,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068661,,,,,10.1109/ICISC.2017.8068661,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037078749&doi=10.1109%2fICISC.2017.8068661&partnerID=40&md5=98b67e6b46ec9eeeb63029382be633dc,"Biomedical Engineering, PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India; Electronics and Communication Engg., PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India","Kasturi, M.M., Biomedical Engineering, PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India; Sutha, P., Biomedical Engineering, PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India; Jayanthi, V.E., Electronics and Communication Engg., PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India","Treating cancer in the early stages provide more treatment options, less invasive surgery and increases the survival rate. Locating lung cancer as well as liver cancer at an early stage is the challenging task since there are few symptoms in this stage and majority of the cases are diagnosed in the later stages. Now a day's Image processing techniques are widely used in earlier detection and treatment for varies diseases. The majority of lung and liver cancers originate as a small growth or nodule. Screening CT scans are extremely sensitive in detecting nodules in the lungs and liver. Present work proposes a method to locate and detect the cancerous cells effectively from the 2D and 3D CT scan images by reducing the detection error made by the physicians' naked eye. Early stage of cancer is diagnosed by using image enhancement and Sobel edge segmentation techniques. © 2017 IEEE.",image enhancement; Lung cancer; nodule; segmenation,Biological organs; Diagnosis; Diseases; Edge detection; Fish; Image enhancement; Image processing; Image segmentation; Cancerous cells; Edge detection methods; Edge segmentation; Image processing technique; Invasive surgery; Lung Cancer; nodule; segmenation; Computerized tomography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037078749
"Santhosh B., Viswanath K.",57140865300;25960484700;,A novel public key cryptosystem for medical images,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068683,,,,,10.1109/ICISC.2017.8068683,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037117022&doi=10.1109%2fICISC.2017.8068683&partnerID=40&md5=2f21947f642a0d5616e1bf7bdb803a0c,"Department of Telecommunication Engg, Dayananda Sagar College of Engineering, Bangalore, India; Department of Telecommunication Engg., Siddaganga Institute of Technology, Tumkur, India","Santhosh, B., Department of Telecommunication Engg, Dayananda Sagar College of Engineering, Bangalore, India; Viswanath, K., Department of Telecommunication Engg., Siddaganga Institute of Technology, Tumkur, India",In the health care industry medical image processing plays an crucial role. The industry requires the medical databases to be maintain in secure and confidential manner. Medical Image Processing is dealing with images containing lots of points. By Interpolation of these points to form different curves are taken under consideration in this work. In this paper we implements a novel public key cryptographic technique over Devil's curve coordinate system for providing confidentiality and authentication on medical images. Devil curve properties are make use to implement the cryptographic techniques. © 2017 IEEE.,Devil's Curve; Medical Image; prime Field; Public Key Cryptosystem,Cryptography; Image processing; Medical computing; Medical imaging; Public key cryptography; Co-ordinate system; Cryptographic techniques; Devil's Curve; Healthcare industry; Medical database; Prime field; Public key cryptosystems; Public keys; Medical image processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037117022
"Bhowmick A., Sinha N., Arjunan R.V., Kishore B.",57190339191;56942970800;35291202600;56405304900;,Permutation-Substitution architecture based image encryption algorithm using middle square and RC4 PRNG,2017,"Proceedings of the International Conference on Inventive Systems and Control, ICISC 2017",,,8068729,,,,,10.1109/ICISC.2017.8068729,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037125870&doi=10.1109%2fICISC.2017.8068729&partnerID=40&md5=83cd8640a85deb4b68ece122b7b333a3,"Department of CSE, MIT, Manipal, India; School of Engg. and IT, Manipal University, Dubai, United Arab Emirates","Bhowmick, A., Department of CSE, MIT, Manipal, India; Sinha, N., Department of CSE, MIT, Manipal, India; Arjunan, R.V., School of Engg. and IT, Manipal University, Dubai, United Arab Emirates; Kishore, B., Department of CSE, MIT, Manipal, India","The growing importance of information security over recent years has prompted development of secure encryption algorithms. Most of the traditional algorithms such as AES and DES are computationally intensive. Hence, in this paper we propose a simple but secure symmetric key encryption algorithm. The image encryption approach makes use of two pseudorandom number generators to encrypt images. Middle Square Algorithm is used to swap the columns of the image followed by the swapping of the rows. This permutation step produces the intermediary cipher image. Subsequently, RC4 algorithm is used to produce a stream of pseudo-random numbers. These numbers are used to substitute the intensity of pixels of the intermediary cipher image, which gives the final encrypted image. Various analysis tests are performed on the quality of the encrypted image. The results of these tests prove that the proposed algorithm is secure and efficient. © 2017 IEEE.",Cryptography; Image Decryption; Image Encryption; Middle Square; Pseudo Random Number; RC4,Image processing; Number theory; Quality control; Random number generation; Security of data; Encryption algorithms; Image decryptions; Image encryption algorithm; Image encryptions; Middle Square; Pseudo random number generators; Pseudo-random numbers; Symmetric key encryption algorithm; Cryptography,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. Int. Conf. Inventive Syst. Control, ICISC",Conference Paper,,Scopus,2-s2.0-85037125870
