Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Saini V., Patel A.K.",57200079584;57200082403;,Identification of craters on Lunar surface using hyperspectral chandrayan data,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075411,,,,,10.1109/WHISPERS.2015.8075411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039159811&doi=10.1109%2fWHISPERS.2015.8075411&partnerID=40&md5=77a8924212f056d7794b8d5e51bfcbf6,"Indian Institute of Technology, Roorkee, India","Saini, V., Indian Institute of Technology, Roorkee, India; Patel, A.K., Indian Institute of Technology, Roorkee, India","The aim of this paper is to identify Craters on Lunar surface on spectral basis by using Hyperspectral data since each landform of Moon have different spectral signature. Although Hyperspectral images contain a wealth of information due to its fine spectral resolution, the information is often redundant. It is therefore expedient to reduce the dimensionality of the data without losing significant information content then fractal based dimensionality reduction applied on high dimensional Hyperspectral data can be proved to be a better solution desired at a reduced computational complexity. Amongst a number of methods of computing fractal dimension, Multi Resolution Box Counting Method has been applied here. The experiments have been performed on a Hyperspectral data set acquired from HySI sensor of Chandrayan Satellite. © 2015 IEEE.",Catering Density; Classification Accuracy; Dimensionality Reduction; Hyperspectral Data; Impact Craters; MRBC,Fractal dimension; Fractals; Image processing; Independent component analysis; Moon; Remote sensing; Signal processing; Spectroscopy; Classification accuracy; Dimensionality reduction; Hyperspectral Data; Impact craters; MRBC; Data reduction,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039159811
"Varshney Y.V., Abbasi Z.A., Abidi M.R., Farooq O.",57194696513;56046593100;56452620100;36131157000;,Variable sparsity regularization factor based SNMF for monaural speech separation,2017,"2017 40th International Conference on Telecommunications and Signal Processing, TSP 2017",2017-January,,,342,345,,1,10.1109/TSP.2017.8076001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042744755&doi=10.1109%2fTSP.2017.8076001&partnerID=40&md5=270192a78e14cfcee1642bd06ac618d4,"Department of Electronics Enginerring, Aligarh Muslim University, Aligarh, India","Varshney, Y.V., Department of Electronics Enginerring, Aligarh Muslim University, Aligarh, India; Abbasi, Z.A., Department of Electronics Enginerring, Aligarh Muslim University, Aligarh, India; Abidi, M.R., Department of Electronics Enginerring, Aligarh Muslim University, Aligarh, India; Farooq, O., Department of Electronics Enginerring, Aligarh Muslim University, Aligarh, India","Factor of sparsity in a speech signal plays an important role in the speech processing. This paper proposed a method in which variable regularization factor of sparsity is applied for the mixed signal and used to separate the monaural speech signals. The sparsity regularization factor for individual training and testing signal was find using particle swarm optimization. Algorithm has been tested for speech-speech separation using TIMIT database and music-speech separation using MIR -1K database. Results are evaluated for fixed and variable regularization factor of sparsity in the cases of both speech-speech and music-speech mixed signal separation. Proposed model has been compared with the existing model based on fixed sparsity factor and has shown superior performance in terms of SDR, SIR and other objective measures. © 2017 IEEE.",Monaural source separation; Non-negative matrix factorization; Particle swarm optimization,Factorization; Particle swarm optimization (PSO); Separation; Signal processing; Source separation; Speech; Speech analysis; Speech communication; Speech processing; Model-based OPC; Nonnegative matrix factorization; Objective measure; Sparsity regularizations; Speech separation; Speech signals; Timit database; Training and testing; Audio signal processing,,Herencsar N.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Telecommun. Signal Process., TSP",Conference Paper,,Scopus,2-s2.0-85042744755
"Mahima R., Muralidharan D.",57197856468;57191368547;,A low power vernier Time-To-Digital converter using adiabatic logic,2017,"2017 International Conference on Networks and Advances in Computational Technologies, NetACT 2017",,,8076747,90,94,,1,10.1109/NETACT.2017.8076747,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035343500&doi=10.1109%2fNETACT.2017.8076747&partnerID=40&md5=96a6f159785d573b83d785a2b3965ba1,"VLSI Design, School of Computing, SASTRA UNIVERSITY, Thanjavur, Tamil Nadu, India","Mahima, R., VLSI Design, School of Computing, SASTRA UNIVERSITY, Thanjavur, Tamil Nadu, India; Muralidharan, D., VLSI Design, School of Computing, SASTRA UNIVERSITY, Thanjavur, Tamil Nadu, India","In this paper, an adiabatic based vernier time-to-digital converter (VTDC) is proposed. Generally, static based vernier TDC consumes more power due to two delay chain and D-flipflop. To avoid this issue an adiabatic based vernier TDC is proposed. This proposed TDC is constructed by using adiabatic inverter and D-flipflop but in classical TDC architecture consists of static based inverter and D-flipflop. A high resolution with low power is achieved in proposed TDC. Here, 2 stages, 3 stages, 4 stages traditional and proposed vernier TDC are implemented and also discussed about power consumption comparison of 2 stages, 3 stages, 4 stages conventional and proposed vernier TDC at different supply voltages. This vernier TDC is simulated in 180nm CMOS technology. Its operating frequency is 1.5KHZ. © 2017 IEEE.",All-Digital Phase Locked Loop (ADPLL); Delay Locked Loop (DLL); Digital Phase Locked Loop (DPLL); Time-to-Digital Converter (TDC); Vernier Time-to-Digital Converter (VTDC),Computation theory; Delay lock loops; Flip flop circuits; Locks (fasteners); Phase locked loops; Signal processing; Adiabatic logic; All digital phase locked loop; CMOS technology; Delay-locked loops; Digital phase locked loops; Operating frequency; Supply voltages; Time to digital converters; Frequency converters,"Mahima, R.; VLSI Design, School of Computing, SASTRA UNIVERSITYIndia; email: mahi.rmc7@gmail.com",,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Networks Adv. Comput. Technol., NetACT",Conference Paper,,Scopus,2-s2.0-85035343500
"Athira Menon M.S., Renjith R.J.",57197858187;57193566904;,Implementation of 24 bit high speed floating point vedic multiplier,2017,"2017 International Conference on Networks and Advances in Computational Technologies, NetACT 2017",,,8076814,453,457,,,10.1109/NETACT.2017.8076814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035333722&doi=10.1109%2fNETACT.2017.8076814&partnerID=40&md5=27e86e7cdb35c0a9b747705440970262,"Department of ECE, Sree Chitra Thirunal College of Engineering, Trivandrum, Kerala, India","Athira Menon, M.S., Department of ECE, Sree Chitra Thirunal College of Engineering, Trivandrum, Kerala, India; Renjith, R.J., Department of ECE, Sree Chitra Thirunal College of Engineering, Trivandrum, Kerala, India","The computational complexity of various data processing applications is vastly reduced when signals are represented in the frequency domain. In launch vehicle systems, FFT is required for telemetry data processing applications. Since the systems work in real time, a fast and efficient computation of the FFT is called for. FFT multiplication deals with Floating point numbers. Vedic mathematics is an ancient multiplication procedure which is widely used in every field that requires computations. The Urdhva Tiryakbhyam sutra is used because it will reduce computation time than conventional multipliers. Digital Signal Processing applications essentially require the multiplication of binary floating point numbers. For IEEE754 floating point multiplier implementation, Vedic Multiplication Method is used. The ease of multiplication of Mantissa part is done by Urdhva Tiryak bhyam method. This paper deals with the 24 bit floating point implementation using IEEE754 multiplication based on vedic mathematics and compare the result with conventional multiplier. Design and HDL coding was carried out using Verilog using the Libero IdeV9.1 project environment, natively used for the Actel Pro-Asic devices. The code synthesis was done using Synplify and simulation stage was done using Modelsim. © 2017 IEEE.",Fast Fourier Transform; Urdhava-Tiryakbhyam; Vedic mathematics,Data handling; Digital signal processing; Fast Fourier transforms; Frequency domain analysis; Frequency multiplying circuits; Real time systems; Signal processing; Data processing applications; Efficient computation; Floating point implementation; Floating point numbers; Launch vehicle systems; Urdhava-Tiryakbhyam; Urdhva-tiryakbhyam sutras; Vedic Mathematics; Digital arithmetic,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Networks Adv. Comput. Technol., NetACT",Conference Paper,,Scopus,2-s2.0-85035333722
"Ananth Hari R., Muthaiah R., Kidav J.U., Nageswara Rao C.H., Sivamangai N.M.",57197855694;24776611800;55578256100;57197858376;16640056200;,Design and Development of 32 channel Receiver Beam Former,2017,"2017 International Conference on Networks and Advances in Computational Technologies, NetACT 2017",,,8076745,80,85,,,10.1109/NETACT.2017.8076745,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035334730&doi=10.1109%2fNETACT.2017.8076745&partnerID=40&md5=5439f4e685f53546fca1e003c0bf06dd,"VLSI Design, SASTRA University, Thanjavur, Tamil Nadu, India; Dept. of School of Computing, SASTRA University, Thanjavur, Tamil Nadu, India; VLSI Design Group, NIELIT, Calicut, Kerala, India; Karunya University, Coimbatore, TamilNadu, India","Ananth Hari, R., VLSI Design, SASTRA University, Thanjavur, Tamil Nadu, India; Muthaiah, R., Dept. of School of Computing, SASTRA University, Thanjavur, Tamil Nadu, India; Kidav, J.U., VLSI Design Group, NIELIT, Calicut, Kerala, India; Nageswara Rao, C.H., VLSI Design Group, NIELIT, Calicut, Kerala, India; Sivamangai, N.M., Karunya University, Coimbatore, TamilNadu, India","Array Signal Processor is a complex ASIC which can perform Phased array beam forming of Ultrasound Sensor data up to 32 channels. The Array Signal Processor consists of Transmit Beam Former, Transducer, and Receive Former. The Array signal Processor works based on the principle of Pulse-echo Processing. When the voltage is applied to the transducer probe, pulses are produced due to piezoelectric effect (transmit-beam former). These pulses from the transducer probe hit the target in region of interest and as a result, echoes are produced. These signals are then processed by the receiver beam former. The main processing blocks in this receiver beam former are Integer delay unit, Fractional delay unit, Apodization unit and summer unit. The Integer delay unit, Fractional delay unit, Apodization unit and summer unit are implemented in Verilog and kept as Design under Test (DUT). The same processing blocks are implemented in MATLAB and the outputs are stored in a memory. The DUT output and Matlab output will be compared and automated test results will be generated. © 2017 IEEE.",automated test results; echoes; Phased array beam forming; Pulse-echo processing; receive-beam former,Array processing; Automatic test pattern generation; Beamforming; Design for testability; Image segmentation; Integrated circuit design; Piezoelectricity; Probes; Transducers; Automated test; Beam formers; Design and Development; Design under tests; echoes; Pulse echoes; Region of interest; Ultrasound sensors; Signal processing,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Networks Adv. Comput. Technol., NetACT",Conference Paper,,Scopus,2-s2.0-85035334730
"Thorat S.S., Rajendra Y.D., Kale K.V., Mehrotra S.C.",57193130845;56798273200;6701566257;7102264286;,Crop and forest acreage estimation using expert system based knowledge classifier approach,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075413,,,,,10.1109/WHISPERS.2015.8075413,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039173909&doi=10.1109%2fWHISPERS.2015.8075413&partnerID=40&md5=4565826a05d8b97fe8095740778717ea,"Department of Computer Science and Information Technology, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India","Thorat, S.S., Department of Computer Science and Information Technology, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India; Rajendra, Y.D., Department of Computer Science and Information Technology, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India; Kale, K.V., Department of Computer Science and Information Technology, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India; Mehrotra, S.C., Department of Computer Science and Information Technology, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India","The present study demonstrated the application of remote sensing for the estimation of large crop and forest area covered in Aurangabad, (Maharashtra), India. The IRS-P6 Advanced Wide Field Sensors (AWiFS) 56m spatial resolution data were acquired during October & December 2012 which covers whole study areas with its swath of 740Km has been taken for the study. AWiFS having four spectral bands such as Green(0.52-0.59) Red(0.62-0.68) NIR(0.77-0.86) SWIR(1.55-1.70). The Maximum Likelihood Classification (MLC) and Knowledge Classification (KC) techniques based on Decision Tree approach were used. It has two elements knowledge engineer and knowledge classifier, Knowledge engineer provides an interface to build up decision tree define the rules and variables based on Calculated Normalized Difference Vegetation Index (NDVI), Soil Adjust Vegetation Index (SAVI), and Normalized Difference Water Index (NDWI) threshold value of each class, and knowledge classifier generate the output classification. The objective of this research work is to perform classification of crop and forest acreage estimation from AWiFS data and comparing the supervised classification techniques such MLC and KC. The comparative results shows that the two scene gives overall classification accuracy for the October 2012 based on MLC is 82% and for the December 2012 is 84%, as well as overall classification accuracy for October 2012 is 85% and December 88% based on KC. The classification results are based on KC provides better results than the MLC. © 2015 IEEE.",Knowledge Classification,Crops; Decision trees; Engineering education; Expert systems; Forestry; Image processing; Maximum likelihood; Maximum likelihood estimation; Signal processing; Spectroscopy; Vegetation; Classification accuracy; Classification results; Knowledge classification; Maximum likelihood classifications; Normalized difference vegetation index; Normalized difference water index; Spatial resolution; Supervised classification; Remote sensing,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039173909
"Aggarwal H.K., Tariyal S., Majumdar A.",55846123800;57188959099;23971203100;,Compressive hyper-spectral imaging in the presence of impulse noise,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075396,,,,,10.1109/WHISPERS.2015.8075396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039152538&doi=10.1109%2fWHISPERS.2015.8075396&partnerID=40&md5=ce664abafb2e69a6b25e83ecd6707c8a,"Indraprastha Institute of Information Technology, Delhi, India","Aggarwal, H.K., Indraprastha Institute of Information Technology, Delhi, India; Tariyal, S., Indraprastha Institute of Information Technology, Delhi, India; Majumdar, A., Indraprastha Institute of Information Technology, Delhi, India","There have been a number of studies for addressing the recovery of compressively sampled hyper-spectral images in the presence of Gaussian noise; this work proposes a recovery technique in the presence of impulse noise. Owing to the sparse nature of the impulse noise, the data fidelity term is an L1-norm. The hyper-spectral datacube is modeled as a combination of sparse transform coefficients and a low-rank matrix. The resulting optimization problem is solved using the split-Bregman approach. The success of the proposed method is shown using the numerical results and visual evaluation. © 2015 IEEE.",Compressive Imaging; Hyperspectral Images; Impulse Noise,Gaussian noise (electronic); Hyperspectral imaging; Image compression; Impulse noise; Independent component analysis; Numerical methods; Optimization; Remote sensing; Signal processing; Spectroscopy; Compressive imaging; Hyper-spectral images; Low-rank matrices; Numerical results; Optimization problems; Recovery techniques; Sparse transform; Visual evaluation; Image processing,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039152538
"Tariyal S., Aggarwal H.K., Majumdar A.",57188959099;55846123800;23971203100;,Hyperspectral impulse denoising with sparse and low-rank penalties,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075397,,,,,10.1109/WHISPERS.2015.8075397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039161546&doi=10.1109%2fWHISPERS.2015.8075397&partnerID=40&md5=da76b6b7382e8bca18c4cd9dd0bb0788,"Indraprastha Institute of Information Technology, Delhi, India","Tariyal, S., Indraprastha Institute of Information Technology, Delhi, India; Aggarwal, H.K., Indraprastha Institute of Information Technology, Delhi, India; Majumdar, A., Indraprastha Institute of Information Technology, Delhi, India","There are various studies on hyperspectral image denoising most of which consider Gaussian denoising problem. There are few studies on reducing impulse noise from correlated hyperspectral images. To reduce impulse noise, in our prior work we exploited the inter-band spectral correlation along with intra-band spatial redundancy to yield a sparse representation in transform domains. In this work, we improve upon the prior technique. The intra-band spatial redundancy is modeled as a sparse set of transform coefficients and the inter-band spectral correlation is modeled as a rank deficient matrix. The resulting optimization problem is solved using the Split Bregman technique. Comparative experimental results show that our proposed approach is better than the previous one in terms of visual quality. © 2015 IEEE.",Compressed Sensing; Impulse Noise; Low-rank Matrix Recovery,Compressed sensing; Image processing; Impulse noise; Independent component analysis; Optimization; Redundancy; Remote sensing; Signal processing; Spectroscopy; Denoising problems; Low-rank matrix recoveries; Optimization problems; Sparse and low ranks; Sparse representation; Spatial redundancy; Spectral correlation; Transform coefficients; Image denoising,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039161546
"Jana G.C., Swetapadma A., Pattnaik P.",57200150616;56083945400;7004711101;,An intelligent method for classification of normal and aggressive actions from electromyography signals,2017,"2017 1st International Conference on Electronics, Materials Engineering and Nano-Technology, IEMENTech 2017",,,8076980,,,,,10.1109/IEMENTECH.2017.8076980,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039932741&doi=10.1109%2fIEMENTECH.2017.8076980&partnerID=40&md5=b8ad298a5b9cd3e7a74065e4e66f02ac,"KIIT University, Bhubaneswar School of Computer Engineering, India","Jana, G.C., KIIT University, Bhubaneswar School of Computer Engineering, India; Swetapadma, A., KIIT University, Bhubaneswar School of Computer Engineering, India; Pattnaik, P., KIIT University, Bhubaneswar School of Computer Engineering, India",In this paper an intelligent method called adaptive neuro-fuzzy inference system (ANFIS) is proposed for discriminating normal actions from aggressive actions using the features extracted from electromyography (EMG) signals. Classification of normal and aggressive actions are essential for diseases and prosthetic arm controls. But accurate classification of physical actions are sometimes not possible using raw EMG signals. To enhance the classification accuracy feature extraction is an essential criterion. Hence in this work wavelet analysis is used for feature extraction from EMG signals to provide a suitable pattern to the ANFIS based classifier. The EMG signals are decomposed using DB-4 wavelet up to level 5 and approximate coefficients are extracted. Approximate coefficients from the signals are taken as input to the ANFIS module to classify the physical actions. The proposed method is validated using various test cases and it is observed that accuracy of the proposed method is up to 98% from all the tested cases. © 2017 IEEE.,ANFIS; Artificial Intelligence; Electromyography (EMG); Physical Action Classification; Signal Processing; Wavelet analysis,Artificial intelligence; Electromyography; Extraction; Feature extraction; Fuzzy inference; Fuzzy neural networks; Fuzzy systems; Nanotechnology; Signal processing; Wavelet analysis; Adaptive neuro-fuzzy inference system; ANFIS; Classification accuracy; Electromyography signals; EMG signal; Intelligent method; Physical action; Prosthetic arm; Biomedical signal processing,"Swetapadma, A.; KIIT University, Bhubaneswar School of Computer EngineeringIndia; email: aleena.swetapadma@gmail.com",Taki G.S.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Electron., Mater. Eng. Nano-Technol., IEMENTech",Conference Paper,,Scopus,2-s2.0-85039932741
"Nidamanuri R.R., Sr.",35743520500;,"Spectral discrimination of tea plant varieties by statistical, machine learning and spectral similarity methods",2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2014-June,,8077526,,,,,10.1109/WHISPERS.2014.8077526,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038577001&doi=10.1109%2fWHISPERS.2014.8077526&partnerID=40&md5=4cb4232c8656b8de603bfaf47ee22d39,"Department of Earth and Space Sciences, Indian Institute of Space Science and Technology, Thiruvananthapuram, 695 547, India","Nidamanuri, R.R., Sr., Department of Earth and Space Sciences, Indian Institute of Space Science and Technology, Thiruvananthapuram, 695 547, India","Remote discrimination and mapping of tea plantations is a valuable tool for efficient management of inventory and optimization of resources. Apart from the planting multiple tea varieties, growth of natural vegetation species is common scenario in plantations. The objective of this research was spectral discrimination of nine important tea varieties in the presence of six natural vegetation species in Munnar, Western Ghat highlands of south India. Discrimination models using six methods: k-nearest neighborhood classifier (k-NN), linear discriminant analysis (LDA), support vector machines (SVM), normalized spectral similarity score (NS3), maximum likelihood classifier (MLC) and artificial neural networks (ANNs) were applied on the hyperspectral reflectance measurements collected at canopy level. The existence and statistical significance of spectral differences of the tea and natural vegetation species were assessed by MANOVA. Results indicate that six out of 9 tea varieties could be discriminated with best accuracies 75 to 80%. While a closer spectral similarity is observed in few tea varieties, the presence of natural vegetation species has decreased inter species variability for few tea varieties while enhancing the same for few other tea varieties at the cost of reducing spectral separability among the vegetation species. © 2014 IEEE.",classification; hyperspectral species level discrimination; MANOVA; spectral matching; Tea plantations,Classification (of information); Discriminant analysis; Image processing; Learning systems; Maximum likelihood; Maximum likelihood estimation; Nearest neighbor search; Neural networks; Remote sensing; Spectroscopy; Support vector machines; Vegetation; HyperSpectral; Hyperspectral reflectance; Linear discriminant analysis; MANOVA; Maximum likelihood classifiers; Spectral matchings; Statistical significance; Tea plantations; Signal processing,"Nidamanuri, R.R.; Department of Earth and Space Sciences, Indian Institute of Space Science and TechnologyIndia; email: rao@iist.ac.in",,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85038577001
"Dev Singh K., Desikan R.",57200080265;57200082331;,Uncertainties in TIR hyperspectral image cube unmixing,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075506,,,,,10.1109/WHISPERS.2015.8075506,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039153032&doi=10.1109%2fWHISPERS.2015.8075506&partnerID=40&md5=775fc1a92fbf636721136b09e46b9fbd,"Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India","Dev Singh, K., Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India; Desikan, R., Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India","The spectral unmixing in the thermal infrared (TIR) region is not linear case. For simplicity, the spectral mixing for pixel deconvolution is assumed to be linear, but in reality, the intimate mixture spectra are non-linear. The multiple scattering effects due to texture and fabric do affect the spectral shape and form. In this paper, the uncertainties in unmixing of TIR hyperspectral image cube are investigated. © 2015 IEEE.",Hypercube; Non-linearity; Spectral unmixing; Thermal infrared,Geometry; Image processing; Infrared radiation; Remote sensing; Spectroscopy; Hypercube; Hyperspectral image cubes; Multiple scattering effect; Non-linearity; Spectral mixing; Spectral shapes; Spectral unmixing; Thermal infrared; Signal processing,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039153032
Arun Kumar K.A.,55602911900;,FPGA implementation of spectrum sensing engine for cognitive radios,2017,"2017 International Conference on Networks and Advances in Computational Technologies, NetACT 2017",,,8076752,116,119,,,10.1109/NETACT.2017.8076752,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035314085&doi=10.1109%2fNETACT.2017.8076752&partnerID=40&md5=54999aa7e7ad15090eae59c1dd056a29,"Centre for Development of Advanced Computing, Trivandrum, India","Arun Kumar, K.A., Centre for Development of Advanced Computing, Trivandrum, India","Cognitive Radios are secondary radio systems which can use the vacant bands of a Primary radio for communication. Cognitive radios are reconfigurable radios with signal processing and Machine learning capabilities. The spectrum usage is controlled by different spectrum regulatory authorities and agencies. Majority of the agencies are following a static spectrum allocation technique and CRs are looking for dynamic spectrum allocation. The primary objective of a CR is to scan the radio environment and identifying a white, black or grey space which is a critical and complex task. This paper discusses implementation of a reconfigurable spectrum sensing engine. The spectrum sensing engine includes an energy detection engine, Cyclostationary sensing engine and a Matched filter based sensing engine. Based on the advance knowledge of the primary user signal and noise level one of the engines will be activated. All the spectrum sensing engines are implemented in a Xilinx Artix 7 FPGA. © 2017 IEEE.",Black space; Cognitive Radio; Cyclostationary; DDC; FPGA; Grey Space; Matched Filter; RTL; white space,Cognitive systems; Engines; Field programmable gate arrays (FPGA); Learning systems; Matched filters; Radio communication; Radio systems; Signal processing; Black space; Cyclostationary; Dynamic spectrum allocations; FPGA implementations; Grey Space; Reconfigurable radios; Regulatory authorities; White space; Cognitive radio,"Arun Kumar, K.A.; Centre for Development of Advanced ComputingIndia; email: arunkumarka@cdac.in",,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Networks Adv. Comput. Technol., NetACT",Conference Paper,,Scopus,2-s2.0-85035314085
Govil H.,54781458600;,Prospecting for hydrothermal mineral deposits in the Himalaya using short-wave infrared spectroscopy,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075363,,,,,10.1109/WHISPERS.2015.8075363,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039159593&doi=10.1109%2fWHISPERS.2015.8075363&partnerID=40&md5=9353d938d886443f0af07c0891caafbd,"Department of Geology, Aligarh Muslim University, Aligarh, India","Govil, H., Department of Geology, Aligarh Muslim University, Aligarh, India","Hydrothermal alteration minerals associated with the hydrothermal ore deposits were identified using hyperspectral remote sensing. Hyperion data were also used for regolith mapping using object oriented image classification method and found suitable when verified in field. Spectroscopic analysis of the field samples and there mixture analysis revealed clay minerals like illite and montmorillonite along with the goethite, dolomite, epidote, clinochlore, muscovite and hornblende. Though the SNR of the hyperion data was very low but still it gives good indication of the altered minerals in the Kumaon Himalaya, India. © 2015 IEEE.",gossan; Hydrothermal alteration minerals; hyperspectral remote sensing; regolith,Clay alteration; Clay minerals; Deposits; Economic geology; Image processing; Infrared radiation; Infrared spectroscopy; Mica; Mineral resources; Minerals; Ore deposits; Ores; Signal processing; Silicate minerals; Spectroscopic analysis; Spectroscopy; Classification methods; gossan; Hydrothermal alteration minerals; Hydrothermal minerals; Hydrothermal ore deposit; Hyperspectral remote sensing; Mixture analysis; regolith; Remote sensing,"Govil, H.; Department of Geology, Aligarh Muslim UniversityIndia",,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039159593
"Dev Singh K., Desikan R.",57200080265;57200082331;,Non-linear spectral unmixing of moon mineralogy mapper (M3) data,2017,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",2015-June,,8075505,,,,,10.1109/WHISPERS.2015.8075505,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039164463&doi=10.1109%2fWHISPERS.2015.8075505&partnerID=40&md5=4315b6c5b0d5624cad241211f4d443de,"Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India","Dev Singh, K., Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India; Desikan, R., Department of Earth Sciences, Indian Institute of Technology Bombay, Powai, Mumbai, 400076, India","Most of the approaches to solve the unmixing problem are based on the Linear Mixing Model (LMM) which is questionable. Therefore, nonlinear spectral model is generally used to study the effects of multiple scattering in the complex surfaces. In this paper, we have demonstrated the application of Radiative Transform Equation (RTE) based Hapke multi scattering model. The Hapke model based non-linear spectral unmixing is carried out on a Moon Mineralogy Mapper (M3) data. The values of six non-linear Hapke's model parameters are estimated using a MATLAB® based algorithm after optimizing the Hapke corrected M3-Endmembers and modeled spectra through minimum Root Mean Square Error (RMSE). After addressing the non-linear components in the image derived M3-Endmembers, the automated library candidate selection scheme is followed to estimate the corrected mineralogy over lunar surface. © 2015 IEEE.",Hapke model; Lunar Mineralogy; Moon Mineralogy Mapper (M3); Non-linearity; Radiative transfer; Spectral unmixing,Image processing; Mean square error; Minerals; Moon; Radiative transfer; Remote sensing; Spectroscopy; Candidate selection; Hapke model; Linear mixing models; Lunar mineralogies; Non-linearity; Root mean square errors; Spectral unmixing; Transform equations; Signal processing,,,IEEE Computer Society,21586276,9.78147E+12,,,English,Workshop Hyperspectral Image Signal Proces.: Evol. Remote Sens.,Conference Paper,,Scopus,2-s2.0-85039164463
