Authors,Author Ids,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Bardhan S., Nath S., Bhowmik M.K.",57188859163;57188860694;26435784700;,Evaluation of background subtraction effect on classification and segmentation of knee thermogram,2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,,8204011,,,,,10.1109/ICCCNT.2017.8204011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041406308&doi=10.1109%2fICCCNT.2017.8204011&partnerID=40&md5=c58a4e1a30de5772c4d94b158ec33435,"Department of Computer Science and Engineering, Tripura University (A Central University), Suryamaninagar, Tripura, 799022, India; Physical Medicine and Rehabilitation (PMR) Department, Agartala Government Medical College (AGMC), Agartala, Tripura, 799006, India","Bardhan, S., Department of Computer Science and Engineering, Tripura University (A Central University), Suryamaninagar, Tripura, 799022, India; Nath, S., Physical Medicine and Rehabilitation (PMR) Department, Agartala Government Medical College (AGMC), Agartala, Tripura, 799006, India; Bhowmik, M.K., Department of Computer Science and Engineering, Tripura University (A Central University), Suryamaninagar, Tripura, 799022, India","Presence of inflamed region in knee thermogram indicates the existence of abnormality related to inflammatory diseases. Classification based accurate decision making for knee abnormality and spread of disease analysis is negatively influenced by the unwanted background region of thermogram. In this paper, the effectiveness of background subtraction on knee thermogram classification and segmentation is highlighted depending on accuracy and quantification of segmentation output. The method mainly contains three steps: background subtraction, classification, and segmentation of inflamed region. Automated subtraction of background region is performed using Expectation Maximization method. Extracted features from 50 healthy and 50 arthritis affected knee thermograms are fed to classifiers for accuracy analysis before and after background subtraction. Effect of background subtraction increases the accuracy rate of classification at least by 10%. Popular state of the art segmentation techniques also shows that subtraction of background region enhances the accuracy of knee thermogram segmentation at least by 0.1%. © 2017 IEEE.",Background subtraction; classification; segmentation; thermogram,Classification (of information); Decision making; Diseases; Image segmentation; Maximum principle; Thermography (temperature measurement); Accuracy analysis; Background region; Background subtraction; Expectation-maximization method; Inflammatory disease; Segmentation techniques; Spread of disease; thermogram; Temperature measuring instruments,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041406308
"Yerigeri V.V., Ragha L.K.",57200494962;35753345200;,Marathi speech emotion detection: A retrospective analysis,2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,,8203925,,,,,10.1109/ICCCNT.2017.8203925,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041378881&doi=10.1109%2fICCCNT.2017.8203925&partnerID=40&md5=48aeb1cf6790b26bffc1cd8720a1cf58,"M.B.E.S. College of Engineering, Ambajogai, (M.S), 431 517, India; Terna Engineering College, Nerul. Navi-Mumbai, (M.S), India","Yerigeri, V.V., M.B.E.S. College of Engineering, Ambajogai, (M.S), 431 517, India; Ragha, L.K., Terna Engineering College, Nerul. Navi-Mumbai, (M.S), India","Computer and human interaction should be effective and natural. The interface will be more real and useful if it is sensitive to human emotions. Compared to image processing based facial emotion expressions, speech emotion detection is research of interest due to wider application areas and a fact that, person mostly coveys emotions via speech. This field is challenging as there may be mixture of emotions and to classify them, no well defined standards are available. Due to present life style 'Stress' is experienced by everybody, everyday either mild or intense. Stress is a silent killer in medical terms. Stress can exacerbate mood disorders like anxiety, fear, and depression. Overload of work, targets, nature of work, night shifts are the parameters mostly affecting Information technology (IT) professionals. It develops hypertension and diabetes resulting in depression and alcohol consumption. Stress or anxiety may result in shaky voice, stuttering voice and linguistic problem. Early detection of symptoms will reduce these cases. In India this problem is seen in 68% of IT professionals. Maharashtra being major player in IT sector, this paper focuses on stress emotion detection in local language i.e. Marathi. The paper surveys work done by researchers on speech emotion in different languages and will try to conclude about the approach for analyzing emotions in Marathi language. © 2017 IEEE.",classification methods (CM); Emotion recognition system (ERS); Speech corpus (SC); Speech Emotion Recognition (SER); speech features (SF),Classification (of information); Human computer interaction; Image processing; Speech; Classification methods; Emotion recognition; Speech corpora; Speech emotion recognition; Speech features; Speech recognition,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041378881
"Singh P., Sehgal P.",56579552200;7102318677;,Automated caries detection based on Radon transformation and DCT,2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,,8204030,,,,,10.1109/ICCCNT.2017.8204030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041383895&doi=10.1109%2fICCCNT.2017.8204030&partnerID=40&md5=57841a0a4134c0d11c120781b820d0fd,"Department of Computer Science, University of Delhi, Delhi, India; Department of Computer Science, Keshav Mahavidyalya, University of Delhi, Delhi, India","Singh, P., Department of Computer Science, University of Delhi, Delhi, India; Sehgal, P., Department of Computer Science, Keshav Mahavidyalya, University of Delhi, Delhi, India","Dental Caries is caused by the infection in the calcified tissue of the teeth. This paper proposes an automated caries detection system based on Radon Transformation (RT) and Discrete Cosine Transformation (DCT). The Radon Transformation (RT) is performed on these X-Ray images for each degree to capture the low frequency details. Then 2-D DCT is applied to RT images to obtain the frequency features (DCT coefficients). These features are further converted to 1-D coefficient vector in Zigzag fashion which is subjected to Principal Component Analysis (PCA) for feature extraction. Finally, minimum number of features are fused using Decision Tree (DT), k-Nearest Neighbour (k-NN), Random Forest, Naive Bayes, Sequential Minimum Optimization (SMO), Radial Basis Function (RBF), Decision Stumps, AdaBoost classifiers to get highest classification performance. © 2017 IEEE.",Classification; Dental Caries; Discrete Cosine transformation,Adaptive boosting; Classification (of information); Decision trees; Image coding; Image compression; Nearest neighbor search; Principal component analysis; Radial basis function networks; Ada boost classifiers; Classification performance; Dental caries; Discrete cosine transformation; K nearest neighbours (k-NN); Radial Basis Function(RBF); Radon transformations; Sequential minimum optimizations; Discrete cosine transforms,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041383895
"Sarkar S., Pateshwari V., Maiti J.",56819584400;57193601537;6603146128;,Predictive model for incident occurrences in steel plant in India,2017,"8th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2017",,,8204077,,,,1,10.1109/ICCCNT.2017.8204077,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041417797&doi=10.1109%2fICCCNT.2017.8204077&partnerID=40&md5=8d8d9d05a850ea18df6d6628c8c93345,"Dept. of Industrial and Systems Engineering, IIT Kharagpur, India; Dept. of Geology and Geophysics, IIT Kharagpur, India","Sarkar, S., Dept. of Industrial and Systems Engineering, IIT Kharagpur, India; Pateshwari, V., Dept. of Geology and Geophysics, IIT Kharagpur, India; Maiti, J., Dept. of Industrial and Systems Engineering, IIT Kharagpur, India","Steel industry is considered to be an economic sector with higher number of accidents. Workers in this industry are exposed to a wide variety of hazards during working hours. Thus, the database maintained in industry varies in terms of the types of data indicating nature of accidents, causes of accidents, date and time-stamp etc. The objective of this study is to give predictive solution of accident occurrences in a steel industry based on free-text data or narratives logged in the database from previous incidents report. Utilizing the database comprised of 9488 observations of occupational accidents during the year 2010 to 2013 in an integrated steel manufacturing plant in India, text mining technique has been used, and its outputs have been fed into three classifiers namely Support Vector Machines, Random Forest, and Maximum Entropy which are tested for the evaluation of best fit model that could predict the injury occurrences in workplace. Furthermore, with the help of the same three classifiers, the causes of injuries are also predicted. Maximum Entropy and Random Forest classifiers are found out to be the best of all other classifiers in terms of higher area under curve (AUC) value in binary and multi-class prediction model, respectively. © 2017 IEEE.",AUC value; Binary & multi-class classifiers; Occupational injury; Prediction model; Steel industry,Accident prevention; Accidents; Bins; Classification (of information); Data mining; Database systems; Decision trees; Entropy; Forecasting; Iron and steel industry; Maximum entropy methods; Steelmaking; AUC value; Multi-class classifier; Occupational accident; Occupational injury; Prediction model; Predictive solutions; Random forest classifier; Text mining techniques; Occupational risks,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Compu., Commun. Netw. Technol., ICCCNT",Conference Paper,,Scopus,2-s2.0-85041417797
"Priya Dharshini K., Ramya R., Srinivasan K.",57202117550;8275467100;56367119400;,Certain investigations on prenatal medical image analysis,2017,"Proceedings - 2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering, ICEICE 2017",2017-December,,,1,5,,,10.1109/ICEICE.2017.8191912,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047225856&doi=10.1109%2fICEICE.2017.8191912&partnerID=40&md5=dce4cd25d859b18e6a157eaab663b214,"Department of EIE, Sri Ramakrishna Engineering College, Coimbatore, India","Priya Dharshini, K., Department of EIE, Sri Ramakrishna Engineering College, Coimbatore, India; Ramya, R., Department of EIE, Sri Ramakrishna Engineering College, Coimbatore, India; Srinivasan, K., Department of EIE, Sri Ramakrishna Engineering College, Coimbatore, India","At present, an ultrasound scan is a secure, non-invasive, precise examination in the fetus. It has gradually become an important obstetric tool and plays an indispensable role to be concerned of every pregnant woman. Analysis is achieved by segmenting and extracting the fetus from an ultrasound image. Fetal defects are the most common congenital abnormality found at birth. Precise and effectual monitoring of fetal development is one of the key components of prenatal care. The main aim of this approach is the early detection of fetus growth using ultrasound images by measuring and identification of Nasal Bone length, congenital heart diseases and cognitive disability. Image is analyzed using various processes like preprocessing, feature extraction, classification, segmentation etc. © 2017 IEEE.",classification; segmentation; Ultrasound image,Classification (of information); Image segmentation; Medical imaging; Ultrasonic applications; Cognitive disability; Congenital heart disease; Fetal development; Pregnant woman; Ultrasound images; Ultrasound scans; Image analysis,,Sundararaju Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - IEEE Int. Conf. Electr., Instrum. Commun. Eng., ICEICE",Conference Paper,,Scopus,2-s2.0-85047225856
"Sridevi A., Venkatesan G.K.D.P.",57195429507;7003886457;,Tuberculosis malady recognition in chest radiographs via artificial neural networks,2017,"Proceedings - 2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering, ICEICE 2017",2017-December,,,1,5,,,10.1109/ICEICE.2017.8191949,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047227201&doi=10.1109%2fICEICE.2017.8191949&partnerID=40&md5=5183041fe440814d610caf0473103baa,"ECE, M. Kumarasamy College of Engineering, (Autonomous)Karur, India; Department of ECE, SNS College of Engineering, Coimbatore, Tamilnadu, India","Sridevi, A., ECE, M. Kumarasamy College of Engineering, (Autonomous)Karur, India; Venkatesan, G.K.D.P., Department of ECE, SNS College of Engineering, Coimbatore, Tamilnadu, India","This proposed method will give a suggestion for Tuberculosis (TB) diagnosing using Artificial Neural Networks (ANN). Since diagnostic imaging techniques such as x-rays (Radiographs), Magnetic Resonance Imaging (MRI), Computed Tomography (CT) are available, X-ray techniques is widely preferred for edging the image of TB affected area in the chest region. This method is preferred due to its fastness and easy imaging and also inexpensive nature. The X-ray imaging couldn't show a small cancer and blood clot in chest, it works fine to categorize TB. But the accuracy of disease diagnostics depends on the ability of practitioner owing to lack of automatic approach. Hence this paper focuses to present an automated approach to recognize TB in conventional posteroanterior chest Radiographs. This includes 3 stages (i) segmentation of lung region from conventional posteroanterior chest radiographs. (ii) Extract a set of features (iii) classification section to identify the presence and absence of TB. Initially Graph-cut method is used as segmentation algorithm to extract the Region of Interest (ROI) from the input then classification will be done by Artificial Neural Network (ANN) in combination with Genetic Algorithm (GA). This ANN utilizes Levenberg-Marquardt Algorithm (LMA) to train the neuron. © 2017 IEEE.",Artificial Neural Network (ANN); Classification; Graph-cut; Segmentation; TB,Classification (of information); Diagnosis; Genetic algorithms; Graphic methods; Image segmentation; Magnetic levitation vehicles; Magnetic resonance imaging; Neural networks; Radiography; Terbium; Automatic approaches; Diagnostic imaging; Disease diagnostics; Graph cut; Levenberg-Marquardt algorithm; Magnetic Resonance Imaging (MRI); Segmentation algorithms; The region of interest (ROI); Computerized tomography,,Sundararaju Dr.,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - IEEE Int. Conf. Electr., Instrum. Commun. Eng., ICEICE",Conference Paper,,Scopus,2-s2.0-85047227201
"Salomehemachitra H., Suguna S.",57201698085;55200507100;,A contraption endorsed Indian pulse seed recognition system with quality determination prioritizing compound imaging techniques,2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017",2017-January,,,1,27,,,10.1109/ICAMMAET.2017.8186656,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045841973&doi=10.1109%2fICAMMAET.2017.8186656&partnerID=40&md5=ac6c360a41810032b0eddf688f92eb49,"Dept of Computer Science, Sri Meenakshi Govt. Arts College for Women (A), Madurai, Tamil Nadu, 625 002, India","Salomehemachitra, H., Dept of Computer Science, Sri Meenakshi Govt. Arts College for Women (A), Madurai, Tamil Nadu, 625 002, India; Suguna, S., Dept of Computer Science, Sri Meenakshi Govt. Arts College for Women (A), Madurai, Tamil Nadu, 625 002, India","The main objective of presenting this context is to identify and verify the quality of the seed for future fertilization in the field of agriculture. This research paper proposes a novel image processing technique that includes two phases depicts an optimized selection of feature extraction and classification algorithm that enhances the quality, exactness of the seed variety and realization of the most excellent classification production percentage of 98.9%. In the identification and classification phase, image representation of the pulse seed varieties is pre-processed to enhance the seed image with S-component Conversion and the escalated seed image is processed to detect the outer boundary of the seed and also the inner region of the pulse seed image is extracted for the more accurate and closed boundaries to detect and fill the inner holes of the pulse seed image. This proposed algorithm employed with extraction of 256 features by evaluating the shape, color, texture and seed specialized features. And to attain significant features selection by weighting and ranking techniques for the particular varietal classification. In the second phase, the quality determination of the pulse seed is established to find good viability condition of seed using thermal imaging techniques. The quality aspects are estimating water content in the seed, germination level, and vigorness of the seed and trueness of the seed. In our proposed work average utilization time for processing of identification and classification for each seed is 0.21s. Findings: This work implemented two main phases: Pulse seed Identification and classification and Pulse Quality Determination. In Phase-I, the seed image is acquisitioned and pre-processed by image enhancement and noise removal. Then the enhanced image is processed to detect the inner and outer region of the seed image for the identification process. Then features are extracted from the segmented image for the classification of the pulse seed variety. To minimize the complexity and time consumption of the feature extraction is significant feature are selected using feature selection for classification. In Phase-II, the quality of the seed is determined by evaluating the quality test aspects of the healthy seed such as Germination, Vigorness and Seed color Purity. © 2017 IEEE.",,Classification (of information); Cultivation; Extraction; Feature extraction; Image classification; Image enhancement; Infrared imaging; Feature extraction and classification; Identification process; Image processing technique; Image representations; Optimized selection; Quality determination; Recognition systems; Seed identifications; Seed,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045841973
"Pushpalatha S., Pandya J.G.",57201700836;57201702372;,Designing a framework for diagnosing hepatitis disease using data mining techniques,2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017",2017-January,,,1,6,,,10.1109/ICAMMAET.2017.8186708,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045851502&doi=10.1109%2fICAMMAET.2017.8186708&partnerID=40&md5=5ab6ae6e67a347b670c5588d4d584f09,"MCA Department, S. K. Patel Institute of Computer Studies, Gandhinagar, Gujarat, India; BISAG, Gandhinagar Gujarat, India","Pushpalatha, S., MCA Department, S. K. Patel Institute of Computer Studies, Gandhinagar, Gujarat, India; Pandya, J.G., BISAG, Gandhinagar Gujarat, India","Diagnosing liver disease is the challenging task for many public health physicians. In this study, we propose the framework to diagnose the hepatitis disease. For this study the adaptive rule based induction were formulated and the adaptive rule implemented in combined Robust BoxCox Transformation (RBCT) and Neural Network (NN) methods. The performance of proposed model is compared and results are evaluated based on the classification accuracy. Based on the evaluation parameters RBCT-NN obtained improved accuracy rate of 98.07% compared to other techniques thereby, minimizing the difficulty in predicting the hepatitis disease with reduced possible errors. © 2017 IEEE.",Accuracy; Adaptive rule based induction; Classification technique and dataset; Neural Network; Robust BoxCox Transformation,Classification (of information); Data mining; Neural networks; Accuracy; Accuracy rate; Box Cox transformation; Classification accuracy; Classification technique; Evaluation parameters; Neural network (nn); Rule based; Diagnosis,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045851502
"Radhika K., Varadarajan S.",57193256948;12140219400;,Satellite image classification of different resolution images using cluster ensemble techniques,2017,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies, ICAMMAET 2017",2017-January,,,1,6,,,10.1109/ICAMMAET.2017.8186672,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045952182&doi=10.1109%2fICAMMAET.2017.8186672&partnerID=40&md5=aa409039e5441040c8c5d9fb01d4b1b8,"ECE Dept, JNTUK, Kakinada, AP, India; APSCHE, AP, India","Radhika, K., ECE Dept, JNTUK, Kakinada, AP, India; Varadarajan, S., APSCHE, AP, India",The classification of Satellite image is an imperative system utilized to retrieve information in remote sensing. Primary data of extraordinary significance to several difficulties can be acquired straightforwardly from Land-cover observing. As it is required to discuss about the issue of supervised Land-cover classification of multispectral satellite images in the perspective of cluster ensemble and self learning. Different information partitions inferred by several clustering methods which are gathered into a better solution by cluster ensembles. supervised iterative Expectation-Maximization (EM) method can be initialized by cluster ensemble based strategy which will be examined in the paper. This will deliver better approximation of cluster parameters. Here definition of Land-cover classes is vital. Another method for producing suitable labeling model for each and every clustering of the consensus is introduced for cluster ensembles. The upgraded parameter set acquired from the EM step is trained by maximum likely-hood classifier to classify the rest of the pixels. The effect of data overlapping from several clusters can be reduced by the self learning classifier. Comparison is made on the performance of the clustering between the proposed method and individual clustering of the ensemble for medium resolution and a very high spatial resolution images. © 2017 IEEE.,Classification; Ensemble; Image; Resolution; Satellite,Classification (of information); Iterative methods; Maximum principle; Optical resolving power; Remote sensing; Satellite imagery; Satellites; Ensemble; Expectation-maximization method; Image; Land cover classification; Multispectral satellite image; Satellite image classification; Self-learning classifiers; Very high spatial resolution images; Image classification,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Int. Conf. Algorithms, Methodol., Model. Appl. Emerg. Technol., ICAMMAET",Conference Paper,,Scopus,2-s2.0-85045952182
"Shiju S.S., Sumitra S.",55791777300;56565410500;,Multiple kernel learning using single stage function approximation for binary classification problems,2017,International Journal of Systems Science,48,16,,3569,3580,,,10.1080/00207721.2017.1381892,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030708295&doi=10.1080%2f00207721.2017.1381892&partnerID=40&md5=add9d04b80e07a87c8a13106b1001474,"Department of Mathematics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India","Shiju, S.S., Department of Mathematics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India; Sumitra, S., Department of Mathematics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India","In this paper, the multiple kernel learning (MKL) is formulated as a supervised classification problem. We dealt with binary classification data and hence the data modelling problem involves the computation of two decision boundaries of which one related with that of kernel learning and the other with that of input data. In our approach, they are found with the aid of a single cost function by constructing a global reproducing kernel Hilbert space (RKHS) as the direct sum of the RKHSs corresponding to the decision boundaries of kernel learning and input data and searching that function from the global RKHS, which can be represented as the direct sum of the decision boundaries under consideration. In our experimental analysis, the proposed model had shown superior performance in comparison with that of existing two stage function approximation formulation of MKL, where the decision functions of kernel learning and input data are found separately using two different cost functions. This is due to the fact that single stage representation helps the knowledge transfer between the computation procedures for finding the decision boundaries of kernel learning and input data, which inturn boosts the generalisation capacity of the model. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",classification; function approximation; Multiple kernel learning; online learning; support vector machine,Bins; Cost benefit analysis; Cost functions; Input output programs; Knowledge management; Support vector machines; Binary classification; Binary classification problems; Experimental analysis; Function approximation; Multiple Kernel Learning; Online learning; Reproducing Kernel Hilbert spaces; Supervised classification; Classification (of information),"Sumitra, S.; Department of Mathematics, Indian Institute of Space Science and TechnologyIndia; email: sumitra@iist.ac.in",,Taylor and Francis Ltd.,207721,,IJSYA,,English,Int. J. Syst. Sci.,Article,,Scopus,2-s2.0-85030708295
"Gorla S., Murthy N.L.B., Malapati A.",57200439841;57197306945;56097037700;,A comparative study of named entity recognition for Telugu,2017,ACM International Conference Proceeding Series,,,,21,24,,,10.1145/3158354.3158358,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041331913&doi=10.1145%2f3158354.3158358&partnerID=40&md5=16205dfac7501fa8d1fb6bb91f3d6b25,"Birla Institute of Technology and Science, Pilani Hyderabad Campus, Hyderabad, Telangana, India","Gorla, S., Birla Institute of Technology and Science, Pilani Hyderabad Campus, Hyderabad, Telangana, India; Murthy, N.L.B., Birla Institute of Technology and Science, Pilani Hyderabad Campus, Hyderabad, Telangana, India; Malapati, A., Birla Institute of Technology and Science, Pilani Hyderabad Campus, Hyderabad, Telangana, India","In this paper, we apply three classification learning algorithms to Telugu Named Entity Recognition (NER) task and we present a comparative study between these three learning algorithms on Telugu dataset (NER for South and South-East Asian Languages (NERSSEAL) Competition). The empirical results show that Support Vector Machine achieves the best F-measure of 54.78% on the dataset. © 2017 Association for Computing Machinery.",Conditional random field; Memory based learning; Named Entity; Named Entity Recognition; Support Vector Machine; Telugu,Classification (of information); Information retrieval; Support vector machines; Conditional random field; Memory-based learning; Named entities; Named entity recognition; Telugu; Learning algorithms,,Mitra M.Sankhavara J.Majumder P.Mehta P.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85041331913
"Kharche S.E., Mante R.V.",57202006496;57191220157;,An Efficient Way of Answering the Questions Asked on Social Sites by Understanding User Intent,2017,"Proceedings - 2017 International Conference on Recent Trends in Electrical, Electronics and Computing Technologies, ICRTEECT 2017",2017-December,,,159,163,,,10.1109/ICRTEECT.2017.22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046746463&doi=10.1109%2fICRTEECT.2017.22&partnerID=40&md5=19890d986f09e4a77ca9ad30d5e2936e,"Department of Computer Science and Engineering, Government College of Engineering, Amravati, Amravati (MH), 444604, India","Kharche, S.E., Department of Computer Science and Engineering, Government College of Engineering, Amravati, Amravati (MH), 444604, India; Mante, R.V., Department of Computer Science and Engineering, Government College of Engineering, Amravati, Amravati (MH), 444604, India","Information seeking is human nature. Nowadays sharing knowledge and facts on social network has become very important aspect. Communication is required for solving queries and getting answers. Social sites provide such platform where people can post their queries and get various point of views. Relative comparison of the search engines such as Google, Bing, and Social Q-A sites, later provides more explicit and user-friendly interface for expressing information needs as users can publically post their questions in natural language to all their friends or followers online and receives more personalized and reliable responses. This is useful only if the intent of the interrogator is correctly predicted. Understanding the user behind posting the question plays important role in answering that question. The accuracy of the answer can be improved by correct prediction of the user intent. So, the proposed work includes identifying the question subjectivity of any question posted on social sites. On the basis of various syntactical and lexical features, question subjectivity can be divided into two parts namely subjective and objective. Depending on the result of question classification, the answer of the question will be provided. The database consists of several types of questions posted on social media and not confined to the particular social site. The proposed work defines an efficient way to answer the question depending on the result of question classification. © 2017 IEEE.",Classification; Lexical features; Question subjectivity; Social Question and Answering (Social Q-A); User intent,Classification (of information); Computer programming; Computer science; Electronics engineering; Electronics industry; Information seeking; Lexical features; Natural languages; Question classification; Question subjectivity; Social Question and Answering (Social Q-A); User friendly interface; User intent; Search engines,,,Institute of Electrical and Electronics Engineers Inc.,,9.78151E+12,,,English,"Proc. - Int. Conf. Recent Trends Electr., Electron. Comput. Technol., ICRTEECT",Conference Paper,,Scopus,2-s2.0-85046746463
"Sen A., Sinha M., Mannarswamy S.",57194042879;55638334200;16230525500;,Improving similar question retrieval using a novel tripartite neural network based approach,2017,ACM International Conference Proceeding Series,,,,1,5,,,10.1145/3158354.3158355,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041318022&doi=10.1145%2f3158354.3158355&partnerID=40&md5=0ea3a4d35435d1e8139677d59970d238,"IIT Delhi, India; Conduent Labs, India","Sen, A., IIT Delhi, India; Sinha, M., Conduent Labs, India; Mannarswamy, S., Conduent Labs, India","Collective intelligence of the crowds is distilled together in various Community Question Answering (CQA) Services such as Quora, Yahoo Answers, Stack Overflow forums, wherein users share their knowledge, providing both informational and experiential support to other users. As users often search for similar information, probabilities are high that for a new incoming question, there is a related question-answer pair existing in the CQA dataset. Therefore, an efficient technique for similar question identification is need of the hour. While data is not a bottleneck in this scenario, addressing the vocabulary diversity generated by a variety pool of users certainly is. This paper proposes a novel tripartite neural network based approach towards the similar question retrieval problem. The network takes inputs in the form of question-answer and new question triplet and learns internal representations from similarities among them. Our approach achieves classification performances upto 77% on a real world CQA dataset.We have also compared our method with two other baselines and found that it performs significantly better in handling the problem of vocabulary diversity and 'zero-lexical overlap' among questions. © 2017 ACM.",CQA; Similar question retrieval; Tripartite neural network,Information retrieval; Classification performance; Collective intelligences; Community question answering; Internal representation; Network-based approach; Question identifications; Question-answer pairs; Similar question retrieval; Classification (of information),,Mitra M.Sankhavara J.Majumder P.Mehta P.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85041318022
"Zinjore R.S., Ramteke R.J., Pathak V.M.",57195639834;16647392100;46161631000;,Segmentation of merged lines and script identification in Handwritten Bilingual documents,2017,ACM International Conference Proceeding Series,,,,29,32,,,10.1145/3158354.3158360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041281907&doi=10.1145%2f3158354.3158360&partnerID=40&md5=29d055e65e18236776f20d68be5d5b01,"KCES's Institute of Management and Research, Jalgaon Maharashtra, 425001, India; School of Computer Sciences, North Maharashtra University, Jalgaon, Maharashtra, 425001, India","Zinjore, R.S., KCES's Institute of Management and Research, Jalgaon Maharashtra, 425001, India; Ramteke, R.J., School of Computer Sciences, North Maharashtra University, Jalgaon, Maharashtra, 425001, India; Pathak, V.M., KCES's Institute of Management and Research, Jalgaon Maharashtra, 425001, India","Text line1 segmentation is a challenging task in Optical Character Recognition, due to writing style of writers and touching characters or Matra between lines. In this paper, we have proposed an algorithm for dividing the merged lines into individual multiple lines from Handwritten Bilingual (Marathi-English) documents. The algorithm is tested on different images; we have obtained promising results. Afterward, script is identifying at word level using fusion of moment based features and visual discriminating features. Two different classifiers are evaluated on a dataset consisting of 242 Marathi-English words for training and 82 words for testing. We have received average identification accuracy of 67% in K-NN classifier and 80.14% in SVM classifier. © 2017 Copyright is held by the owner/author(s).",Bilingual document; Moment based feature; Script identification,Character recognition; Information retrieval; Linguistics; Optical character recognition; Statistical tests; Bilingual document; English word; Identification accuracy; k-NN classifier; Script identification; SVM classifiers; Touching character; Writing style; Classification (of information),,Mitra M.Sankhavara J.Majumder P.Mehta P.,Association for Computing Machinery,,9.78145E+12,,,English,ACM Int. Conf. Proc. Ser.,Conference Paper,,Scopus,2-s2.0-85041281907
